,negative,positive
0,73.4,244.8
1,18.0,91.8
2,10.6,17.4
3,33.8,35.6
4,7.8,7.8
5,10.2,12.0
6,5.4,3.4
7,5.0,3.6
8,44.0,59.2
9,2.2,5.0
10,9.4,12.8
11,103.0,112.4
12,26.4,19.4
13,19.4,30.6
14,22.4,32.4
15,13.2,45.8
16,7.2,35.8
17,2.0,12.2
18,10.0,28.0
19,7.4,6.4
20,13.2,27.8
21,3.8,1.8
22,16.6,19.0
23,2.2,3.8
24,10.8,11.8
25,4.2,3.8
26,3.4,7.2
27,6.4,14.4
28,3.0,2.4
29,98.6,139.8
30,4.4,2.8
31,2.8,8.0
32,11.2,13.2
33,4.4,3.4
34,114.4,216.4
35,3.8,3.4
36,1.2,3.8
37,1.4,6.2
38,7.2,13.0
39,34.4,42.6
40,1.4,5.4
41,76.8,103.2
42,4.0,11.0
43,13.2,21.8
44,15.6,49.6
45,40.0,64.2
46,4.8,6.6
47,1.6,5.8
48,6.8,12.4
49,1.6,3.4
50,3.2,12.8
51,5.8,55.4
52,8.8,14.0
53,4.2,7.8
54,2.0,3.4
55,33.6,37.8
56,1.0,7.6
57,2.0,3.4
58,13.2,31.0
59,3.6,34.6
60,7.8,49.4
61,2.6,15.6
62,4.8,17.0
63,12.4,12.0
64,12.4,13.0
65,22.6,32.2
66,1.6,4.4
67,30.2,31.6
68,13.6,24.6
69,26.2,31.0
70,1.8,7.4
71,18.8,18.4
72,21.0,18.4
73,12.8,46.4
74,4.0,10.6
75,50.0,61.0
76,4.0,3.8
77,17.4,18.4
78,1.4,6.8
79,51.4,96.0
80,16.4,19.0
81,4.2,6.8
82,2.4,3.2
83,13.4,23.0
84,27.2,38.4
85,0.8,5.4
86,1.0,6.8
87,2.6,9.4
88,8.8,16.2
89,7.2,16.4
90,37.4,78.6
91,0.6,5.8
92,15.6,22.6
93,5.0,2.6
94,13.2,7.4
95,14.2,9.6
96,6.0,17.2
97,19.6,37.8
98,5.8,4.0
99,4.0,7.0
100,0.8,3.8
101,49.8,77.4
102,3.0,5.4
103,1.6,3.2
104,14.2,23.2
105,4.6,6.4
106,7.0,17.0
107,47.6,73.6
108,8.6,10.2
109,27.2,52.0
110,3.4,4.4
111,1.0,4.2
112,2.6,3.8
113,1.2,3.6
114,1.4,6.2
115,8.2,31.0
116,9.2,19.8
117,5.0,11.6
118,1.8,2.6
119,11.6,31.4
120,12.4,25.2
121,3.2,3.2
122,5.8,8.6
123,1.0,2.2
124,3.8,8.4
125,5.0,8.4
126,32.2,76.4
127,6.2,7.8
128,93.2,113.8
129,0.6,3.0
130,6.6,5.6
131,0.6,3.8
132,1.6,2.2
133,17.8,34.8
134,1.0,7.0
135,4.4,4.4
136,53.4,59.2
137,3.6,1.4
138,8.6,18.2
139,3.2,2.4
140,14.4,23.6
141,4.8,8.8
142,1.4,3.0
143,0.4,3.6
144,0.8,7.6
145,2.8,10.4
146,1.0,3.8
147,1.8,4.2
148,11.6,16.0
149,18.2,20.8
150,4.0,5.6
151,78.8,111.0
152,11.6,14.4
153,1.2,5.6
154,3.4,5.4
155,7.2,7.4
156,7.0,9.6
157,9.6,16.8
158,27.8,31.2
