,negative,positive
project,0.2345442957297642,0.7654557042702359
gutenberg,0.16867469879518074,0.8313253012048193
ebook,0.25274725274725274,0.7472527472527473
historical,0.23371647509578541,0.7662835249042145
survey,0.26666666666666666,0.7333333333333333
customs,0.35064935064935066,0.6493506493506493
habits,0.3561643835616438,0.6438356164383561
present,0.20505200594353643,0.7949479940564637
state,0.2967884828349945,0.7032115171650055
gypsies,0.3250239693192713,0.6749760306807286
john,0.5209003215434083,0.4790996784565916
hoyland,0.36363636363636365,0.6363636363636362
use,0.34459459459459457,0.6554054054054054
almost,0.4153005464480875,0.5846994535519127
may,0.3513390830685429,0.6486609169314571
copy,0.4987146529562982,0.5012853470437019
give,0.2924791086350975,0.7075208913649025
away,0.4092664092664093,0.5907335907335908
terms,0.21676300578034682,0.7832369942196532
license,0.15639810426540282,0.8436018957345971
author,0.22820919175911253,0.7717908082408875
language,0.3924731182795699,0.6075268817204301
english,0.37125748502994016,0.62874251497006
character,0.2455242966751918,0.7544757033248082
set,0.3317422434367542,0.6682577565632458
david,0.325,0.675
many,0.3118908382066277,0.6881091617933723
london,0.2389937106918239,0.7610062893081762
origin,0.3130434782608696,0.6869565217391305
singular,0.21323529411764705,0.7867647058823529
people,0.36634717784877524,0.6336528221512246
promote,0.25,0.75
condition,0.33495145631067963,0.6650485436893203
history,0.23785166240409208,0.7621483375959079
world,0.24845995893223818,0.7515400410677618
c.,0.34797297297297297,0.652027027027027
following,0.33109619686800895,0.6689038031319909
frequently,0.36986301369863017,0.6301369863013698
opportunity,0.21028037383177572,0.7897196261682243
destitute,0.34210526315789475,0.6578947368421053
abject,0.5555555555555555,0.4444444444444444
gypsey,0.37123745819397996,0.6287625418060201
race,0.3365384615384615,0.6634615384615384
northampton,0.25,0.7499999999999999
received,0.22885572139303484,0.7711442786069652
human,0.2620689655172414,0.7379310344827587
nature,0.24717285945072698,0.752827140549273
induced,0.31612903225806455,0.6838709677419355
make,0.3234946871310508,0.6765053128689493
numerous,0.31428571428571433,0.6857142857142857
inquiries,0.22388059701492538,0.7761194029850746
order,0.26106870229007634,0.7389312977099236
necessity,0.295774647887324,0.7042253521126761
circumstances,0.28138528138528135,0.7186147186147186
deplorable,0.5555555555555556,0.4444444444444444
meeting,0.35106382978723405,0.6489361702127661
satisfactory,0.19512195121951223,0.8048780487804879
intelligence,0.3333333333333333,0.6666666666666666
various,0.34346504559270513,0.6565349544072948
individuals,0.2621359223300971,0.7378640776699028
whose,0.327613104524181,0.6723868954758191
observation,0.2311827956989247,0.7688172043010753
excited,0.2566371681415929,0.743362831858407
examination,0.4516129032258065,0.5483870967741936
case,0.4792122538293216,0.5207877461706784
much,0.3408812729498164,0.6591187270501836
christian,0.27403846153846156,0.7259615384615384
religion,0.22549019607843138,0.7745098039215688
must,0.3547863710113575,0.6452136289886425
however,0.3370473537604457,0.6629526462395544
northamptonshire,0.33333333333333337,0.6666666666666667
william,0.2647058823529412,0.7352941176470589
profession,0.25142857142857145,0.7485714285714286
law,0.3063063063063063,0.6936936936936937
earl,0.42857142857142855,0.5714285714285714
subject,0.40634291377601583,0.593657086223984
said,0.35352862849533956,0.6464713715046605
pleasure,0.2710622710622711,0.728937728937729
find,0.32343234323432346,0.6765676567656765
attention,0.27298050139275765,0.7270194986072422
co-operate,0.2631578947368421,0.7368421052631579
far,0.3145539906103286,0.6854460093896714
power,0.34976525821596244,0.6502347417840375
measures,0.3875,0.6125
reformation,0.38709677419354843,0.6129032258064516
greatly,0.3314285714285714,0.6685714285714285
neglected,0.4337349397590361,0.5662650602409638
class,0.2903225806451613,0.7096774193548387
british,0.3446153846153846,0.6553846153846155
subjects,0.2706422018348624,0.7293577981651376
nearest,0.25,0.75
rendezvous,0.23809523809523808,0.7619047619047619
soon,0.35449735449735453,0.6455026455026455
