,negative,positive
project,0.22037914691943125,0.7796208530805686
gutenberg,0.13636363636363635,0.8636363636363636
ebook,0.29577464788732394,0.7042253521126761
take,0.5072463768115942,0.4927536231884058
ride,0.5,0.5
mark,0.5694444444444444,0.4305555555555556
e.,0.6136363636363635,0.38636363636363635
laxer,0.5813953488372093,0.41860465116279066
use,0.4250764525993884,0.5749235474006116
anyone,0.3055555555555555,0.6944444444444445
cost,0.34567901234567905,0.654320987654321
may,0.49019607843137253,0.5098039215686275
copy,0.5652173913043478,0.43478260869565216
give,0.4126984126984127,0.5873015873015873
away,0.4033613445378151,0.5966386554621849
terms,0.19999999999999998,0.7999999999999999
license,0.14814814814814814,0.8518518518518519
included,0.14084507042253522,0.8591549295774649
copyright,0.2809917355371901,0.7190082644628099
coming,0.5128205128205129,0.48717948717948717
age,0.467741935483871,0.5322580645161291
destructive,0.6785714285714286,0.32142857142857145
cult,0.4662921348314607,0.5337078651685393
date,0.36666666666666664,0.6333333333333333
9,0.5238095238095238,0.4761904761904762
language,0.525,0.47500000000000003
english,0.2962962962962963,0.7037037037037037
start,0.32051282051282054,0.6794871794871795
1993,0.5555555555555556,0.4444444444444444
one,0.4182825484764543,0.5817174515235457
flew,0.611111111111111,0.3888888888888889
east,0.2592592592592593,0.7407407407407408
west,0.28205128205128205,0.717948717948718
cuckoo,0.5641025641025641,0.4358974358974359
's,0.3433652530779754,0.6566347469220246
nest,0.5277777777777778,0.47222222222222227
ken,0.24000000000000005,0.7600000000000001
kesey,0.18421052631578946,0.8157894736842105
side,0.38666666666666666,0.6133333333333334
n't,0.44675324675324674,0.5532467532467532
're,0.20588235294117646,0.7941176470588235
...,0.4266666666666667,0.5733333333333334
press,0.32558139534883723,0.6744186046511628
part,0.3966942148760331,0.6033057851239669
book,0.26693227091633465,0.7330677290836654
without,0.3951612903225806,0.6048387096774194
written,0.3333333333333333,0.6666666666666666
permission,0.21621621621621623,0.7837837837837838
unless,0.3142857142857143,0.6857142857142857
