,negative,positive
project,0.24066885637503735,0.7593311436249627
gutenberg,0.20282186948853617,0.7971781305114638
cinder,0.34736842105263155,0.6526315789473685
pond,0.32954545454545453,0.6704545454545454
use,0.36729857819905215,0.6327014218009479
anyone,0.30651340996168586,0.6934865900383141
almost,0.47181008902077154,0.5281899109792285
may,0.47469458987783597,0.525305410122164
copy,0.5806451612903226,0.4193548387096774
give,0.3693516699410609,0.630648330058939
away,0.48843930635838156,0.5115606936416186
terms,0.22015503875968997,0.7798449612403101
license,0.1973929236499069,0.8026070763500931
start,0.3055555555555555,0.6944444444444445
made,0.4251781472684086,0.5748218527315915
archive,0.1470113085621971,0.852988691437803
's,0.4211035818005809,0.5788964181994192
new,0.27411167512690354,0.7258883248730964
next,0.3886792452830189,0.6113207547169812
red,0.3732193732193732,0.6267806267806267
chapter,0.37782340862423,0.62217659137577
part,0.38014527845036317,0.6198547215496368
jeannette,0.34444444444444444,0.6555555555555556
queer,0.20833333333333331,0.7916666666666666
family,0.3411764705882353,0.6588235294117647
old,0.3207941483803553,0.6792058516196448
trunk,0.3636363636363636,0.6363636363636364
lesson,0.31147540983606553,0.6885245901639344
mollie,0.5246913580246914,0.47530864197530864
matter,0.40594059405940597,0.5940594059405941
shopping,0.07142857142857142,0.9285714285714285
life,0.38580931263858087,0.614190687361419
grandfather,0.40322580645161293,0.5967741935483871
friends,0.3972602739726028,0.6027397260273973
allen,0.31428571428571433,0.6857142857142857
lonely,0.8,0.2
summer,0.27586206896551724,0.7241379310344828
missing,0.72,0.28
captain,0.13544018058690746,0.8645598194130926
news,0.39215686274509803,0.6078431372549019
roger,0.3684210526315789,0.631578947368421
friend,0.20274914089347076,0.7972508591065292
jeanne,0.32840236686390534,0.6715976331360947
house,0.41233140655105976,0.5876685934489403
door,0.47985989492119085,0.5201401050788091
pink,0.21666666666666665,0.7833333333333333
present,0.21666666666666665,0.7833333333333333
huntington,0.37804878048780494,0.6219512195121952
duval,0.3037037037037037,0.6962962962962963
small,0.5808823529411765,0.4191176470588236
cinders,0.6499999999999999,0.35
michael,0.2558139534883721,0.7441860465116279
sammy,0.2676056338028169,0.732394366197183
annie,0.18644067796610173,0.8135593220338982
patsy,0.23684210526315788,0.7631578947368421
léon,0.2222222222222222,0.7777777777777778
father,0.3532008830022075,0.6467991169977925
mother,0.4467353951890034,0.5532646048109965
mrs.,0.4242002781641168,0.5757997218358832
shannon,0.5849056603773585,0.41509433962264153
grandmother,0.16216216216216214,0.8378378378378378
blossom,0.03571428571428571,0.9642857142857143
barney,0.2631578947368421,0.7368421052631579
charles,0.37499999999999994,0.625
aunt,0.16666666666666666,0.8333333333333333
children,0.3471074380165289,0.652892561983471
harold,0.5072463768115942,0.4927536231884058
pearl,0.4385964912280702,0.5614035087719298
clara,0.44999999999999996,0.55
james,0.23076923076923075,0.7692307692307693
mr.,0.3950381679389313,0.6049618320610687
fairchild,0.23140495867768596,0.768595041322314
pleasant,0.18918918918918917,0.8108108108108107
son,0.4224137931034483,0.5775862068965517
left,0.46153846153846156,0.5384615384615384
alone,0.4137931034482758,0.5862068965517241
dark,0.532319391634981,0.467680608365019
girl,0.4179456906729634,0.5820543093270366
big,0.37421383647798745,0.6257861635220127
black,0.6414141414141414,0.3585858585858586
eyes,0.48497854077253216,0.5150214592274678
edge,0.4070796460176991,0.5929203539823009
wharf,0.3913043478260869,0.6086956521739131
green,0.30357142857142855,0.6964285714285714
reason,0.30434782608695654,0.6956521739130435
best,0.36931818181818177,0.6306818181818181
suit,0.2777777777777778,0.7222222222222222
boys,0.2698412698412698,0.7301587301587301
bancroft,0.31428571428571433,0.6857142857142857
suddenly,0.45300751879699247,0.5469924812030075
water,0.3838383838383838,0.6161616161616161
wide,0.33532934131736525,0.6646706586826348
coming,0.33333333333333337,0.6666666666666667
clothes,0.3703703703703704,0.6296296296296297
went,0.48735632183908045,0.5126436781609195
lake,0.41573033707865165,0.5842696629213483
much,0.3582089552238806,0.6417910447761194
garments,0.4343434343434343,0.5656565656565656
enough,0.43646408839779005,0.5635359116022098
owner,0.3409090909090909,0.6590909090909091
inside,0.3877551020408163,0.6122448979591837
morning,0.39999999999999997,0.6
daughter,0.23706896551724135,0.7629310344827587
bed,0.3305785123966942,0.6694214876033058
day,0.39436619718309857,0.6056338028169014
seemed,0.4485436893203883,0.5514563106796116
like,0.49809596344249807,0.5019040365575018
quite,0.3722627737226278,0.6277372262773723
days,0.3530805687203792,0.6469194312796209
first,0.46416382252559724,0.5358361774744027
place,0.43990384615384615,0.5600961538461539
really,0.43529411764705883,0.5647058823529413
cold,0.652542372881356,0.3474576271186441
weather,0.5,0.5
things,0.3856041131105398,0.6143958868894601
course,0.3189189189189189,0.681081081081081
happened,0.4649122807017544,0.5350877192982455
every,0.3883161512027491,0.6116838487972508
breakfast,0.2142857142857143,0.7857142857142857
way,0.4240654205607477,0.5759345794392523
n't,0.45635159542444315,0.5436484045755569
right,0.4190620272314675,0.5809379727685325
sure,0.3584905660377358,0.6415094339622641
large,0.4096385542168675,0.5903614457831327
wet,0.26666666666666666,0.7333333333333334
blue,0.3515625,0.6484375
less,0.48412698412698413,0.5158730158730159
another,0.4196891191709845,0.5803108808290156
except,0.4793388429752066,0.5206611570247934
dock,0.35051546391752575,0.6494845360824741
order,0.4137931034482758,0.5862068965517241
must,0.4146981627296588,0.5853018372703412
home,0.33864541832669326,0.6613545816733067
even,0.4601518026565464,0.5398481973434535
see,0.3928571428571429,0.6071428571428572
duvals,0.44117647058823534,0.5588235294117647
long,0.446524064171123,0.553475935828877
able,0.39999999999999997,0.6
pay,0.28125,0.71875
wait,0.6973684210526315,0.3026315789473684
near,0.4285714285714286,0.5714285714285714
time,0.43207354443309504,0.567926455566905
found,0.22474747474747475,0.7752525252525253
hand,0.4633431085043989,0.5366568914956011
ever,0.40821256038647347,0.5917874396135265
far,0.3818897637795276,0.6181102362204725
back,0.4802207911683533,0.5197792088316467
forth,0.3472584856396867,0.6527415143603134
thick,0.6309523809523809,0.36904761904761907
foundation,0.15501263689974726,0.8449873631002528
clean,0.18840579710144925,0.8115942028985507
three,0.4289544235924933,0.5710455764075067
huge,0.5112781954887218,0.48872180451127817
years,0.3726235741444867,0.6273764258555132
furnace,0.29411764705882354,0.7058823529411764
fire,0.48412698412698413,0.5158730158730159
fine,0.338235294117647,0.6617647058823529
sometimes,0.4266666666666667,0.5733333333333334
soft,0.4280701754385965,0.5719298245614035
many,0.3836858006042296,0.6163141993957704
beautiful,0.30198019801980197,0.6980198019801981
still,0.4234800838574423,0.5765199161425577
could,0.4351464435146444,0.5648535564853557
never,0.3989547038327526,0.6010452961672474
money,0.24675324675324675,0.7532467532467533
buy,0.2926829268292683,0.7073170731707318
thing,0.40514469453376206,0.594855305466238
find,0.34419551934826886,0.6558044806517311
put,0.43190661478599224,0.5680933852140078
together,0.47222222222222227,0.5277777777777778
along,0.45789473684210524,0.5421052631578948
good,0.19917864476386038,0.8008213552361396
deal,0.2366412213740458,0.7633587786259541
great,0.4126394052044609,0.587360594795539
outside,0.371900826446281,0.628099173553719
dress,0.3333333333333333,0.6666666666666666
section,0.20689655172413793,0.7931034482758621
without,0.3392265193370166,0.6607734806629834
took,0.4310850439882698,0.5689149560117303
make,0.3643835616438356,0.6356164383561643
one,0.3932135728542914,0.6067864271457086
hair,0.4511784511784512,0.5488215488215488
perhaps,0.4030612244897959,0.596938775510204
would,0.4502237136465324,0.5497762863534675
get,0.4317269076305221,0.568273092369478
came,0.45967741935483875,0.5403225806451613
look,0.43132530120481927,0.5686746987951806
boy,0.6706827309236948,0.3293172690763052
comfortable,0.3620689655172414,0.6379310344827586
end,0.4096774193548387,0.5903225806451613
looked,0.461340206185567,0.538659793814433
sat,0.4190751445086705,0.5809248554913294
surprised,0.3333333333333333,0.6666666666666666
young,0.25307125307125306,0.746928746928747
person,0.42616033755274263,0.5738396624472574
straight,0.4335260115606937,0.5664739884393064
caught,0.5488721804511277,0.45112781954887216
top,0.2456140350877193,0.7543859649122807
whose,0.33333333333333337,0.6666666666666667
fish,0.4,0.6000000000000001
come,0.3967213114754099,0.6032786885245902
keeping,0.25974025974025977,0.7402597402597403
wanted,0.4146341463414634,0.5853658536585366
keep,0.3414634146341463,0.6585365853658537
tell,0.41634241245136183,0.5836575875486382
'll,0.38532110091743116,0.6146788990825688
guess,0.28787878787878785,0.712121212121212
afraid,0.7607142857142857,0.23928571428571427
've,0.380952380952381,0.6190476190476191
pulled,0.47435897435897434,0.5256410256410257
wo,0.43333333333333335,0.5666666666666667
're,0.42911877394636017,0.5708812260536399
saved,0.4,0.6000000000000001
little,0.42721287490855886,0.5727871250914411
folks,0.2894736842105263,0.7105263157894737
shack,0.6896551724137931,0.3103448275862069
fat,0.5340909090909091,0.46590909090909083
woman,0.40522875816993464,0.5947712418300654
man,0.44271145770845827,0.5572885422915417
bright,0.23529411764705882,0.7647058823529412
two,0.4298245614035088,0.5701754385964912
sun,0.2973856209150327,0.7026143790849674
people,0.39181286549707606,0.6081871345029239
word,0.3586626139817629,0.641337386018237
past,0.406060606060606,0.5939393939393939
toward,0.47887323943661975,0.5211267605633803
behind,0.43932038834951453,0.5606796116504854
shoes,0.4057971014492754,0.5942028985507246
rough,0.44000000000000006,0.56
bank,0.4347826086956521,0.5652173913043478
street,0.4213483146067416,0.5786516853932584
going,0.4222222222222222,0.5777777777777777
met,0.43636363636363634,0.5636363636363637
called,0.32,0.68
looks,0.5204081632653061,0.47959183673469385
'd,0.42901234567901236,0.5709876543209877
fell,0.6416184971098267,0.35838150289017345
last,0.4459203036053131,0.5540796963946869
room,0.4532924961715161,0.546707503828484
fact,0.5049504950495051,0.49504950495049505
anybody,0.29729729729729737,0.7027027027027027
said,0.41114982578397213,0.5888501742160279
shall,0.32134831460674157,0.6786516853932585
finally,0.24675324675324675,0.7532467532467533
rather,0.3885350318471338,0.6114649681528662
attractive,0.05555555555555555,0.9444444444444444
however,0.48815165876777256,0.5118483412322276
smile,0.2840466926070039,0.7159533073929961
