,negative,positive
0,81.0,277.0
1,17.0,95.0
2,16.0,24.0
3,13.0,13.0
4,68.0,76.0
5,31.0,24.0
6,11.0,20.0
7,28.0,32.0
8,15.0,52.0
9,8.0,44.0
10,22.0,56.0
11,9.0,11.0
12,10.0,10.0
13,11.0,11.0
14,3.0,21.0
15,18.0,28.0
16,12.0,16.0
17,12.0,4.0
18,23.0,15.0
19,6.0,16.0
20,73.0,70.0
21,8.0,16.0
22,18.0,29.0
23,29.0,31.0
24,10.0,31.0
25,21.0,26.0
26,67.0,57.0
27,22.0,12.0
28,11.0,13.0
29,21.0,4.0
30,28.0,13.0
31,35.0,34.0
32,42.0,33.0
33,71.0,105.0
34,34.0,28.0
35,12.0,10.0
36,387.0,422.0
37,5.0,12.0
38,12.0,11.0
39,28.0,22.0
40,11.0,25.0
41,7.0,15.0
42,39.0,35.0
43,10.0,9.0
44,16.0,22.0
45,107.0,118.0
46,10.0,27.0
47,730.0,634.0
48,11.0,8.0
49,10.0,7.0
50,32.0,44.0
51,31.0,29.0
52,33.0,34.0
53,23.0,11.0
54,43.0,45.0
55,10.0,8.0
56,16.0,10.0
57,16.0,15.0
58,6.0,20.0
59,13.0,28.0
60,68.0,72.0
61,10.0,30.0
62,20.0,31.0
63,21.0,38.0
64,12.0,28.0
65,21.0,14.0
66,28.0,9.0
67,10.0,14.0
68,45.0,41.0
69,93.0,87.0
70,10.0,14.0
71,76.0,57.0
72,30.0,38.0
73,66.0,64.0
74,10.0,13.0
75,8.0,21.0
76,35.0,11.0
77,23.0,3.0
78,17.0,18.0
79,27.0,22.0
80,18.0,9.0
81,18.0,8.0
82,14.0,19.0
83,14.0,10.0
84,21.0,4.0
85,14.0,12.0
86,31.0,20.0
87,88.0,80.0
88,16.0,11.0
89,15.0,10.0
90,20.0,8.0
91,15.0,7.0
92,11.0,10.0
93,13.0,7.0
94,24.0,12.0
95,31.0,32.0
96,42.0,36.0
97,27.0,8.0
98,40.0,17.0
99,27.0,40.0
100,44.0,40.0
101,12.0,10.0
102,107.0,99.0
103,12.0,8.0
104,14.0,9.0
105,52.0,32.0
106,14.0,7.0
107,19.0,16.0
108,26.0,13.0
109,71.0,93.0
110,42.0,26.0
111,66.0,44.0
112,35.0,10.0
113,22.0,5.0
114,19.0,18.0
115,18.0,9.0
116,12.0,9.0
117,14.0,27.0
118,36.0,18.0
119,60.0,37.0
120,16.0,27.0
121,34.0,32.0
122,65.0,49.0
123,102.0,81.0
124,20.0,5.0
125,41.0,12.0
126,73.0,37.0
127,11.0,6.0
128,14.0,5.0
129,12.0,20.0
130,37.0,31.0
131,14.0,11.0
132,6.0,13.0
133,9.0,23.0
134,11.0,9.0
135,14.0,9.0
136,74.0,56.0
137,10.0,11.0
138,38.0,39.0
139,19.0,11.0
140,9.0,10.0
141,33.0,45.0
142,9.0,10.0
143,34.0,24.0
144,29.0,27.0
145,23.0,40.0
146,73.0,77.0
147,45.0,48.0
148,4.0,8.0
149,20.0,17.0
150,135.0,144.0
151,25.0,35.0
152,30.0,22.0
153,13.0,9.0
154,153.0,152.0
155,27.0,18.0
156,19.0,16.0
157,18.0,29.0
158,17.0,14.0
159,38.0,32.0
160,18.0,5.0
161,15.0,14.0
162,31.0,85.0
163,38.0,30.0
164,43.0,35.0
165,13.0,17.0
166,99.0,42.0
167,15.0,6.0
168,35.0,38.0
169,15.0,6.0
170,12.0,13.0
171,15.0,4.0
172,100.0,116.0
173,89.0,118.0
174,15.0,19.0
175,23.0,6.0
176,10.0,10.0
177,12.0,28.0
178,85.0,65.0
179,8.0,17.0
180,30.0,34.0
181,5.0,15.0
182,11.0,22.0
183,36.0,26.0
184,8.0,10.0
185,14.0,14.0
186,8.0,10.0
187,9.0,17.0
188,12.0,26.0
189,34.0,21.0
190,6.0,31.0
191,59.0,37.0
192,19.0,13.0
193,19.0,13.0
194,10.0,3.0
195,9.0,12.0
196,16.0,20.0
197,45.0,52.0
198,27.0,28.0
199,76.0,52.0
200,26.0,5.0
201,25.0,19.0
202,61.0,42.0
203,14.0,9.0
204,13.0,9.0
205,21.0,4.0
206,57.0,49.0
207,22.0,11.0
208,14.0,7.0
209,12.0,10.0
