,negative,positive
project,0.23223871171455637,0.7677612882854437
gutenberg,0.17291066282420747,0.8270893371757925
ebook,0.3445512820512821,0.655448717948718
home,0.33960396039603963,0.6603960396039604
life,0.3812282734646582,0.6187717265353418
ostrich,0.5495283018867925,0.4504716981132075
farm,0.4659498207885305,0.5340501792114696
martin,0.27906976744186046,0.7209302325581396
use,0.3823255813953489,0.6176744186046512
anywhere,0.4260869565217391,0.5739130434782608
cost,0.5245901639344263,0.4754098360655738
almost,0.4505606523955148,0.5494393476044852
may,0.3580373115256836,0.6419626884743164
copy,0.5475285171102662,0.4524714828897338
give,0.39945092656142756,0.6005490734385723
away,0.46461071789686553,0.5353892821031345
terms,0.20595144870790916,0.7940485512920908
license,0.16828478964401294,0.8317152103559871
author,0.22549019607843135,0.7745098039215687
language,0.3293413173652694,0.6706586826347305
english,0.42761692650334077,0.5723830734966593
start,0.30526315789473685,0.6947368421052632
produced,0.27243589743589747,0.7275641025641026
distributed,0.185378590078329,0.814621409921671
made,0.3676948051948052,0.6323051948051949
available,0.3333333333333333,0.6666666666666666
archive,0.1469838572642311,0.853016142735769
troop,0.21052631578947367,0.7894736842105263
ostriches,0.5704545454545455,0.42954545454545456
leaves,0.3193116634799235,0.6806883365200764
food,0.34900990099009904,0.650990099009901
ten,0.46698113207547165,0.5330188679245282
new,0.30897009966777406,0.6910299003322259
york,0.18691588785046728,0.8130841121495326
company,0.31873479318734793,0.6812652068126521
south,0.37597911227154046,0.6240208877284595
african,0.43364928909952605,0.566350710900474
bobby,0.5411764705882353,0.4588235294117647
already,0.44226044226044225,0.5577395577395577
appeared,0.4015151515151515,0.5984848484848485
form,0.30835734870317005,0.69164265129683
part,0.3692088382038489,0.6307911617961511
chapter,0.37500000000000006,0.625
climate,0.40217391304347827,0.5978260869565217
karroo,0.4725274725274725,0.5274725274725275
also,0.3972602739726027,0.6027397260273972
's,0.4009543285616905,0.5990456714383094
kind,0.31419624217118997,0.68580375782881
enabled,0.4807692307692308,0.5192307692307693
contents,0.43529411764705883,0.5647058823529413
port,0.3549019607843137,0.6450980392156862
elizabeth,0.40625,0.59375
walmer,0.37113402061855666,0.6288659793814433
early,0.3484848484848485,0.6515151515151515
realized,0.421875,0.578125
voyage,0.3681592039800995,0.6318407960199005
africa,0.3625954198473282,0.6374045801526718
cape,0.4398422090729783,0.5601577909270217
town,0.39895013123359585,0.6010498687664042
profusion,0.42857142857142855,0.5714285714285714
flowers,0.2198316183348924,0.7801683816651076
public,0.10630291627469425,0.8936970837253058
malays,0.24,0.76
hottentot,0.5263157894736842,0.47368421052631576
huts,0.5,0.5
little,0.4131308619919607,0.5868691380080393
house,0.3946406820950061,0.6053593179049939
pretty,0.18087855297157623,0.8191214470284237
gardens,0.42000000000000004,0.5800000000000001
common,0.40775193798449616,0.592248062015504
scarlet,0.1935483870967742,0.8064516129032259
flower,0.1762917933130699,0.82370820668693
commence,0.43333333333333335,0.5666666666666667
ostrich-farming,0.3611111111111111,0.6388888888888888
birds,0.48475120385232745,0.5152487961476725
ride,0.44382022471910115,0.5561797752808989
pets,0.4262295081967213,0.5737704918032787
friendliness,0.5,0.5
beasts,0.5319148936170213,0.46808510638297873
secretary,0.5,0.5
bird,0.4700460829493087,0.5299539170506912
ungainly,0.5084745762711865,0.4915254237288136
appearance,0.38181818181818183,0.6181818181818183
jacob,0.603448275862069,0.39655172413793105
queer,0.48275862068965514,0.5172413793103449
ways,0.372093023255814,0.627906976744186
tragic,0.5476190476190477,0.45238095238095244
fate,0.5328467153284672,0.46715328467153283
kitten,0.5609756097560975,0.43902439024390244
persecuted,0.56,0.44000000000000006
fowl,0.5142857142857143,0.4857142857142857
dikkops,0.46666666666666673,0.5333333333333333
baby,0.3492822966507177,0.6507177033492823
buffalo,0.49586776859504134,0.5041322314049587
wounded,0.49654491609081935,0.5034550839091807
dangerous,0.5965665236051502,0.4034334763948498
lion,0.4178082191780822,0.5821917808219178
lucky,0.5652173913043479,0.4347826086956522
stumble,0.5405405405405406,0.4594594594594595
hunter,0.5957446808510638,0.4042553191489362
attacked,0.5026315789473684,0.49736842105263157
rogue,0.5945945945945945,0.4054054054054054
midnight,0.47727272727272724,0.5227272727272726
followed,0.4418604651162791,0.5581395348837209
toto,0.5169811320754717,0.4830188679245283
pugnacious,0.5116279069767441,0.48837209302325574
goose,0.5283018867924528,0.4716981132075471
imported,0.475,0.525
dogs,0.45762711864406785,0.5423728813559322
crows,0.3773584905660377,0.6226415094339622
animals,0.4376899696048632,0.5623100303951368
offered,0.38125,0.61875
moors,0.5428571428571429,0.45714285714285713
exchange,0.34,0.66
plants,0.35006119951040393,0.6499388004895962
move,0.52,0.4800000000000001
up-country,0.47826086956521746,0.5217391304347826
situation,0.41739130434782606,0.5826086956521739
strange,0.49397590361445787,0.5060240963855422
vegetation,0.6956521739130435,0.30434782608695654
district,0.3508771929824562,0.6491228070175439
plant,0.3382352941176471,0.6617647058823529
brack-bosch,0.6190476190476191,0.380952380952381
spekboom,0.5357142857142857,0.46428571428571425
aloes,0.56,0.44000000000000006
thorny,0.88,0.11999999999999998
killed,0.5227552275522754,0.47724477244772445
prickly,0.7054263565891473,0.29457364341085274
pear,0.7011494252873564,0.2988505747126437
wild,0.6425061425061425,0.3574938574938575
tobacco,0.7555555555555555,0.24444444444444446
fatal,0.5833333333333334,0.41666666666666663
colonists,0.511904761904762,0.48809523809523814
building,0.22705314009661837,0.7729468599033816
operations,0.4380952380952381,0.5619047619047619
plucking,0.42857142857142855,0.5714285714285714
ugliness,0.6071428571428571,0.3928571428571429
houses,0.47368421052631576,0.5263157894736842
rooms,0.3624161073825503,0.6375838926174496
fountain,0.396551724137931,0.603448275862069
sitting-room,0.5714285714285714,0.42857142857142855
failure,0.490566037735849,0.5094339622641509
drowned,0.5431034482758621,0.45689655172413796
colonist,0.5,0.5
must,0.3844643246781584,0.6155356753218416
waggons,0.5142857142857143,0.4857142857142857
shooting,0.589041095890411,0.4109589041095891
expeditions,0.5,0.5
tale,0.3634751773049646,0.6365248226950354
told,0.3873978996499416,0.6126021003500584
boer,0.5504587155963303,0.44954128440366975
colony,0.4339622641509434,0.5660377358490566
much,0.42676056338028173,0.5732394366197183
abused,0.3,0.7
healthy,0.25,0.75
wonderful,0.2994652406417112,0.7005347593582887
cures,0.3,0.7
consumption,0.4054054054054054,0.5945945945945945
good,0.2856833910034602,0.7143166089965397
place,0.3780487804878048,0.6219512195121951
sanatorium,0.24,0.76
rarity,0.3,0.7
illness,0.5121951219512195,0.48780487804878053
accidents,0.4782608695652174,0.5217391304347826
young,0.2856145251396648,0.7143854748603352
independent,0.33980582524271846,0.6601941747572815
infant,0.34177215189873417,0.6582278481012658
long,0.39852188743604317,0.6014781125639568
droughts,0.3170731707317073,0.6829268292682927
hot,0.4552845528455285,0.5447154471544715
winds,0.48749999999999993,0.5125
dust,0.472972972972973,0.5270270270270271
storms,0.3,0.7
dams,0.41818181818181815,0.5818181818181818
advantage,0.36641221374045807,0.633587786259542
possessing,0.3020833333333333,0.6979166666666666
wells,0.47916666666666663,0.5208333333333334
partiality,0.27272727272727276,0.7272727272727273
thunderstorms,0.3,0.7
delights,0.4230769230769231,0.5769230769230769
brack,0.411764705882353,0.5882352941176471
roof,0.5161290322580645,0.4838709677419355
washed,0.3269230769230769,0.6730769230769231
