,negative,positive
0,96.0,286.0
1,32.0,104.0
2,26.0,30.5
3,12.0,18.0
4,21.0,32.0
5,32.0,53.5
6,53.5,52.0
7,10.5,13.5
8,8.0,11.5
9,127.5,108.0
10,31.5,49.5
11,16.5,18.0
12,83.0,123.5
13,34.5,26.5
14,21.0,57.5
15,42.5,43.0
16,16.5,58.0
17,11.0,46.5
18,12.5,25.0
19,188.5,270.5
20,44.5,39.5
21,67.5,100.5
22,8.0,14.0
23,9.5,29.0
24,14.0,23.0
25,3.5,10.0
26,38.5,63.0
27,14.0,14.0
28,15.5,21.0
29,11.5,26.0
30,3.5,10.0
31,4.0,11.0
32,21.5,28.0
33,9.5,24.5
34,12.0,36.5
35,11.0,17.5
36,86.0,153.0
37,3.5,9.0
38,9.5,29.0
39,8.0,10.0
40,3.0,7.5
41,32.0,21.5
42,3.0,13.0
43,32.5,54.5
44,4.5,10.5
45,34.0,63.5
46,29.0,24.5
47,10.0,16.5
48,4.0,4.0
49,3.5,10.5
50,23.5,31.5
51,41.5,31.5
52,37.0,61.0
53,23.0,10.5
54,7.0,4.5
55,15.0,29.5
56,12.5,15.0
57,36.5,77.0
58,9.0,5.0
59,16.5,12.5
60,18.5,29.5
61,43.0,50.0
62,18.5,28.5
63,20.0,16.5
64,36.0,36.0
65,12.0,9.0
66,70.0,28.5
67,12.5,13.0
68,31.5,57.0
69,52.5,80.0
70,63.0,94.0
71,20.0,30.5
72,7.0,19.0
73,20.0,30.0
74,102.0,211.5
75,11.5,9.5
76,18.0,34.0
77,24.0,39.0
78,19.5,47.0
79,11.0,34.0
80,154.0,198.5
81,23.5,51.5
82,13.5,16.5
83,59.5,99.5
84,5.0,9.5
85,30.5,51.5
86,4.5,6.0
87,2.0,6.5
88,10.5,20.5
89,37.0,61.5
90,2.0,9.0
91,4.5,17.0
92,5.5,7.0
93,6.5,12.5
94,7.0,7.0
95,16.5,11.5
96,32.0,10.0
97,25.5,18.0
98,7.0,7.0
99,19.5,8.5
100,9.0,9.0
101,9.0,9.5
102,41.0,24.0
103,10.0,3.5
104,7.5,11.0
105,11.5,21.5
106,38.0,64.0
107,7.0,11.0
108,32.5,46.0
109,5.5,5.5
110,42.0,31.5
111,63.5,88.5
112,7.5,10.5
113,41.5,144.0
114,6.0,19.5
115,0.0,8.0
116,14.5,36.5
117,3.0,22.5
118,49.5,77.0
119,2.5,14.5
120,10.0,26.5
121,4.5,6.5
122,35.5,25.5
123,8.0,4.0
124,12.0,7.5
125,2.5,8.5
126,47.0,94.0
127,10.5,11.0
128,23.0,10.5
129,12.5,22.0
130,6.5,17.5
131,55.5,74.5
132,9.5,6.0
133,8.5,19.5
134,49.5,70.0
135,31.5,58.0
136,6.5,8.5
137,2.5,19.5
138,8.0,6.0
139,29.0,28.5
140,20.0,28.5
141,6.5,7.5
142,5.5,7.5
143,25.5,52.5
144,7.0,8.0
145,9.5,19.0
146,10.0,18.5
147,53.0,84.0
148,2.0,13.5
149,2.0,5.5
150,30.0,52.5
151,8.0,38.5
152,6.0,2.0
153,20.5,37.5
154,6.5,1.0
155,164.5,264.0
156,8.0,5.0
157,8.5,6.0
158,23.5,29.5
159,27.5,66.5
160,18.5,32.5
161,6.5,8.5
162,34.5,82.0
163,22.0,22.5
164,6.0,3.5
165,12.0,7.5
166,26.5,37.0
167,17.5,48.0
