,negative,positive
0,70.66666666666667,213.66666666666666
1,23.333333333333332,83.0
2,38.333333333333336,57.0
3,8.0,12.0
4,14.0,21.333333333333332
5,21.333333333333332,35.666666666666664
6,42.333333333333336,38.666666666666664
7,7.0,9.0
8,5.333333333333333,7.666666666666667
9,85.0,72.0
10,21.0,33.0
11,11.0,12.0
12,78.33333333333333,139.0
13,23.0,17.666666666666668
14,23.666666666666668,54.0
15,53.666666666666664,49.333333333333336
16,11.0,38.666666666666664
17,7.333333333333333,31.0
18,8.333333333333334,16.666666666666668
19,137.66666666666666,217.33333333333334
20,29.666666666666668,26.333333333333332
21,56.333333333333336,79.66666666666667
22,5.333333333333333,9.333333333333334
23,6.333333333333333,19.333333333333332
24,9.333333333333334,15.333333333333334
25,2.3333333333333335,6.666666666666667
26,25.666666666666668,42.0
27,9.333333333333334,9.333333333333334
28,10.333333333333334,14.0
29,12.0,34.333333333333336
30,2.3333333333333335,6.666666666666667
31,2.6666666666666665,7.333333333333333
32,14.333333333333334,18.666666666666668
33,6.333333333333333,16.333333333333332
34,8.0,24.333333333333332
35,7.333333333333333,11.666666666666666
36,63.333333333333336,115.0
37,2.3333333333333335,6.0
38,6.333333333333333,19.333333333333332
39,5.333333333333333,6.666666666666667
40,2.0,5.0
41,28.0,17.666666666666668
42,4.333333333333333,20.0
43,28.333333333333332,52.333333333333336
44,3.0,7.0
45,22.666666666666668,42.333333333333336
46,23.0,22.0
47,6.666666666666667,11.0
48,2.6666666666666665,2.6666666666666665
49,2.3333333333333335,7.0
50,15.666666666666666,21.0
51,29.666666666666668,26.333333333333332
52,24.666666666666668,40.666666666666664
53,15.333333333333334,7.0
54,4.666666666666667,3.0
55,16.0,31.333333333333332
56,8.333333333333334,10.0
57,26.333333333333332,59.0
58,6.0,3.3333333333333335
59,11.0,8.333333333333334
60,12.333333333333334,19.666666666666668
61,34.333333333333336,49.0
62,12.333333333333334,19.0
63,13.333333333333334,11.0
64,24.0,24.0
65,13.666666666666666,22.666666666666668
66,46.666666666666664,19.0
67,8.333333333333334,8.666666666666666
68,24.666666666666668,50.0
69,35.0,53.333333333333336
70,42.0,62.666666666666664
71,31.666666666666668,50.333333333333336
72,4.666666666666667,12.666666666666666
73,13.333333333333334,20.0
74,69.66666666666667,149.33333333333334
75,7.666666666666667,6.333333333333333
76,15.0,29.666666666666668
77,16.0,26.0
78,22.0,59.666666666666664
79,7.333333333333333,22.666666666666668
80,114.66666666666667,159.0
81,15.666666666666666,34.333333333333336
82,9.0,11.0
83,46.666666666666664,87.66666666666667
84,3.3333333333333335,6.333333333333333
85,20.333333333333332,34.333333333333336
86,3.0,4.0
87,3.0,12.333333333333334
88,18.0,35.333333333333336
89,27.333333333333332,51.333333333333336
90,1.3333333333333333,6.0
91,3.0,11.333333333333334
