,negative,positive
project,0.226890756302521,0.773109243697479
gutenberg,0.15315315315315314,0.8468468468468469
ebook,0.26666666666666666,0.7333333333333333
clue,0.4117647058823529,0.5882352941176471
silken,0.4807692307692308,0.5192307692307693
ladder,0.4782608695652174,0.5217391304347826
mildred,0.1875,0.8125
a.,0.1875,0.8125
wirt,0.1875,0.8125
use,0.30337078651685395,0.6966292134831461
anyone,0.26229508196721313,0.7377049180327869
may,0.4497816593886463,0.5502183406113537
copy,0.60431654676259,0.39568345323741005
give,0.35294117647058826,0.6470588235294118
away,0.3717948717948718,0.6282051282051282
terms,0.1875,0.8125
license,0.16666666666666666,0.8333333333333334
online,0.14634146341463414,0.8536585365853658
7,0.28205128205128205,0.717948717948718
start,0.23404255319148937,0.7659574468085106
distributed,0.13043478260869565,0.8695652173913043
http,0.0625,0.9375
stories,0.23809523809523808,0.7619047619047619
girls,0.3333333333333333,0.6666666666666666
new,0.2714285714285714,0.7285714285714285
penny,0.4306784660766962,0.5693215339233039
parker,0.3269230769230769,0.6730769230769231
large,0.33962264150943394,0.660377358490566
12,0.2631578947368421,0.7368421052631579
behind,0.5,0.5
door,0.4489795918367347,0.5510204081632653
wishing,0.5263157894736842,0.47368421052631576
well,0.35555555555555557,0.6444444444444445
ghost,0.3448275862068966,0.6551724137931034
voice,0.5686274509803921,0.43137254901960786
dark,0.631578947368421,0.3684210526315789
cry,0.7647058823529411,0.23529411764705882
copyright,0.3170731707317073,0.6829268292682927
chapter,0.352,0.648
page,0.2361111111111111,0.7638888888888888
1,0.32954545454545453,0.6704545454545454
double,0.25,0.75
trouble,0.23333333333333334,0.7666666666666667
rope,0.45714285714285713,0.5428571428571428
silk,0.3333333333333333,0.6666666666666666
3,0.19672131147540983,0.8032786885245902
society,0.1956521739130435,0.8043478260869565
routine,0.21739130434782608,0.782608695652174
23,0.30612244897959184,0.6938775510204082
4,0.14705882352941177,0.8529411764705882
turn,0.2692307692307692,0.7307692307692307
fortune,0.13333333333333333,0.8666666666666667
man,0.3968253968253968,0.6031746031746031
gray,0.15789473684210525,0.8421052631578947
apartment,0.34375,0.65625
burglary,0.5217391304347826,0.4782608695652174
iron,0.2,0.8
psychic,0.13636363636363635,0.8636363636363636
mrs.,0.3525641025641026,0.6474358974358975
weems,0.3540856031128405,0.6459143968871596
inheritance,0.14893617021276595,0.851063829787234
ouija,0.2222222222222222,0.7777777777777778
board,0.2857142857142857,0.7142857142857143
wisdom,0.24,0.76
celestial,0.18604651162790697,0.813953488372093
temple,0.24509803921568626,0.7549019607843137
message,0.36666666666666664,0.6333333333333333
cousin,0.25,0.75
david,0.2,0.8
's,0.4099290780141844,0.5900709219858156
paint,0.2692307692307692,0.7307692307692307
hidden,0.5238095238095238,0.47619047619047616
money,0.2626728110599078,0.7373271889400922
window,0.36,0.64
ledge,0.25,0.75
kano,0.3684210526315789,0.631578947368421
curio,0.3235294117647059,0.6764705882352942
shop,0.32558139534883723,0.6744186046511628
bell,0.19298245614035087,0.8070175438596491
tower,0.19402985074626866,0.8059701492537313
20,0.30612244897959184,0.6938775510204082
inside,0.2,0.8
cabinet,0.1724137931034483,0.8275862068965517
startling,0.3333333333333333,0.6666666666666666
information,0.12562814070351758,0.8743718592964824
wall,0.32142857142857145,0.6785714285714286
prisoner,0.4090909090909091,0.5909090909090909
belfry,0.5263157894736842,0.47368421052631576
wooden,0.2608695652173913,0.7391304347826086
box,0.3103448275862069,0.6896551724137931
extra,0.17857142857142858,0.8214285714285714
turned,0.34545454545454546,0.6545454545454545
eyes,0.5263157894736842,0.47368421052631576
upon,0.36428571428571427,0.6357142857142857
