,negative,positive
0,81.5,291.0
1,17.0,98.5
2,5.0,29.0
3,0.0,17.0
4,5.0,21.0
5,1.0,16.0
6,0.0,14.0
7,10.0,29.0
8,19.5,38.5
9,13.0,30.0
10,62.5,103.5
11,33.5,25.0
12,53.5,43.5
13,26.0,87.5
14,8.0,46.0
15,9.0,36.5
16,4.5,12.0
17,3.0,5.0
18,2.0,7.5
19,4.5,16.5
20,51.0,69.0
21,2.5,13.5
22,10.5,19.5
23,14.0,17.5
24,5.0,7.0
25,69.5,100.0
26,23.0,42.5
27,5.0,5.0
28,197.5,271.5
29,112.5,151.0
30,17.0,27.0
31,464.0,693.0
32,13.0,23.0
33,3.5,5.0
34,74.0,137.5
35,30.5,107.0
36,23.0,61.0
37,11.5,13.0
38,4.5,4.0
39,4.5,4.0
40,4.5,4.0
41,5.0,4.0
42,22.0,19.0
43,5.0,3.5
44,5.0,4.0
45,4.0,9.0
46,4.0,9.0
47,12.5,23.0
48,5.5,10.5
49,5.5,6.5
50,9.0,10.0
51,4.5,5.0
52,7.5,10.5
53,5.0,4.5
54,5.5,7.0
55,4.0,6.0
56,4.0,6.0
57,4.0,6.0
58,47.0,57.0
59,16.0,37.0
60,34.5,38.5
61,13.0,14.0
62,32.0,34.0
63,100.5,129.0
64,44.5,48.5
65,8.0,12.5
66,3.0,5.0
67,12.0,22.5
68,4.0,4.5
69,7.0,4.5
70,16.0,14.5
71,7.0,4.5
72,5.0,4.5
73,21.5,25.5
74,5.0,4.5
75,5.5,3.0
76,29.5,34.0
77,9.0,7.0
78,49.5,86.0
79,5.0,2.0
80,7.0,7.0
81,18.0,23.5
82,12.0,31.5
83,9.0,28.5
84,20.0,38.0
85,36.5,53.0
86,22.5,29.0
87,87.5,118.0
88,41.0,65.5
89,19.0,13.0
90,48.5,62.0
91,31.5,59.0
92,10.0,39.5
93,38.5,66.5
94,116.0,132.5
95,23.0,48.0
96,15.5,13.0
97,37.0,46.0
98,39.0,53.0
99,12.0,12.0
100,9.5,20.5
101,42.0,57.0
102,89.5,124.0
103,15.5,20.0
104,114.5,149.5
105,59.0,80.0
106,43.0,65.0
107,127.5,132.5
108,42.5,61.5
109,15.0,23.0
110,10.0,11.5
111,38.0,22.5
112,43.0,110.5
113,23.0,17.0
114,6.0,5.5
115,61.0,106.0
116,65.5,42.5
117,47.5,65.5
118,45.0,69.5
119,11.0,11.0
120,28.5,47.0
121,14.0,13.0
122,64.0,158.5
123,13.5,12.5
124,52.0,67.5
125,1.5,7.0
126,10.0,18.5
127,1.5,8.0
128,1.5,7.0
129,18.0,84.0
130,3.0,14.0
131,1.5,7.0
132,10.0,31.5
133,9.0,29.0
134,6.0,28.5
135,4.5,21.0
136,3.0,14.0
137,4.0,7.5
138,4.5,21.0
139,3.0,12.0
140,1.5,7.0
141,1.5,7.0
142,4.5,8.5
143,1.5,7.0
144,1.5,7.0
145,17.5,29.0
146,3.5,9.0
147,1.5,7.0
148,61.0,58.5
149,18.0,66.5
150,3.0,8.0
151,1.5,7.0
152,47.0,60.0
153,7.0,11.0
154,23.5,16.0
155,46.0,69.5
156,105.5,111.5
157,29.5,35.0
158,8.0,34.5
159,4.0,5.5
160,10.0,9.0
161,4.0,25.5
162,55.5,84.5
163,35.0,42.5
164,149.0,161.5
165,21.0,17.0
166,17.5,28.5
167,60.5,57.5
168,19.5,35.5
169,20.0,92.0
170,17.5,34.5
171,19.0,117.0
172,50.5,27.5
173,5.0,7.0
174,28.0,31.0
175,5.5,6.5
176,2.0,11.5
177,12.5,15.0
178,4.5,6.0
179,3.5,31.5
180,7.5,41.0
181,13.0,27.5
182,11.5,9.5
183,11.0,20.0
184,13.0,20.0
