,negative,positive
project,0.21879194630872484,0.7812080536912752
gutenberg,0.1471861471861472,0.8528138528138528
ebook,0.14705882352941177,0.8529411764705882
sympathetic,0.0,1.0
magic,0.19230769230769232,0.8076923076923077
paul,0.058823529411764705,0.9411764705882353
cameron,0.0,1.0
brown,0.2564102564102564,0.7435897435897436
use,0.33620689655172414,0.6637931034482759
anyone,0.3023255813953488,0.6976744186046512
may,0.37650602409638556,0.6234939759036144
copy,0.5726495726495726,0.42735042735042733
away,0.5515463917525774,0.4484536082474227
terms,0.2290748898678414,0.7709251101321586
license,0.14814814814814814,0.8518518518518519
copyright,0.1978021978021978,0.8021978021978022
date,0.2727272727272727,0.7272727272727273
22,0.375,0.625
language,0.21052631578947367,0.7894736842105263
cover,0.21428571428571427,0.7857142857142857
page,0.425,0.575
c,0.15625,0.84375
...,0.35,0.65
edge,0.4444444444444444,0.5555555555555556
eye,0.4166666666666667,0.5833333333333334
time,0.41002949852507375,0.5899705014749262
end,0.3511450381679389,0.648854961832061
canadian,0.5,0.5
would,0.4211087420042644,0.5788912579957356
like,0.4269449715370019,0.573055028462998
earth,0.38636363636363635,0.6136363636363636
's,0.4010371650821089,0.5989628349178912
trees,0.3611111111111111,0.6388888888888888
toronto,0.4117647058823529,0.5882352941176471
new,0.34988179669030733,0.6501182033096927
white,0.22181818181818183,0.7781818181818182
land,0.27380952380952384,0.7261904761904762
river,0.46938775510204084,0.5306122448979592
cuts,0.5294117647058824,0.47058823529411764
channel,0.5294117647058824,0.47058823529411764
primavera,0.5294117647058824,0.47058823529411764
east,0.5555555555555556,0.4444444444444444
red,0.5365853658536586,0.4634146341463415
15,0.5882352941176471,0.4117647058823529
untitled,0.5555555555555556,0.4444444444444444
19,0.3076923076923077,0.6923076923076923
rocking,0.3076923076923077,0.6923076923076923
horse,0.352112676056338,0.647887323943662
20,0.34375,0.65625
rouge,0.4583333333333333,0.5416666666666666
gray,0.47368421052631576,0.5263157894736842
buzz,0.47368421052631576,0.5263157894736842
phrase,0.4166666666666667,0.5833333333333334
ambergris,0.5263157894736842,0.47368421052631576
city,0.44,0.56
crying,0.4,0.6
scene,0.4,0.6
27,0.4,0.6
night,0.4519230769230769,0.5480769230769231
sky,0.3018867924528302,0.6981132075471698
world,0.4726027397260274,0.5273972602739726
cenote,0.48148148148148145,0.5185185185185185
