,negative,positive
project,0.231554441260745,0.768445558739255
gutenberg,0.16999999999999998,0.83
ebook,0.3116883116883117,0.6883116883116883
first,0.34829991281604183,0.6517000871839582
seventeen,0.22222222222222224,0.7777777777777778
years,0.3554603854389722,0.6445396145610278
virginia,0.35264032732387157,0.6473596726761283
1607-1624,0.22580645161290322,0.7741935483870968
charles,0.4248451255298337,0.5751548744701663
use,0.3584738243123336,0.6415261756876663
cost,0.4462809917355372,0.5537190082644629
almost,0.45719489981785066,0.5428051001821493
may,0.38619900876858554,0.6138009912314144
copy,0.5635964912280702,0.43640350877192985
give,0.32758620689655177,0.6724137931034483
away,0.4219001610305958,0.5780998389694042
terms,0.21016691957511377,0.7898330804248862
license,0.16829268292682925,0.8317073170731707
included,0.2537688442211055,0.7462311557788944
date,0.21301775147928992,0.7869822485207101
december,0.2727272727272727,0.7272727272727272
english,0.3303491495076097,0.6696508504923904
start,0.23484848484848486,0.7651515151515151
produced,0.3277777777777778,0.6722222222222222
c.,0.4041937816341287,0.5958062183658713
distributed,0.20168067226890757,0.7983193277310924
http,0.1686746987951807,0.8313253012048193
found,0.23529411764705885,0.7647058823529412
copyright,0.22837370242214536,0.7716262975778547
work,0.2796803652968036,0.7203196347031964
daughter,0.3611111111111111,0.638888888888889
powhatan,0.39260563380281693,0.6073943661971831
christian,0.3,0.7000000000000001
wife,0.3879668049792531,0.6120331950207469
mr.,0.3670295489891135,0.6329704510108864
john,0.4347240915208614,0.5652759084791387
university,0.09285714285714286,0.9071428571428571
press,0.4473684210526316,0.5526315789473684
charlottesville,0.4336283185840708,0.5663716814159292
corporation,0.38787023977433005,0.61212976022567
united,0.13506139154160982,0.8649386084583901
states,0.20840787119856888,0.7915921288014311
america,0.32857142857142857,0.6714285714285714
colonization,0.325,0.675
1,0.42483262325015214,0.5751673767498479
establishment,0.265625,0.734375
jamestown,0.3303116147308782,0.6696883852691219
4,0.2863849765258216,0.7136150234741785
summer,0.5109489051094891,0.48905109489051096
fall,0.5396825396825398,0.46031746031746035
1607,0.24999999999999997,0.75
5,0.43585402558314523,0.5641459744168549
three,0.352542372881356,0.6474576271186441
supplies,0.22327044025157233,0.7767295597484276
6,0.4316475701303832,0.5683524298696168
10,0.41412520064205455,0.5858747993579454
order,0.37455197132616486,0.6254480286738351
stable,0.24074074074074076,0.7592592592592593
ways,0.2978723404255319,0.7021276595744681
12,0.42756644085461176,0.5724335591453882
tobacco,0.556872037914692,0.4431279620853081
16,0.4217477437816421,0.5782522562183579
yeardley,0.2730923694779116,0.7269076305220883
argall,0.3888888888888889,0.611111111111111
18,0.43653142956642865,0.5634685704335712
new,0.36444444444444446,0.6355555555555555
21,0.4325590108654927,0.5674409891345074
wyatt,0.28915662650602414,0.7108433734939759
dissolution,0.5,0.5
29,0.43244478293983246,0.5675552170601675
settlement,0.3240223463687151,0.6759776536312849
1624,0.313953488372093,0.686046511627907
plantations,0.4160000000000001,0.5840000000000001
settlements,0.4027777777777778,0.5972222222222222
communities,0.22222222222222227,0.7777777777777778
country,0.3643790849673203,0.6356209150326798
1617,0.2368421052631579,0.7631578947368421
35,0.4301533219761499,0.5698466780238501
town,0.3752244165170557,0.6247755834829444
1608,0.3273809523809524,0.6726190476190477
2,0.43453510436432635,0.5654648956356736
smith,0.35294117647058826,0.6470588235294118
's,0.4206084832334,0.5793915167666001
southampton,0.4209150326797385,0.5790849673202615
hundred,0.33090379008746357,0.6690962099125365
3,0.4249625748502994,0.5750374251497007
1622,0.42627345844504017,0.5737265415549598
berkeley,0.424956369982548,0.575043630017452
1619,0.2739130434782609,0.7260869565217392
7,0.4332294413809638,0.5667705586190361
causey,0.15000000000000002,0.85
west,0.39332365747460085,0.606676342525399
9,0.42045454545454547,0.5795454545454546
citty,0.29729729729729726,0.7027027027027027
henrico,0.4061393152302243,0.5938606847697756
1611,0.4444444444444445,0.5555555555555556
college,0.37196765498652284,0.628032345013477
lands,0.2213114754098361,0.7786885245901639
14,0.4245744472705928,0.5754255527294071
1609,0.37267080745341613,0.6273291925465838
creek,0.44373512854738556,0.5562648714526145
plantation,0.33484573502722326,0.6651542649727767
17,0.44680177327422416,0.5531982267257758
bermuda,0.3362445414847162,0.6637554585152838
city,0.42525252525252527,0.5747474747474748
20,0.4403882964178288,0.5596117035821712
jordan,0.38436482084690554,0.6156351791530945
journey,0.24000000000000005,0.76
22,0.4067952249770432,0.5932047750229569
25,0.44156346749226005,0.5584365325077401
hope,0.27714748784440846,0.7228525121555917
captaine,0.32258064516129037,0.6774193548387097
ward,0.3571428571428571,0.6428571428571428
30,0.42739480752014325,0.5726051924798568
martin,0.3861671469740634,0.6138328530259366
1620,0.36283185840707965,0.6371681415929203
river,0.4394649898753064,0.5605350101246936
george,0.41371399439204687,0.5862860056079531
sandys,0.3591682419659735,0.6408317580340265
1621,0.28205128205128205,0.717948717948718
edward,0.4221351616062684,0.5778648383937317
capt,0.37499999999999994,0.625
samuel,0.4284722222222222,0.5715277777777777
hog,0.408,0.592
island,0.40835777126099704,0.5916422287390029
bennett,0.391941391941392,0.6080586080586081
shore,0.3942307692307692,0.6057692307692307
elizabeth,0.3864027538726334,0.6135972461273665
1610,0.41353383458646614,0.5864661654135338
newport,0.41768707482993195,0.582312925170068
news,0.39274924471299094,0.6072507552870091
point,0.3705624252094136,0.6294375747905864
mulberry,0.2903225806451613,0.7096774193548387
1618,0.19230769230769232,0.8076923076923077
archer,0.22105263157894733,0.7789473684210526
james,0.4284308211473566,0.5715691788526435
even,0.4006920415224913,0.5993079584775086
though,0.42096774193548386,0.5790322580645162
people,0.37890624999999994,0.62109375
already,0.3464203233256351,0.6535796766743649
hand,0.4423728813559322,0.5576271186440679
england,0.4279695349214066,0.5720304650785935
without,0.33283470456245323,0.6671652954375468
place,0.3431013431013431,0.6568986568986569
growing,0.2903225806451613,0.7096774193548387
organization,0.23509933774834438,0.7649006622516556
men,0.35294117647058826,0.6470588235294118
ready,0.5384615384615384,0.46153846153846156
make,0.30434782608695654,0.6956521739130435
god,0.20499108734402854,0.7950089126559715
company,0.3020989505247376,0.6979010494752623
london,0.36058519793459554,0.6394148020654045
april,0.3243243243243243,0.6756756756756757
since,0.3743937924345296,0.6256062075654704
purpose,0.3195266272189349,0.680473372781065
colony,0.3549810844892812,0.6450189155107188
settlers,0.40839694656488545,0.5916030534351144
rights,0.33047210300429186,0.6695278969957081
well,0.3533755274261603,0.6466244725738396
living,0.32575757575757575,0.6742424242424242
passage,0.37854889589905366,0.6214511041009464
brought,0.4124783362218371,0.587521663778163
church,0.3429811866859624,0.6570188133140377
free,0.27886710239651413,0.7211328976034858
soon,0.40358744394618834,0.5964125560538117
government,0.5087431693989072,0.4912568306010929
many,0.4026622296173045,0.5973377703826955
perhaps,0.36151079136690645,0.6384892086330936
expected,0.27868852459016397,0.7213114754098361
support,0.15637860082304528,0.8436213991769548
came,0.4169096209912536,0.5830903790087464
life,0.33641618497109826,0.6635838150289017
seems,0.33783783783783783,0.6621621621621622
period,0.35714285714285715,0.6428571428571428
thought,0.3453416149068323,0.6546583850931676
honor,0.19108280254777069,0.8089171974522293
king,0.40142857142857147,0.5985714285714285
individual,0.25943396226415094,0.7405660377358491
word,0.183206106870229,0.8167938931297709
although,0.32674772036474165,0.6732522796352584
spanish,0.3382352941176471,0.6617647058823529
side,0.39293598233995586,0.6070640176600441
fact,0.3304904051172708,0.6695095948827292
one,0.3833160083160083,0.6166839916839917
day,0.37562189054726364,0.6243781094527363
seemed,0.4067796610169491,0.5932203389830508
things,0.3226837060702875,0.6773162939297124
least,0.41317365269461076,0.5868263473053892
land,0.29700759267530147,0.7029924073246985
personal,0.2598425196850394,0.7401574803149606
yet,0.39209225700164746,0.6079077429983526
probably,0.3689320388349514,0.6310679611650485
site,0.2586206896551724,0.7413793103448275
service,0.2689873417721519,0.7310126582278481
general,0.29803424223208624,0.7019657577679138
tracy,0.20869565217391306,0.7913043478260869
fort,0.40849673202614384,0.5915032679738562
built,0.3551912568306011,0.644808743169399
june,0.30120481927710846,0.6987951807228916
arrival,0.28846153846153844,0.7115384615384616
100,0.42857142857142855,0.5714285714285714
henry,0.4241948153967007,0.5758051846032992
early,0.3437057991513437,0.6562942008486563
known,0.35972461273666095,0.6402753872633391
1625,0.2627986348122867,0.7372013651877133
could,0.4056913535206129,0.594308646479387
small,0.6228632478632478,0.37713675213675213
ships,0.43980343980343983,0.5601965601965602
captain,0.2938564026646928,0.7061435973353072
persons,0.3385012919896641,0.661498708010336
twenty,0.41780821917808214,0.5821917808219178
ratcliffe,0.36363636363636365,0.6363636363636362
six,0.4732142857142857,0.5267857142857143
water,0.483495145631068,0.516504854368932
next,0.3321917808219178,0.6678082191780821
percy,0.4576271186440678,0.5423728813559322
set,0.3359375,0.6640625
others,0.368515205724508,0.631484794275492
establish,0.2816901408450704,0.7183098591549295
made,0.37281213535589264,0.6271878646441074
left,0.4362934362934363,0.5637065637065637
late,0.5366795366795367,0.46332046332046334
proceeded,0.11538461538461539,0.8846153846153847
long,0.4073705179282868,0.5926294820717131
command,0.43181818181818177,0.5681818181818181
lay,0.368,0.6319999999999999
reached,0.38314176245210735,0.6168582375478927
led,0.5104602510460251,0.4895397489539749
charges,0.30201342281879195,0.697986577181208
later,0.33585858585858586,0.6641414141414141
group,0.36574074074074076,0.6342592592592593
initial,0.1904761904761905,0.8095238095238095
council,0.27680311890838205,0.723196881091618
rather,0.3425414364640884,0.6574585635359116
governor,0.3515358361774744,0.6484641638225256
rolfe,0.39805825242718446,0.6019417475728156
1616,0.3448275862068966,0.6551724137931035
president,0.36000000000000004,0.64
two,0.36023054755043227,0.6397694524495677
time,0.3741362290227048,0.6258637709772952
little,0.42954708842559314,0.5704529115744069
party,0.39881831610044316,0.6011816838995568
sent,0.3303769401330377,0.6696230598669622
ship,0.4376899696048632,0.5623100303951368
weeks,0.3148148148148148,0.6851851851851852
fresh,0.30434782608695654,0.6956521739130436
pleasant,0.4141630901287554,0.5858369098712446
indians,0.4316326530612245,0.5683673469387756
several,0.3118556701030928,0.6881443298969072
went,0.48444444444444446,0.5155555555555555
spring,0.4154379878577624,0.5845620121422377
among,0.35472370766488415,0.6452762923351159
bay,0.3677884615384615,0.6322115384615385
named,0.18292682926829268,0.8170731707317073
comfort,0.22058823529411764,0.7794117647058824
old,0.33729087965461413,0.6627091203453859
along,0.3164251207729468,0.6835748792270531
far,0.345642540620384,0.654357459379616
present,0.21120689655172412,0.7887931034482758
established,0.21686746987951808,0.7831325301204819
arrived,0.373015873015873,0.626984126984127
ground,0.44014084507042256,0.5598591549295774
days,0.3796610169491526,0.6203389830508474
colonists,0.42561983471074377,0.5743801652892563
food,0.2893203883495146,0.7106796116504855
population,0.3312597200622084,0.6687402799377916
good,0.21330724070450097,0.786692759295499
become,0.3246268656716418,0.6753731343283582
abandoned,0.5064935064935066,0.4935064935064935
limited,0.5652173913043478,0.43478260869565216
whose,0.298828125,0.701171875
became,0.3493975903614458,0.6506024096385542
months,0.3865979381443299,0.6134020618556701
seven,0.40983606557377056,0.5901639344262295
low,0.3679245283018868,0.6320754716981133
earlier,0.3511111111111111,0.6488888888888888
commander,0.2631578947368421,0.7368421052631579
sir,0.35554943541724043,0.6444505645827596
edwin,0.35058823529411764,0.6494117647058824
list,0.1346153846153846,0.8653846153846153
added,0.29927007299270075,0.7007299270072993
brother,0.24218750000000003,0.7578125
reverend,0.2916666666666667,0.7083333333333334
robert,0.4293505205751115,0.5706494794248884
began,0.4143426294820717,0.5856573705179283
return,0.38957816377171217,0.6104218362282878
area,0.3049645390070922,0.6950354609929078
wheat,0.14705882352941177,0.8529411764705883
planted,0.21904761904761907,0.780952380952381
returned,0.4285714285714286,0.5714285714285715
attack,0.6728971962616823,0.3271028037383178
like,0.4341736694677871,0.5658263305322129
within,0.3571428571428571,0.6428571428571428
four,0.3783783783783784,0.6216216216216216
five,0.4005524861878453,0.5994475138121547
pieces,0.41025641025641024,0.5897435897435898
pounds,0.5335365853658536,0.4664634146341463
300,0.2903225806451613,0.7096774193548387
south,0.4206896551724138,0.5793103448275863
come,0.36106489184692175,0.6389351081530782
wrote,0.35555555555555557,0.6444444444444444
seat,0.358974358974359,0.6410256410256411
recorded,0.2685185185185185,0.7314814814814815
us,0.3026548672566372,0.6973451327433628
took,0.3770491803278689,0.6229508196721312
conditions,0.5367231638418078,0.4632768361581921
proved,0.56,0.44
death,0.62248322147651,0.3775167785234899
often,0.3224043715846994,0.6775956284153005
due,0.3383458646616541,0.6616541353383458
information,0.079734219269103,0.920265780730897
survive,0.17204301075268816,0.8279569892473119
still,0.43666323377960864,0.5633367662203914
man,0.37619699042407656,0.6238030095759234
might,0.4032258064516129,0.5967741935483871
despite,0.478448275862069,0.521551724137931
replacement,0.45890410958904104,0.5410958904109588
able,0.3557692307692308,0.6442307692307693
continued,0.35144927536231885,0.6485507246376813
year,0.3333333333333333,0.6666666666666666
supply,0.237467018469657,0.762532981530343
however,0.3702460850111857,0.6297539149888144
much,0.34576271186440677,0.6542372881355932
disease,0.68,0.32
number,0.2528,0.7472000000000001
fifty,0.4150943396226415,0.5849056603773586
indian,0.388607101053453,0.611392898946547
corn,0.3595505617977528,0.6404494382022471
friendly,0.34285714285714286,0.6571428571428571
trade,0.37837837837837834,0.6216216216216216
fell,0.7202380952380952,0.27976190476190477
get,0.3849206349206349,0.6150793650793651
upon,0.3477043673012318,0.6522956326987682
january,0.2911392405063291,0.7088607594936709
instructions,0.25806451612903225,0.7419354838709677
planting,0.34146341463414637,0.6585365853658537
september,0.16,0.84
including,0.21440677966101698,0.7855932203389832
end,0.3949152542372881,0.6050847457627119
effort,0.2532188841201717,0.7467811158798283
considerable,0.2391304347826087,0.7608695652173914
acres,0.20802919708029197,0.7919708029197081
across,0.33687002652519893,0.6631299734748011
given,0.2723577235772358,0.7276422764227644
towne,0.29508196721311475,0.7049180327868853
matters,0.3195266272189349,0.680473372781065
provided,0.43307086614173224,0.5669291338582677
strong,0.4267241379310345,0.5732758620689655
thomas,0.38815017598748536,0.6118498240125146
gates,0.372822299651568,0.6271777003484321
way,0.360233918128655,0.6397660818713451
charge,0.375,0.625
attempt,0.425,0.575
francis,0.39999999999999997,0.6
lord,0.3820433436532508,0.6179566563467492
de,0.4018817204301075,0.5981182795698925
la,0.2868632707774799,0.7131367292225201
warr,0.3042253521126761,0.6957746478873239
gunpowder,0.1,0.9
seemingly,0.23076923076923075,0.7692307692307692
used,0.40625,0.5937499999999999
agree,0.29001203369434414,0.7099879663056559
followed,0.3821138211382114,0.6178861788617886
described,0.375,0.625
would,0.3994029850746269,0.6005970149253731
appears,0.38255033557046975,0.6174496644295302
caused,0.6010101010101011,0.398989898989899
force,0.580078125,0.419921875
bound,0.5142857142857143,0.4857142857142857
sea,0.21926910299003324,0.7807308970099668
possible,0.3859060402684564,0.6140939597315436
....,0.3821428571428571,0.6178571428571428
law,0.2832764505119454,0.7167235494880547
dale,0.3485714285714286,0.6514285714285715
except,0.4588744588744588,0.5411255411255411
richard,0.40703124999999996,0.5929687499999999
buck,0.5284090909090908,0.47159090909090906
commission,0.2551724137931034,0.7448275862068965
called,0.31237322515212984,0.6876267748478703
ancient,0.5298013245033113,0.47019867549668876
planters,0.36820083682008364,0.6317991631799162
forts,0.4736842105263158,0.5263157894736842
march,0.3787313432835821,0.6212686567164178
form,0.2753164556962025,0.7246835443037976
...,0.40719696969696967,0.5928030303030303
sett,0.2380952380952381,0.761904761904762
put,0.43434343434343436,0.5656565656565657
private,0.3153526970954357,0.6846473029045643
cattle,0.33628318584070793,0.6637168141592921
c,0.19191919191919193,0.8080808080808081
another,0.42672919109026963,0.5732708089097304
build,0.14666666666666667,0.8533333333333333
high,0.3875,0.6124999999999999
ever,0.4198717948717949,0.5801282051282052
kept,0.4398148148148148,0.5601851851851852
1614,0.32,0.68
faire,0.16666666666666669,0.8333333333333334
corne,0.37837837837837834,0.6216216216216216
besides,0.3130434782608696,0.6869565217391305
large,0.38321995464852615,0.6167800453514739
houses,0.34459459459459457,0.6554054054054054
servants,0.26857142857142857,0.7314285714285714
laid,0.33870967741935487,0.6612903225806452
great,0.4054921540656205,0.5945078459343794
state,0.2845138055222089,0.7154861944777912
peace,0.26595744680851063,0.7340425531914894
measures,0.41818181818181815,0.5818181818181818
plant,0.32608695652173914,0.6739130434782609
freely,0.10619469026548674,0.8938053097345133
danger,0.6568627450980392,0.3431372549019608
hath,0.33999999999999997,0.66
name,0.26226993865030673,0.7377300613496933
every,0.40909090909090906,0.5909090909090908
required,0.288,0.712
loss,0.5473684210526315,0.4526315789473684
right,0.39786223277909744,0.6021377672209026
store,0.40909090909090906,0.5909090909090909
property,0.3983050847457627,0.6016949152542372
provide,0.3238546603475513,0.6761453396524486
growth,0.16374269005847952,0.8362573099415205
production,0.25925925925925924,0.7407407407407407
ralph,0.3310344827586207,0.6689655172413792
hamor,0.35779816513761464,0.6422018348623852
case,0.5583756345177665,0.4416243654822335
evidently,0.42857142857142866,0.5714285714285714
fish,0.08823529411764705,0.9117647058823529
north,0.40909090909090906,0.5909090909090909
received,0.21497584541062803,0.785024154589372
asked,0.31645569620253167,0.6835443037974683
reported,0.36220472440944884,0.6377952755905513
wee,0.14705882352941177,0.8529411764705883
night,0.531986531986532,0.46801346801346805
house,0.3683820807108478,0.6316179192891522
affaires,0.05555555555555556,0.9444444444444444
economic,0.40974967061923584,0.5902503293807642
efforts,0.43609022556390975,0.5639097744360902
william,0.4170316928626643,0.5829683071373357
following,0.3178694158075602,0.6821305841924399
interest,0.2059701492537313,0.7940298507462686
said,0.2932242990654206,0.7067757009345795
places,0.3240740740740741,0.6759259259259259
security,0.2380952380952381,0.761904761904762
hundreds,0.31578947368421056,0.6842105263157895
divers,0.22222222222222227,0.7777777777777778
particular,0.2037914691943128,0.7962085308056872
take,0.41955193482688385,0.5804480651731161
special,0.19127516778523487,0.8087248322147651
letter,0.21739130434782608,0.782608695652174
written,0.37012987012987014,0.6298701298701299
inhabitants,0.3945578231292517,0.6054421768707483
freedom,0.2545454545454545,0.7454545454545454
public,0.1096579476861167,0.8903420523138833
listed,0.3185840707964602,0.6814159292035399
assembly,0.2588916459884202,0.7411083540115799
money,0.3373493975903614,0.6626506024096385
paid,0.4025356576862124,0.5974643423137876
adventure,0.2282608695652174,0.7717391304347827
example,0.33142857142857146,0.6685714285714286
greate,0.26666666666666666,0.7333333333333334
owne,0.20689655172413793,0.793103448275862
full,0.18197424892703865,0.8180257510729615
representatives,0.2,0.8
clear,0.3604651162790698,0.6395348837209303
children,0.34946236559139787,0.6505376344086022
november,0.19565217391304346,0.8043478260869565
iron,0.39171974522292996,0.6082802547770702
part,0.34197264218862494,0.6580273578113751
works,0.27338709677419354,0.7266129032258064
legal,0.28761061946902655,0.7123893805309734
literary,0.146455223880597,0.8535447761194029
fees,0.3073852295409182,0.6926147704590818
1623,0.22916666666666663,0.7708333333333334
swords,0.4545454545454545,0.5454545454545454
armor,0.36363636363636365,0.6363636363636362
horse,0.45802650957290136,0.5419734904270987
must,0.35916442048517516,0.6408355795148247
massacre,0.6472491909385113,0.35275080906148865
uppon,0.35714285714285715,0.6428571428571429
powell,0.4396092362344583,0.5603907637655419
theire,0.3214285714285714,0.6785714285714285
community,0.23214285714285715,0.7678571428571429
arms,0.42893401015228433,0.5710659898477157
unto,0.25581395348837205,0.7441860465116279
operation,0.11764705882352941,0.8823529411764706
fit,0.25,0.75
shall,0.3039443155452436,0.6960556844547564
dozen,0.6923076923076923,0.30769230769230765
hold,0.31896551724137934,0.6810344827586207
associated,0.22916666666666666,0.7708333333333334
granted,0.18018018018018017,0.8198198198198199
seated,0.2926829268292683,0.7073170731707317
court,0.40280777537796975,0.5971922246220303
smyth,0.4018817204301075,0.5981182795698925
grant,0.16814159292035397,0.831858407079646
located,0.17708333333333331,0.8229166666666666
appear,0.3815789473684211,0.618421052631579
also,0.3603976801988401,0.6396023198011599
thorpe,0.37931034482758624,0.6206896551724138
soe,0.62,0.37999999999999995
ended,0.2553191489361702,0.7446808510638298
patent,0.14285714285714285,0.8571428571428571
nathaniel,0.3865979381443299,0.6134020618556701
killed,0.5038167938931297,0.49618320610687017
nibley,0.24675324675324675,0.7532467532467533
miles,0.2490118577075099,0.7509881422924901
severall,0.09523809523809525,0.9047619047619048
abandonment,0.7777777777777778,0.22222222222222227
represented,0.2531645569620253,0.7468354430379747
slaughter,0.4615384615384615,0.5384615384615384
boat,0.3269230769230769,0.6730769230769231
excellent,0.12658227848101264,0.8734177215189873
beinge,0.29411764705882354,0.7058823529411765
chamber,0.31730769230769235,0.6826923076923077
donations,0.10101010101010101,0.898989898989899
parte,0.18421052631578946,0.8157894736842105
dayes,0.13636363636363638,0.8636363636363636
agreement,0.24009146341463414,0.7599085365853658
temporary,0.75,0.25
one-half,0.18181818181818182,0.8181818181818182
access,0.4756944444444444,0.5243055555555556
damages,0.518348623853211,0.481651376146789
goods,0.1382978723404255,0.8617021276595744
mr,0.1911764705882353,0.8088235294117647
accompt,0.10526315789473685,0.8947368421052632
bought,0.33999999999999997,0.66
providing,0.2295081967213115,0.7704918032786885
p.,0.3818770226537217,0.6181229773462783
pace,0.3958333333333333,0.6041666666666666
defect,0.29629629629629634,0.7037037037037037
bill,0.18604651162790697,0.813953488372093
savage,0.4696969696969697,0.5303030303030303
himselfe,0.15000000000000002,0.85
prosper,0.2105263157894737,0.7894736842105263
ireland,0.16666666666666669,0.8333333333333334
irish,0.625,0.37499999999999994
forth,0.30132450331125826,0.6986754966887417
canvas,0.9459459459459459,0.05405405405405405
brode,0.3571428571428571,0.6428571428571428
6s,0.2380952380952381,0.761904761904762
cariage,0.09090909090909091,0.9090909090909091
6d,0.6956521739130436,0.30434782608695654
white,0.2994454713493531,0.700554528650647
pease,0.2777777777777778,0.7222222222222222
mris,0.06451612903225806,0.9354838709677419
4s,0.2926829268292683,0.7073170731707317
bristoll,0.11764705882352941,0.8823529411764706
paper,0.27142857142857146,0.7285714285714286
indentures,0.06666666666666667,0.9333333333333332
5s,0.29166666666666663,0.7083333333333333
payre,0.4814814814814815,0.5185185185185185
tun,0.32432432432432434,0.6756756756756757
felgate,0.27439024390243905,0.725609756097561
toby,0.11428571428571428,0.8857142857142858
dyet,0.09090909090909091,0.9090909090909091
lodginge,0.09090909090909091,0.9090909090909091
horshooe,0.09090909090909091,0.9090909090909091
hire,0.10294117647058824,0.8970588235294117
copies,0.46356275303643724,0.5364372469635628
payd,0.1044776119402985,0.8955223880597015
wages,0.14285714285714288,0.8571428571428572
particulars,0.15000000000000002,0.85
11s,0.15000000000000002,0.85
weeke,0.06666666666666667,0.9333333333333333
cellar,0.20253164556962025,0.7974683544303798
comissions,0.06666666666666667,0.9333333333333332
quadripartite,0.06666666666666667,0.9333333333333333
covenants,0.06666666666666667,0.9333333333333333
lettres,0.06666666666666667,0.9333333333333333
weomen,0.06666666666666667,0.9333333333333333
foundation,0.15665665665665668,0.8433433433433434
distributing,0.3008849557522124,0.6991150442477876
gutenberg-tm,0.2633744855967078,0.7366255144032922
electronic,0.30361050328227573,0.6963894967177243
trademark,0.3181818181818182,0.6818181818181818
distribution,0.19224283305227657,0.8077571669477235
fee,0.5583333333333333,0.4416666666666667
refund,0.4485488126649077,0.5514511873350924
paragraph,0.3787528868360277,0.6212471131639723
archive,0.14634146341463414,0.8536585365853657
owner,0.35244519392917373,0.6475548060708264
bacon,0.4598726114649682,0.5401273885350318
rebellion,0.4357682619647355,0.5642317380352645
1676,0.29850746268656714,0.7014925373134329
jefferson,0.43323442136498513,0.5667655786350149
wertenbaker,0.29411764705882354,0.7058823529411765
anyone,0.2974683544303797,0.7025316455696203
february,0.23529411764705885,0.7647058823529412
https,0.058823529411764705,0.9411764705882353
file,0.29411764705882354,0.7058823529411765
original,0.42857142857142855,0.5714285714285714
see,0.40454858718125425,0.5954514128187456
-+,0.37777777777777777,0.6222222222222222
obvious,0.2535211267605634,0.7464788732394366
j.,0.4399092970521542,0.5600907029478458
professor,0.10309278350515463,0.8969072164948453
american,0.34848484848484845,0.6515151515151515
history,0.31643002028397565,0.6835699797160243
350th,0.10734463276836156,0.8926553672316384
anniversary,0.10734463276836156,0.8926553672316384
celebration,0.18181818181818182,0.8181818181818181
williamsburg,0.23999999999999996,0.76
1957,0.24324324324324326,0.7567567567567568
second,0.36678200692041524,0.6332179930795848
printing,0.323943661971831,0.676056338028169
third,0.2991913746630728,0.7008086253369271
8,0.42579305135951667,0.5742069486404834
illustration,0.29141104294478526,0.7085889570552147
torchbearer,0.35294117647058826,0.6470588235294117
