,negative,positive
project,0.2305593451568895,0.7694406548431105
gutenberg,0.16455696202531644,0.8354430379746836
ebook,0.3137254901960784,0.6862745098039216
seaport,0.1509433962264151,0.8490566037735849
virginia,0.2967032967032967,0.7032967032967034
gay,0.18181818181818182,0.8181818181818182
moore,0.30434782608695654,0.6956521739130435
worth,0.0967741935483871,0.9032258064516129
walter,0.28888888888888886,0.7111111111111111
use,0.3288888888888889,0.6711111111111111
anyone,0.2972972972972973,0.7027027027027027
cost,0.4225352112676056,0.5774647887323944
almost,0.28378378378378377,0.7162162162162162
may,0.35873015873015873,0.6412698412698413
copy,0.5606060606060606,0.4393939393939394
give,0.26570048309178745,0.7342995169082126
away,0.3712574850299401,0.6287425149700598
terms,0.17763157894736842,0.8223684210526315
license,0.17592592592592593,0.8240740740740741
included,0.1875,0.8125
title,0.3218390804597701,0.6781609195402298
george,0.30386740331491713,0.6961325966850829
washington,0.2815602836879433,0.7184397163120567
's,0.3122142390594383,0.6877857609405618
alexandria,0.24983692106979777,0.7501630789302022
author,0.3111111111111111,0.6888888888888889
date,0.2909090909090909,0.7090909090909091
december,0.2727272727272727,0.7272727272727273
23,0.25,0.75
english,0.23853211009174313,0.7614678899082569
prepared,0.14285714285714285,0.8571428571428571
mark,0.47619047619047616,0.5238095238095238
c.,0.40816326530612246,0.5918367346938775
distributed,0.2903225806451613,0.7096774193548387
http,0.13513513513513514,0.8648648648648649
note,0.5,0.5
also,0.3427230046948357,0.6572769953051644
numerous,0.21568627450980393,0.7843137254901961
original,0.3142857142857143,0.6857142857142857
see,0.3875432525951557,0.6124567474048442
immediately,0.38181818181818183,0.6181818181818182
illustration,0.2736842105263158,0.7263157894736842
dr.,0.34462151394422313,0.6553784860557769
elisha,0.4126984126984127,0.5873015873015873
cullen,0.4444444444444444,0.5555555555555556
dick,0.37410071942446044,0.6258992805755396
james,0.4081196581196581,0.5918803418803419
courtesy,0.058823529411764705,0.9411764705882353
mount,0.23853211009174313,0.7614678899082569
vernon,0.2409090909090909,0.759090909090909
ladies,0.23595505617977527,0.7640449438202247
association,0.2411764705882353,0.7588235294117647
drawings,0.12,0.88
university,0.025,0.975
copyright,0.2441860465116279,0.7558139534883721
1949,0.13043478260869565,0.8695652173913043
rector,0.0,1.0
visitors,0.3488372093023256,0.6511627906976745
second,0.25,0.75
library,0.09424083769633508,0.9057591623036649
congress,0.21100917431192662,0.7889908256880734
number,0.302158273381295,0.697841726618705
printed,0.12,0.88
united,0.14634146341463414,0.8536585365853658
states,0.19387755102040816,0.8061224489795918
america,0.2553191489361702,0.7446808510638298
husband,0.32142857142857145,0.6785714285714286
charles,0.3561643835616438,0.6438356164383562
together,0.33707865168539325,0.6629213483146067
records,0.2777777777777778,0.7222222222222222
could,0.3793103448275862,0.6206896551724138
find,0.3888888888888889,0.6111111111111112
might,0.3707865168539326,0.6292134831460674
upon,0.28752642706131076,0.7124735729386892
built,0.2583732057416268,0.7416267942583732
lived,0.2543859649122807,0.7456140350877193
old,0.28798185941043086,0.7120181405895691
houses,0.27714285714285714,0.7228571428571429
twenty,0.2619047619047619,0.7380952380952381
years,0.3030888030888031,0.696911196911197
ago,0.375,0.625
hot,0.28205128205128205,0.717948717948718
july,0.273972602739726,0.726027397260274
afternoon,0.32432432432432434,0.6756756756756757
day,0.29427792915531337,0.7057220708446866
return,0.17857142857142858,0.8214285714285714
historic,0.2413793103448276,0.7586206896551724
town,0.2687793427230047,0.7312206572769953
bought,0.39655172413793105,0.603448275862069
house,0.3058968058968059,0.6941031941031941
became,0.2627118644067797,0.7372881355932204
interest,0.23595505617977527,0.7640449438202247
us,0.31981981981981983,0.6801801801801802
months,0.48333333333333334,0.5166666666666667
going,0.3188405797101449,0.6811594202898551
every,0.31316725978647686,0.6868327402135231
building,0.1945392491467577,0.8054607508532423
force,0.5,0.5
entrance,0.15384615384615385,0.8461538461538461
point,0.2,0.8
doorway,0.19753086419753085,0.8024691358024691
well,0.1972318339100346,0.8027681660899654
desire,0.3793103448275862,0.6206896551724138
know,0.3707865168539326,0.6292134831460674
age,0.2564102564102564,0.7435897435897436
buildings,0.2727272727272727,0.7272727272727273
something,0.35802469135802467,0.6419753086419753
early,0.38686131386861317,0.6131386861313869
alexandrians,0.24242424242424243,0.7575757575757576
past,0.35,0.65
appeared,0.32558139534883723,0.6744186046511628
high,0.36082474226804123,0.6391752577319587
beautiful,0.12280701754385964,0.8771929824561403
story,0.35443037974683544,0.6455696202531646
one,0.3493975903614458,0.6506024096385542
towns,0.3333333333333333,0.6666666666666666
even,0.44545454545454544,0.5545454545454546
whole,0.2,0.8
ships,0.175,0.825
peruke,0.29411764705882354,0.7058823529411765
sea,0.232,0.768
captains,0.3111111111111111,0.6888888888888889
merchants,0.375,0.625
gentlemen,0.2867132867132867,0.7132867132867133
began,0.33766233766233766,0.6623376623376623
fill,0.30434782608695654,0.6956521739130435
horses,0.25,0.75
fire,0.32558139534883723,0.6744186046511628
engines,0.3333333333333333,0.6666666666666666
took,0.3333333333333333,0.6666666666666666
proper,0.16049382716049382,0.8395061728395061
places,0.13636363636363635,0.8636363636363636
turned,0.27586206896551724,0.7241379310344828
found,0.2857142857142857,0.7142857142857143
general,0.18972332015810275,0.8102766798418972
little,0.32793522267206476,0.6720647773279352
boy,0.6943620178041543,0.3056379821958457
brother,0.22429906542056074,0.7757009345794392
lawrence,0.2893081761006289,0.710691823899371
tobacco,0.4353448275862069,0.5646551724137931
hunting,0.49,0.51
creek,0.5138888888888888,0.4861111111111111
warehouse,0.46296296296296297,0.5370370370370371
riding,0.45454545454545453,0.5454545454545454
belle,0.47058823529411764,0.5294117647058824
surveyor,0.3469387755102041,0.6530612244897959
streets,0.22929936305732485,0.7707006369426752
lots,0.2846441947565543,0.7153558052434457
dancing,0.27586206896551724,0.7241379310344828
balls,0.18518518518518517,0.8148148148148148
young,0.18181818181818182,0.8181818181818182
militia,0.38095238095238093,0.6190476190476191
racing,0.23809523809523808,0.7619047619047619
vessels,0.42857142857142855,0.5714285714285714
dining,0.35,0.65
running,0.2037037037037037,0.7962962962962963
office,0.20833333333333334,0.7916666666666666
sitting,0.36,0.64
justice,0.3269230769230769,0.6730769230769231
friendship,0.3181818181818182,0.6818181818181818
company,0.2925,0.7075
free,0.2605042016806723,0.7394957983193278
school,0.25675675675675674,0.7432432432432432
civic,0.3356164383561644,0.6643835616438356
christ,0.235,0.765
church,0.21853146853146854,0.7814685314685315
master,0.24675324675324675,0.7532467532467533
masonic,0.2753623188405797,0.7246376811594203
lodge,0.26595744680851063,0.7340425531914894
came,0.31666666666666665,0.6833333333333333
collect,0.2727272727272727,0.7272727272727273
cast,0.3333333333333333,0.6666666666666666
silver,0.28125,0.71875
carriage,0.2857142857142857,0.7142857142857143
sell,0.2894736842105263,0.7105263157894737
wheat,0.3917525773195876,0.6082474226804123
join,0.15789473684210525,0.8421052631578947
independence,0.09090909090909091,0.9090909090909091
friends,0.3695652173913043,0.6304347826086957
daily,0.17391304347826086,0.8260869565217391
wharves,0.2,0.8
warehouses,0.2647058823529412,0.7352941176470589
familiar,0.19444444444444445,0.8055555555555556
command,0.25,0.75
first,0.3318077803203661,0.6681922196796338
steps,0.2857142857142857,0.7142857142857143
gadsby,0.28061224489795916,0.7193877551020408
tavern,0.30256410256410254,0.6974358974358974
received,0.22916666666666666,0.7708333333333334
last,0.3505535055350554,0.6494464944649446
military,0.22727272727272727,0.7727272727272727
review,0.2857142857142857,0.7142857142857143
neighbors,0.36363636363636365,0.6363636363636364
spirit,0.26785714285714285,0.7321428571428571
closed,0.23809523809523808,0.7619047619047619
eyes,0.54,0.46
carried,0.16666666666666666,0.8333333333333334
september,0.4,0.6
part,0.35342465753424657,0.6465753424657534
