,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
project,0.12426478451502511,0.16543685167361777,0.05004812319538016,0.054539621430863,0.10127259116672012,0.08063308737033471,0.018607635547000317,0.40519730510105867
gutenberg,0.0931580981832238,0.2137611132586007,0.04986470815616544,0.06919211441824508,0.06648627754155392,0.1306532663316583,0.014688828759180516,0.36219559335137225
ebook,0.08065843621399177,0.17366255144032922,0.0551440329218107,0.10534979423868313,0.08641975308641975,0.12263374485596708,0.037037037037037035,0.3390946502057613
burial,0.26865671641791045,0.029850746268656716,0.0,0.23880597014925373,0.029850746268656716,0.23880597014925373,0.029850746268656716,0.16417910447761191
cave,0.1774193548387097,0.09677419354838711,0.04435483870967742,0.18548387096774197,0.07258064516129033,0.16129032258064518,0.08064516129032259,0.18145161290322584
baja,0.17557251908396945,0.15267175572519082,0.030534351145038163,0.19083969465648853,0.07633587786259541,0.17557251908396945,0.038167938931297704,0.16030534351145034
california,0.09832635983263598,0.22384937238493724,0.027196652719665274,0.14644351464435146,0.08158995815899582,0.10460251046025106,0.05230125523012553,0.26569037656903766
c.,0.055771725032425425,0.14007782101167315,0.058365758754863814,0.08430609597924772,0.11413748378728923,0.09987029831387809,0.04928664072632944,0.3981841763942931
massey,0.1956521739130435,0.04347826086956522,0.0,0.1956521739130435,0.06521739130434784,0.1956521739130435,0.02173913043478261,0.28260869565217395
m.,0.06656346749226007,0.14241486068111459,0.10681114551083591,0.06346749226006193,0.08049535603715172,0.19659442724458207,0.052631578947368425,0.2910216718266254
use,0.12203934162986751,0.18265756724207147,0.0851063829787234,0.10517864311521477,0.1417101565636291,0.07266158169409875,0.04175030108390205,0.248896025692493
anyone,0.10828025477707005,0.16719745222929935,0.057324840764331204,0.11464968152866241,0.10987261146496814,0.09235668789808917,0.044585987261146494,0.3057324840764331
may,0.1188165680473373,0.1720710059171598,0.08970414201183433,0.09585798816568049,0.13136094674556215,0.10698224852071007,0.04142011834319527,0.24378698224852077
copy,0.20559531554977228,0.0936890045543266,0.0826284970722186,0.06961613532856213,0.026024723487312947,0.07351984385165908,0.026675341574495772,0.42225113858165253
terms,0.12341101694915255,0.12658898305084745,0.04078389830508475,0.06514830508474576,0.1218220338983051,0.05190677966101695,0.04025423728813559,0.4300847457627119
license,0.11213389121338914,0.21841004184100418,0.05606694560669457,0.09121338912133892,0.11046025104602512,0.09539748953974896,0.03598326359832636,0.2803347280334728
online,0.08577878103837472,0.1851015801354402,0.04740406320541761,0.12189616252821671,0.08126410835214447,0.10609480812641084,0.06320541760722348,0.309255079006772
palmer,0.18032786885245902,0.14754098360655737,0.0,0.19672131147540986,0.049180327868852465,0.18032786885245902,0.049180327868852465,0.19672131147540986
collection,0.05555555555555556,0.2037037037037037,0.037037037037037035,0.08333333333333333,0.10648148148148148,0.08796296296296295,0.032407407407407406,0.39351851851851855
1,0.03750545137374618,0.09943305713039685,0.07457479284779764,0.12952464020933274,0.14827736589620585,0.15089402529437418,0.03445268207588312,0.3253379851722634
distributed,0.06337135614702155,0.24334600760456274,0.050697084917617236,0.11026615969581749,0.10773130544993663,0.08745247148288972,0.022813688212927754,0.3143219264892269
https,0.06334841628959277,0.20814479638009054,0.02262443438914027,0.05429864253393666,0.10859728506787332,0.11764705882352942,0.004524886877828055,0.4208144796380091
's,0.08512573916433816,0.1639482747416986,0.0655013321203457,0.12807849762817597,0.1282084605887322,0.1172265904217298,0.07719799857040743,0.2347131067645721
los,0.08333333333333333,0.14583333333333331,0.05208333333333333,0.125,0.11458333333333331,0.15625,0.0625,0.2604166666666667
angeles,0.10769230769230768,0.15384615384615383,0.04615384615384615,0.12307692307692306,0.10769230769230768,0.10769230769230768,0.0923076923076923,0.2615384615384615
united,0.03792851932895697,0.23048869438366154,0.011670313639679065,0.09992706053975199,0.05105762217359591,0.0474106491611962,0.02261123267687819,0.49890590809628005
states,0.036281179138321996,0.20011337868480727,0.03231292517006803,0.10430839002267575,0.05555555555555556,0.08049886621315193,0.018707482993197282,0.4722222222222222
bahía,0.1111111111111111,0.14285714285714285,0.047619047619047616,0.12698412698412698,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.23809523809523808
de,0.04625550660792952,0.15418502202643175,0.07929515418502203,0.09471365638766521,0.1497797356828194,0.19383259911894274,0.03303964757709252,0.24889867841409696
dr.,0.042348008385744235,0.16729559748427675,0.06079664570230608,0.07211740041928721,0.1438155136268344,0.08972746331236897,0.06582809224318659,0.35807127882599576
although,0.08496732026143791,0.1459694989106754,0.06535947712418301,0.12636165577342048,0.1655773420479303,0.10457516339869283,0.07407407407407408,0.23311546840958608
present,0.0261219022103148,0.2223710649698593,0.016744809109176154,0.05023442732752846,0.2089752176825184,0.04688546550569323,0.17883456128600134,0.2498325519089082
archaeology,0.08163265306122448,0.4489795918367347,0.02040816326530612,0.06122448979591837,0.08163265306122448,0.08163265306122448,0.10204081632653061,0.12244897959183675
artifacts,0.2666666666666667,0.08333333333333334,0.0,0.13333333333333336,0.10000000000000002,0.11666666666666668,0.06666666666666668,0.23333333333333336
cordage,0.11627906976744186,0.11627906976744186,0.023255813953488372,0.09302325581395349,0.09302325581395349,0.13953488372093023,0.09302325581395349,0.32558139534883723
distribution,0.0845442536327609,0.22457067371202113,0.005284015852047556,0.047556142668428,0.10039630118890355,0.009247027741083222,0.010568031704095112,0.5178335535006605
information,0.031714568880079286,0.17641228939544104,0.02973240832507433,0.08919722497522299,0.1278493557978196,0.06045589692765114,0.025768087215064423,0.4588701684836472
work,0.13454837845081746,0.1937818279281694,0.03390511927097293,0.06767622621281157,0.12315733047440364,0.0770570892522112,0.05025462342535513,0.31961940498525865
support,0.05818965517241379,0.1853448275862069,0.03879310344827586,0.08405172413793104,0.17672413793103448,0.040948275862068964,0.0625,0.35344827586206895
two,0.09254402397901834,0.1738478831022855,0.05470213563132258,0.1337579617834395,0.11989509179467965,0.11877107530910452,0.08167853128512552,0.22480329711502434
site,0.09947643979057592,0.24607329842931938,0.015706806282722516,0.06806282722513089,0.07853403141361257,0.06806282722513089,0.06282722513089006,0.3612565445026178
stone,0.4025974025974026,0.06818181818181818,0.06493506493506493,0.14935064935064934,0.05844155844155843,0.12012987012987013,0.032467532467532464,0.10389610389610389
shell,0.23004694835680753,0.046948356807511735,0.009389671361502348,0.22535211267605637,0.023474178403755867,0.21126760563380284,0.19718309859154928,0.05633802816901409
midden,0.23076923076923078,0.05128205128205129,0.0,0.20512820512820515,0.05128205128205129,0.20512820512820515,0.12820512820512822,0.12820512820512822
cord,0.24242424242424246,0.08080808080808081,0.010101010101010102,0.23232323232323235,0.08080808080808081,0.18181818181818182,0.030303030303030307,0.14141414141414144
cape,0.21739130434782608,0.06521739130434784,0.02173913043478261,0.1956521739130435,0.06521739130434784,0.13043478260869568,0.15217391304347827,0.15217391304347827
hair,0.09345794392523366,0.13707165109034267,0.08411214953271029,0.1308411214953271,0.11838006230529595,0.2118380062305296,0.06853582554517133,0.15576323987538943
point,0.11381074168797956,0.1892583120204604,0.04347826086956522,0.14066496163682865,0.14322250639386191,0.09079283887468031,0.07289002557544758,0.2058823529411765
end,0.10296540362438221,0.14744645799011533,0.051894563426688634,0.14250411861614495,0.12191103789126853,0.13920922570016475,0.06589785831960461,0.22817133443163093
