,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
2003,0.42857142857142855,0.5714285714285714,0.2857142857142857,1.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,2.0
2004,0.42857142857142855,0.5714285714285714,0.2857142857142857,1.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,2.0
2005,2.0,2.857142857142857,1.5714285714285714,3.142857142857143,2.7142857142857144,1.4285714285714286,2.142857142857143,6.571428571428571
2006,0.42857142857142855,0.5714285714285714,0.2857142857142857,1.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,2.0
2007,1.4285714285714286,2.2857142857142856,1.0,2.5714285714285716,2.142857142857143,1.1428571428571428,1.1428571428571428,5.857142857142857
2008,0.5714285714285714,1.1428571428571428,0.2857142857142857,1.0,0.8571428571428571,0.42857142857142855,0.5714285714285714,1.2857142857142858
2009,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.7142857142857143
2010,0.2857142857142857,0.7142857142857143,0.2857142857142857,1.2857142857142858,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.8571428571428571
2011,2.142857142857143,0.7142857142857143,0.5714285714285714,2.0,0.8571428571428571,1.5714285714285714,0.5714285714285714,3.5714285714285716
2012,1.4285714285714286,0.7142857142857143,0.0,0.8571428571428571,0.5714285714285714,1.1428571428571428,0.42857142857142855,1.7142857142857142
2013,0.5714285714285714,0.5714285714285714,0.42857142857142855,1.4285714285714286,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.7142857142857143
2014,3.0,1.8571428571428572,1.0,3.142857142857143,1.4285714285714286,2.2857142857142856,1.1428571428571428,5.428571428571429
2015,2.2857142857142856,2.857142857142857,0.5714285714285714,3.142857142857143,1.2857142857142858,2.4285714285714284,1.1428571428571428,4.428571428571429
2016,0.5714285714285714,0.7142857142857143,0.2857142857142857,1.1428571428571428,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714
2017,0.5714285714285714,0.5714285714285714,0.2857142857142857,1.4285714285714286,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.5714285714285714
2018,0.8571428571428571,0.5714285714285714,0.2857142857142857,1.4285714285714286,0.5714285714285714,0.7142857142857143,0.2857142857142857,1.2857142857142858
2019,0.7142857142857143,0.7142857142857143,0.2857142857142857,1.2857142857142858,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.8571428571428571
2020,1.4285714285714286,2.4285714285714284,1.2857142857142858,1.8571428571428572,2.2857142857142856,2.142857142857143,1.4285714285714286,3.4285714285714284
2021,1.7142857142857142,0.14285714285714285,0.0,1.4285714285714286,0.42857142857142855,1.0,0.2857142857142857,1.8571428571428572
2022,1.0,0.0,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.2857142857142857,1.7142857142857142
2023,1.2857142857142858,0.14285714285714285,0.0,1.0,0.2857142857142857,0.5714285714285714,0.0,1.4285714285714286
2024,1.2857142857142858,0.0,0.0,1.2857142857142858,0.42857142857142855,0.8571428571428571,0.0,2.142857142857143
2025,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.42857142857142855,1.0,0.2857142857142857,1.4285714285714286
2026,0.8571428571428571,0.0,0.0,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.0,1.4285714285714286
2027,1.1428571428571428,0.8571428571428571,0.42857142857142855,1.1428571428571428,0.42857142857142855,0.8571428571428571,0.2857142857142857,1.5714285714285714
2028,1.0,0.0,0.14285714285714285,1.0,0.42857142857142855,1.0,0.14285714285714285,1.8571428571428572
2029,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.42857142857142855,1.4285714285714286
2030,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.4285714285714286,0.0,1.7142857142857142,0.0,0.7142857142857143
2031,1.4285714285714286,2.142857142857143,0.7142857142857143,1.7142857142857142,1.5714285714285714,2.2857142857142856,1.1428571428571428,1.7142857142857142
