,negative,positive
project,0.23513986013986013,0.7648601398601398
gutenberg,0.15660919540229884,0.8433908045977012
mars,0.2779126213592233,0.7220873786407767
moon,0.3021276595744681,0.6978723404255319
mark,0.26016260162601623,0.7398373983739838
use,0.3441780821917808,0.6558219178082192
almost,0.39236111111111116,0.607638888888889
may,0.3768809849521204,0.6231190150478797
copy,0.5526315789473685,0.4473684210526316
give,0.29296875,0.70703125
away,0.35181975736568455,0.6481802426343154
terms,0.23629489603024575,0.7637051039697543
license,0.15312499999999998,0.846875
astronomical,0.2112676056338028,0.7887323943661972
story,0.2568493150684931,0.7431506849315068
author,0.1767241379310345,0.8232758620689656
date,0.2986111111111111,0.7013888888888888
december,0.4567901234567901,0.5432098765432098
language,0.25352112676056343,0.7464788732394366
english,0.32967032967032966,0.6703296703296703
start,0.26956521739130435,0.7304347826086955
produced,0.3013698630136986,0.6986301369863014
distributed,0.1411764705882353,0.8588235294117648
https,0.060606060606060594,0.9393939393939393
's,0.3206427688504326,0.6793572311495673
note,0.26666666666666666,0.7333333333333334
original,0.4423076923076923,0.5576923076923077
within,0.3087818696883853,0.6912181303116147
maps,0.16666666666666666,0.8333333333333334
plates,0.30769230769230765,0.6923076923076923
drawn,0.31343283582089554,0.6865671641791045
m.,0.37499999999999994,0.625
view,0.3263157894736842,0.6736842105263158
canals,0.3664772727272727,0.6335227272727273
splendid,0.22033898305084745,0.7796610169491526
country,0.37037037037037035,0.6296296296296297
around,0.325077399380805,0.6749226006191951
us,0.3348247576435496,0.6651752423564504
across,0.31052631578947365,0.6894736842105262
line,0.3493975903614458,0.6506024096385542
anxious,0.5272727272727273,0.4727272727272727
see,0.3679245283018868,0.6320754716981132
extending,0.23255813953488372,0.7674418604651162
far,0.3007915567282322,0.6992084432717678
eye,0.3225806451612903,0.6774193548387097
could,0.34554401312192456,0.6544559868780755
reach,0.375,0.6249999999999999
astronomy,0.18461538461538463,0.8153846153846155
chief,0.22613065326633164,0.7738693467336683
human,0.4175824175824176,0.5824175824175823
sir,0.18518518518518517,0.8148148148148149
illustrations,0.125,0.875
london,0.2786885245901639,0.7213114754098361
seeley,0.0392156862745098,0.9607843137254902
co.,0.169811320754717,0.8301886792452831
limited,0.6047430830039525,0.3952569169960474
38,0.2608695652173913,0.7391304347826086
great,0.29304029304029305,0.706959706959707
russell,0.07692307692307693,0.9230769230769231
street,0.2857142857142857,0.7142857142857143
professor,0.22383252818035426,0.7761674718196457
lowell,0.15343915343915346,0.8465608465608466
observatory,0.16666666666666666,0.8333333333333334
flagstaff,0.15000000000000002,0.8500000000000001
whose,0.3413461538461538,0.6586538461538461
careful,0.2184873949579832,0.7815126050420168
many,0.30390143737166325,0.6960985626283368
years,0.31203931203931207,0.687960687960688
world,0.30722891566265065,0.6927710843373494
much,0.326241134751773,0.6737588652482269
knowledge,0.12690355329949238,0.8730964467005076
planet,0.2925659472422062,0.7074340527577938
little,0.3367003367003367,0.6632996632996634
book,0.2992125984251968,0.7007874015748031
one,0.33763277693474963,0.6623672230652504
infinite,0.2708333333333333,0.7291666666666666
pleasure,0.2391304347826087,0.7608695652173912
works,0.21974148061104581,0.7802585193889541
subject,0.49479166666666663,0.5052083333333333
course,0.2765957446808511,0.723404255319149
experience,0.328125,0.6718750000000001
past,0.3258426966292135,0.6741573033707865
interest,0.15759312320916904,0.842406876790831
even,0.37387964148527525,0.6261203585147247
persons,0.34234234234234234,0.6576576576576576
subjects,0.10606060606060606,0.8939393939393939
dealt,0.30769230769230765,0.6923076923076923
plain,0.32061068702290074,0.6793893129770991
really,0.3527397260273972,0.6472602739726028
understand,0.3246753246753247,0.6753246753246753
clearly,0.27692307692307694,0.7230769230769231
desire,0.3220338983050848,0.6779661016949152
information,0.08366533864541834,0.9163346613545816
upon,0.3138639281129653,0.6861360718870346
observed,0.27941176470588236,0.7205882352941175
particular,0.20634920634920637,0.7936507936507937
taken,0.3609022556390977,0.6390977443609023
also,0.3214774281805745,0.6785225718194254
ordinary,0.339622641509434,0.6603773584905661
usually,0.3617021276595745,0.6382978723404256
find,0.3577777777777778,0.6422222222222222
difficult,0.3375,0.6625
whilst,0.27519379844961234,0.7248062015503876
regards,0.3235294117647059,0.6764705882352942
contain,0.4406779661016949,0.559322033898305
generally,0.30882352941176466,0.6911764705882353
sometimes,0.3695652173913043,0.6304347826086958
scientific,0.15625,0.84375
readers,0.25,0.75
already,0.32131147540983607,0.678688524590164
provided,0.3981900452488688,0.6018099547511313
occurred,0.40816326530612246,0.5918367346938777
would,0.36210131332082546,0.6378986866791745
numerous,0.3020833333333333,0.6979166666666666
instead,0.34355828220858897,0.6564417177914111
usual,0.21969696969696972,0.7803030303030303
lines,0.3311475409836066,0.6688524590163935
narrative,0.1818181818181818,0.8181818181818181
events,0.2611940298507463,0.7388059701492538
might,0.3364485981308411,0.6635514018691588
supposed,0.38636363636363635,0.6136363636363636
occur,0.4117647058823529,0.588235294117647
actual,0.24000000000000005,0.76
voyage,0.11864406779661017,0.8813559322033898
describing,0.05555555555555556,0.9444444444444444
seen,0.26737967914438504,0.732620320855615
short,0.3333333333333333,0.6666666666666666
visit,0.18867924528301885,0.8113207547169811
carrying,0.18421052631578946,0.8157894736842105
means,0.3323353293413174,0.6676646706586826
natural,0.22317596566523606,0.776824034334764
