,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
0,7.3,18.74,3.72,4.52,7.9,10.14,2.52,28.88
1,208.86,394.44,151.42,274.54,382.64,266.4,183.08,545.54
2,6.46,13.2,5.88,9.54,10.62,9.28,4.56,20.5
3,1.54,2.0,1.52,2.2,1.36,2.6,0.8,2.74
4,0.12,0.18,0.12,0.18,0.18,0.22,0.1,0.44
5,13.74,23.16,9.16,12.32,20.44,10.5,7.34,29.46
6,3.88,6.04,2.34,4.42,4.68,4.12,2.58,9.18
7,21.22,37.7,14.88,27.94,31.94,28.04,18.42,39.74
8,45.6,83.96,31.76,52.36,69.62,48.98,35.92,115.76
9,10.76,7.2,4.82,4.58,4.1,4.58,2.42,24.66
10,20.5,49.96,14.44,26.3,40.9,26.1,21.38,64.58
11,34.92,61.32,24.02,45.64,50.78,46.92,30.14,67.48
12,9.36,11.5,3.76,6.1,10.72,4.74,4.18,30.94
13,37.2,51.02,14.84,15.04,32.08,23.82,6.68,120.08
14,4.44,9.08,2.3,3.38,5.14,3.58,1.9,11.32
15,1.1,2.76,0.82,1.24,2.68,1.44,1.18,6.14
16,1.62,6.0,1.24,2.44,5.42,2.82,2.64,14.9
17,13.88,22.04,9.1,17.4,20.16,14.24,9.28,31.86
18,58.08,107.22,39.88,75.82,95.3,69.38,52.44,136.1
19,0.48,1.02,0.26,0.6,0.84,0.46,0.3,2.12
20,0.06,0.44,0.1,0.04,0.38,0.06,0.04,0.82
21,18.82,81.64,14.68,25.9,83.36,25.08,14.8,106.42
22,15.16,26.74,10.92,21.06,22.66,18.56,12.76,32.94
23,10.46,23.0,7.32,14.86,20.5,13.78,10.6,27.9
24,148.74,268.6,98.52,197.38,219.9,179.22,124.0,327.38
25,11.08,19.96,7.86,16.46,18.68,14.56,10.58,25.3
26,2.5,4.96,1.5,3.2,4.04,3.1,2.12,6.36
27,24.14,58.76,15.6,36.24,50.5,31.06,23.7,78.58
28,24.5,48.86,16.3,32.68,43.1,32.54,22.44,61.0
29,3.5,9.66,2.76,4.84,8.84,4.12,3.78,13.38
30,8.6,11.06,5.3,10.76,9.8,8.38,5.54,18.98
31,0.58,0.92,1.92,0.94,0.72,0.54,0.4,4.42
32,10.66,23.56,6.62,13.38,20.72,14.76,10.98,27.34
33,0.66,1.02,0.24,0.84,1.14,0.74,0.48,1.98
34,3.66,7.5,2.86,5.68,5.8,4.2,3.08,12.64
35,0.3,0.54,0.3,0.58,0.58,0.52,0.2,0.72
36,1.3,2.72,1.08,1.9,2.78,2.02,1.04,3.72
37,19.02,35.56,13.72,25.76,35.38,23.86,16.76,48.52
38,0.26,0.74,0.32,0.68,0.64,0.5,0.24,1.04
39,44.66,93.74,31.82,57.22,86.7,61.26,46.48,116.28
40,7.68,19.46,4.78,9.36,11.64,9.1,5.82,23.06
41,10.16,19.1,6.78,12.82,15.68,11.78,8.96,24.26
42,6.94,14.48,4.6,9.06,11.3,8.04,6.12,19.88
43,5.58,12.24,4.64,8.72,11.22,8.0,5.54,14.4
44,6.46,18.04,4.68,9.14,16.44,8.98,8.12,25.44
45,2.94,6.34,2.02,4.74,5.34,3.44,2.6,11.48
46,35.42,67.74,27.16,51.28,63.96,42.02,30.96,90.2
47,13.12,23.72,9.88,17.98,20.96,16.48,11.46,28.3
48,1.06,4.9,0.92,1.64,4.86,1.9,3.62,5.8
49,0.7,1.5,0.5,2.88,0.92,2.96,0.62,1.88
50,3.12,8.86,1.98,4.62,7.88,5.3,4.04,24.7
51,7.3,13.94,4.86,10.22,10.12,8.6,6.28,19.48
52,16.96,32.7,11.24,23.72,30.84,21.76,15.72,48.9
53,10.08,49.3,6.74,14.62,44.78,13.44,34.9,57.9
54,62.38,297.36,42.14,83.14,114.7,80.7,64.7,155.52
55,12.34,24.02,9.86,17.94,19.94,16.02,10.7,32.6
56,19.44,38.16,13.32,29.42,34.78,28.28,19.06,50.4
57,29.4,53.1,22.52,40.48,48.98,41.08,25.92,62.12
58,4.08,16.22,2.72,6.5,6.94,5.26,3.24,10.34
59,28.96,50.52,19.9,37.22,47.9,35.28,24.78,63.82
60,61.0,99.52,41.26,80.96,89.26,73.64,46.62,137.82
61,6.1,15.06,4.0,9.3,13.04,9.42,6.86,17.84
62,7.82,14.48,5.28,10.48,13.54,9.66,7.72,17.88
63,8.66,14.92,5.3,10.86,12.36,9.1,6.76,19.52
64,2.26,5.2,1.34,3.1,3.58,2.88,1.9,7.12
65,0.56,0.5,0.4,0.68,0.34,0.78,0.3,0.82
66,0.6,1.32,0.32,1.06,0.88,0.64,0.36,2.14
67,0.96,2.66,0.72,1.84,2.02,1.28,1.16,3.5
68,2.48,9.3,2.16,3.8,8.16,4.8,4.06,10.9
69,6.02,14.02,3.74,8.26,12.66,7.7,6.24,20.44
70,0.38,0.68,0.34,0.68,0.68,0.52,0.36,1.04
71,3.1,3.58,1.96,3.76,3.14,3.02,1.88,6.7
72,10.64,21.18,8.24,14.46,21.0,13.8,11.6,28.22
73,2.82,6.44,1.18,3.44,5.84,3.14,2.76,13.2
74,0.7,1.0,0.38,0.72,0.88,0.7,0.42,1.82
75,0.2,0.24,0.0,0.08,0.34,0.22,0.2,0.32
76,48.02,86.38,31.34,62.86,68.26,57.94,37.28,107.98
77,5.18,11.36,4.56,7.64,11.58,7.78,6.22,16.32
78,14.2,27.36,10.0,18.64,26.66,20.2,13.42,30.6
79,1.42,2.34,1.52,1.98,1.86,1.88,1.1,5.08
80,3.08,5.52,3.24,3.46,4.42,3.58,2.26,8.76
81,1.62,5.52,1.38,3.6,4.48,2.82,2.46,15.4
82,5.14,9.44,4.0,6.38,9.46,5.66,3.76,15.4
83,5.34,11.7,3.36,6.38,11.0,6.4,5.54,16.94
84,34.42,61.56,21.36,44.52,49.4,42.2,28.52,66.2
85,1.14,2.12,0.84,1.52,1.78,1.14,0.74,3.2
86,4.26,9.36,3.78,6.44,11.12,4.98,3.44,16.38
87,2.7,4.4,1.32,3.38,4.0,2.72,1.58,6.66
88,0.28,0.42,0.24,0.36,0.42,0.32,0.18,0.82
89,4.2,7.84,2.8,5.72,6.0,4.68,4.38,7.92
90,1.26,4.52,0.98,1.88,9.04,1.54,1.9,14.34
91,11.64,21.16,7.42,13.26,19.66,13.82,9.22,32.48
92,37.02,77.28,23.82,49.4,66.54,48.22,36.58,95.62
93,28.38,64.88,19.32,37.04,52.94,39.66,26.1,76.8
94,32.58,136.94,23.22,43.04,55.98,42.6,30.58,72.62
95,37.18,81.92,27.46,50.3,70.72,51.98,36.28,94.48
96,4.94,19.32,3.7,6.92,8.02,6.74,5.34,12.88
97,23.78,44.68,13.14,24.54,35.9,26.34,20.26,47.32
98,2.88,4.2,1.44,4.1,4.6,3.32,2.16,5.96
99,1.8,3.6,1.38,2.6,2.68,1.82,1.26,5.22
100,2.78,4.6,2.16,3.88,3.78,3.02,2.02,6.72
101,18.0,34.68,12.8,23.94,35.06,23.0,17.34,46.04
