,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
0,36.64,50.18,14.44,15.62,30.6,22.68,5.9,118.82
1,7.88,18.78,3.9,5.32,6.6,9.22,1.68,29.7
2,4.84,8.68,2.42,4.56,4.94,4.78,1.76,17.34
3,1.86,2.7,1.02,3.1,2.22,2.24,1.4,4.6
4,0.78,0.84,0.2,1.66,0.48,0.42,0.2,1.38
5,24.26,38.7,13.84,94.58,23.92,22.28,11.96,59.34
6,1.16,0.68,0.18,1.86,0.46,0.38,0.14,0.84
7,0.14,0.02,0.0,0.28,0.02,0.0,0.0,0.14
8,1.26,2.06,1.56,2.26,1.98,1.56,0.78,5.76
9,16.42,21.78,9.7,19.8,17.46,10.04,6.96,32.0
10,2.8,3.2,1.3,3.1,1.94,1.94,1.06,5.34
11,11.8,18.42,7.72,16.86,14.28,14.9,9.24,20.3
12,0.14,0.12,0.1,0.34,0.0,0.04,0.02,0.12
13,44.62,68.2,27.42,57.64,54.26,45.1,28.52,115.06
14,10.36,5.7,4.2,4.06,2.5,3.86,1.84,22.06
15,13.82,28.18,8.62,18.34,21.34,16.54,12.5,38.68
16,18.16,32.44,11.72,24.54,25.96,24.58,15.92,35.38
17,9.0,10.74,3.12,6.62,10.08,4.72,3.44,31.24
18,4.46,8.5,2.2,4.08,4.8,3.58,1.46,11.28
19,0.68,1.78,0.3,1.6,0.96,0.88,0.38,2.56
20,5.88,7.22,3.96,7.68,4.36,6.08,2.84,31.48
21,2.58,6.34,2.36,3.8,4.94,3.5,1.86,18.98
22,1.62,3.94,0.78,3.04,2.2,2.2,0.74,6.16
23,1.58,2.58,0.88,3.02,1.4,1.42,0.9,3.04
24,1.62,2.14,0.88,1.76,1.72,1.6,0.68,5.4
25,9.02,13.92,5.06,12.08,10.5,8.84,5.42,23.38
26,2.18,14.06,1.36,3.3,3.64,2.58,2.18,6.56
27,2.12,5.02,0.92,2.86,4.06,2.02,1.38,7.5
28,1.84,5.9,1.38,2.98,2.76,1.78,0.8,7.28
29,35.92,63.7,24.72,51.22,55.0,41.96,29.06,87.42
30,1.78,2.54,0.94,3.68,1.56,1.92,0.72,3.54
31,3.78,4.2,0.92,0.18,1.16,5.54,0.2,12.54
32,0.06,0.12,0.04,0.38,0.06,0.0,0.02,0.32
33,2.76,4.92,2.08,5.64,3.64,3.1,1.7,10.2
34,0.24,0.34,0.2,0.68,0.34,0.16,0.16,0.56
35,3.78,7.66,2.24,11.22,3.94,3.52,1.38,11.48
36,8.36,13.54,2.96,30.86,7.64,6.5,2.92,25.44
37,0.28,0.28,0.22,0.5,0.38,0.32,0.14,0.62
38,0.54,1.5,0.22,1.1,1.48,0.62,0.58,2.78
39,3.86,11.28,3.7,5.1,11.46,4.04,4.54,16.54
40,1.06,1.06,1.14,1.9,1.02,1.0,0.16,3.88
41,0.66,1.24,0.64,1.0,0.82,0.68,0.34,3.14
42,5.98,9.68,3.4,7.98,8.58,5.82,4.52,16.18
43,10.72,22.08,7.9,13.62,21.3,14.78,10.26,29.8
44,0.28,1.32,0.38,0.56,1.08,0.4,0.48,2.06
45,2.68,4.46,2.0,3.76,4.28,3.04,1.78,8.0
46,27.1,57.48,20.78,38.1,48.74,30.86,22.82,95.16
47,0.46,0.72,0.16,1.26,0.42,0.3,0.16,0.78
48,29.1,134.54,36.18,38.72,154.74,18.82,57.34,167.22
49,0.9,2.32,0.68,1.72,1.76,0.96,0.7,2.38
50,1.68,2.84,0.92,7.48,1.66,1.92,0.74,6.02
51,1.5,0.98,0.94,1.52,0.6,1.02,0.46,2.0
52,0.78,1.9,0.58,1.52,1.26,1.06,0.66,1.72
53,13.5,27.34,5.9,43.5,13.88,11.5,5.14,46.78
54,5.5,2.8,1.4,5.26,1.6,2.34,0.9,4.34
55,5.2,2.74,3.68,4.8,1.3,4.34,0.94,13.08
56,0.52,1.4,0.52,1.08,0.94,0.62,0.5,1.3
57,2.7,4.62,1.56,9.2,3.1,2.46,1.36,10.16
58,1.82,1.34,1.34,2.12,0.74,1.24,0.42,3.8
59,0.64,1.26,0.54,0.98,0.96,0.64,0.4,1.42
60,1.44,1.4,0.9,2.62,1.1,1.04,0.48,2.74
61,0.58,0.62,0.52,1.0,0.36,0.48,0.22,0.92
62,0.4,1.2,0.42,0.94,0.92,0.52,0.38,1.24
63,7.64,12.32,3.04,18.06,6.84,6.32,2.92,15.92
64,2.38,4.34,1.64,6.8,2.58,3.02,1.02,6.42
65,1.5,1.0,0.96,1.72,0.74,1.16,0.52,3.5
66,0.42,0.96,0.34,0.7,0.86,0.42,0.32,1.12
67,0.86,0.64,0.36,2.16,0.38,0.42,0.12,1.76
68,1.8,3.54,1.0,7.5,2.0,2.5,0.9,6.1
69,0.4,0.66,0.24,0.7,0.64,0.38,0.24,0.92
70,0.4,0.5,0.36,2.38,0.34,0.64,0.1,1.98
71,2.86,1.36,2.12,2.94,0.68,2.5,0.48,7.06
72,0.26,0.66,0.18,0.6,0.56,0.34,0.16,0.82
73,0.34,1.94,0.16,0.88,0.76,0.3,0.28,1.6
74,7.12,27.22,3.76,13.6,25.54,6.88,4.72,30.78
75,0.38,2.48,0.22,0.74,2.34,0.46,0.24,6.0
76,2.14,4.18,0.8,7.68,2.2,1.94,0.9,7.56
77,11.52,15.6,4.92,21.48,11.36,8.7,5.98,24.22
78,0.5,0.62,0.26,0.82,0.6,0.4,0.22,0.98
79,1.16,0.8,0.66,1.36,0.3,0.92,0.2,2.06
80,0.46,0.72,0.24,0.86,0.68,0.4,0.26,0.94
81,7.84,10.34,3.42,13.6,6.74,6.1,3.88,15.98
82,0.2,0.74,0.12,1.98,0.42,0.4,0.12,1.4
83,0.42,0.34,0.18,0.78,0.24,0.2,0.1,0.6
84,0.56,0.88,0.36,0.88,0.76,0.48,0.24,1.5
85,0.7,1.04,0.28,1.2,0.94,0.6,0.28,1.48
86,13.86,17.2,7.14,17.66,14.76,11.44,6.7,28.34
87,0.4,0.72,0.22,0.78,0.66,0.38,0.26,0.9
88,9.44,15.98,4.38,49.6,9.68,8.44,4.38,33.86
89,0.36,0.74,0.24,0.8,0.62,0.36,0.18,0.84
90,0.3,0.38,0.22,1.1,0.2,0.18,0.1,0.6
91,0.26,0.48,0.18,0.6,0.44,0.32,0.16,0.66
92,0.1,0.2,0.06,1.76,0.14,0.12,0.04,0.54
93,0.74,0.48,0.54,1.04,0.4,0.76,0.2,2.04
94,0.32,0.54,0.18,0.62,0.54,0.34,0.2,0.7
95,1.64,3.36,0.84,6.32,1.56,1.36,0.8,5.28
96,0.32,0.68,0.2,0.6,0.6,0.36,0.18,0.8
97,0.02,0.24,0.0,0.24,0.12,0.0,0.02,0.18
98,1.72,2.76,0.9,2.94,2.52,1.18,0.96,4.74
99,0.24,0.44,0.12,0.62,0.38,0.24,0.14,0.6
100,0.22,0.4,0.02,0.56,0.26,0.1,0.06,0.6
101,0.14,0.46,0.02,0.38,0.4,0.08,0.1,0.74
102,0.9,1.56,0.18,1.68,1.32,0.78,0.44,2.52
103,0.24,0.38,0.12,0.52,0.34,0.22,0.12,0.56
104,0.36,0.56,0.14,0.68,0.12,0.22,0.04,0.54
105,0.3,0.52,0.28,0.54,0.52,0.4,0.28,1.12
106,3.78,6.46,2.64,5.7,5.4,5.0,2.74,8.78
107,2.06,3.0,0.98,4.66,1.42,1.2,0.76,3.36
108,2.58,2.58,1.5,4.66,1.76,2.0,0.94,5.62
109,0.88,0.94,0.36,1.68,0.48,0.5,0.24,1.84
110,1.22,4.58,1.34,1.46,5.22,0.62,1.98,5.58
111,1.64,1.76,0.92,3.08,1.24,1.8,0.62,3.74
112,7.24,10.88,3.56,8.02,9.36,6.32,4.94,21.04
113,6.92,25.68,4.28,11.64,22.94,8.0,19.4,31.28
114,3.96,3.96,2.2,4.74,3.38,3.12,1.32,5.98
115,8.06,13.36,5.14,14.18,9.9,8.48,5.22,18.6
116,10.88,17.68,8.24,15.32,17.32,13.96,9.4,24.0
117,2.4,5.12,1.88,9.8,11.5,2.48,9.12,6.06
118,15.9,29.44,10.08,22.72,31.58,18.24,14.34,37.84
119,8.7,15.86,6.44,13.52,15.78,10.78,7.72,21.82
120,1.52,2.02,1.06,2.56,1.66,1.18,1.0,3.92
121,9.06,15.62,5.4,12.74,13.34,10.32,6.94,23.82
122,1.98,3.56,1.42,3.22,3.1,2.52,1.46,5.1
123,0.36,0.48,0.34,0.76,0.18,0.38,0.24,0.46
124,5.12,7.24,3.24,7.32,6.56,6.6,4.12,9.8
125,7.44,13.62,5.34,9.74,12.36,8.56,5.68,17.22
126,1.2,3.4,0.82,3.3,2.24,1.86,1.02,6.2
127,0.66,1.5,0.24,1.3,0.9,0.4,0.46,1.72
128,8.5,13.62,5.08,9.46,11.58,7.72,8.58,16.12
129,7.52,12.04,4.16,12.64,8.26,7.24,5.04,15.36
130,5.98,8.1,3.62,8.48,6.8,5.86,3.68,16.06
131,21.74,109.3,15.42,29.1,106.62,23.34,88.16,126.54
132,0.94,0.76,1.56,1.08,0.36,0.76,0.24,1.76
133,4.64,7.52,2.82,9.9,5.62,5.0,2.58,12.82
134,6.74,8.92,1.7,4.4,4.8,7.18,1.18,22.18
135,0.48,1.28,0.38,1.3,0.86,0.44,0.44,2.78
136,0.9,1.26,0.44,1.66,0.6,0.7,0.4,1.86
137,11.78,17.64,7.9,17.72,14.6,12.86,7.84,25.4
138,10.22,18.7,6.94,16.4,15.48,12.34,8.86,30.76
139,2.36,3.34,1.32,4.52,1.8,2.14,0.92,4.7
140,6.42,3.82,1.98,6.92,3.42,6.9,1.48,7.04
141,0.08,0.44,0.04,0.34,0.08,0.08,0.02,0.3
142,14.94,26.92,10.86,20.86,65.02,19.1,11.94,80.96
143,2.68,8.84,1.7,4.22,2.64,2.28,1.5,7.08
144,14.34,21.56,8.42,20.7,17.46,16.28,9.1,34.08
145,8.44,12.62,5.78,10.74,12.74,8.8,6.08,15.7
146,2.02,4.12,1.18,2.9,4.88,2.48,1.78,8.48
147,0.22,0.2,0.04,0.28,0.08,0.14,0.04,0.2
148,0.66,0.68,0.28,1.12,0.5,0.64,0.24,1.68
149,0.4,0.48,0.24,0.76,0.3,0.44,0.18,0.62
150,0.94,1.46,0.3,1.58,1.22,0.96,0.46,1.42
151,1.26,1.8,0.68,1.9,1.18,1.4,0.7,2.84
152,0.34,0.82,0.2,0.76,2.42,0.66,1.82,3.08
153,11.2,16.96,7.16,16.2,12.76,12.12,7.7,47.1
154,7.0,11.6,3.72,9.96,9.38,7.64,5.12,17.38
155,20.14,35.62,13.54,28.04,32.34,24.58,16.96,48.88
156,36.22,69.9,29.82,47.2,64.5,47.66,37.24,94.62
157,0.82,1.6,0.48,3.28,0.88,0.82,0.56,1.98
158,0.66,0.64,0.1,1.64,0.54,0.34,0.2,0.8
159,1.18,1.7,0.62,1.96,0.96,1.16,0.52,2.5
160,1.16,2.36,0.74,3.08,1.42,1.36,0.74,4.22
161,1.26,1.34,0.7,1.98,1.34,1.28,0.46,2.24
162,12.88,23.64,8.66,22.44,20.2,17.94,10.88,31.66
163,0.46,0.9,0.3,0.78,0.88,0.46,0.4,1.4
164,0.68,0.36,0.42,0.92,0.34,0.98,0.2,1.94
165,3.92,7.5,2.12,6.88,5.88,4.36,3.22,9.58
166,15.4,20.92,9.18,21.42,18.34,18.36,12.74,23.7
167,3.22,3.54,2.38,4.68,2.46,3.04,1.14,5.88
168,0.98,2.46,0.38,3.16,1.34,1.14,0.58,4.16
169,1.96,6.94,1.42,3.58,6.92,2.14,1.2,10.14
170,0.52,1.3,0.24,1.7,0.86,0.46,0.36,2.54
171,1.58,2.18,0.98,2.72,1.76,1.26,0.86,4.0
172,1.14,2.3,0.66,2.58,1.7,0.98,0.78,3.28
173,6.08,7.86,3.2,11.12,6.18,5.38,3.02,15.06
174,14.86,50.26,13.34,20.38,55.32,9.68,22.44,61.04
175,1.34,2.02,0.7,2.74,1.72,1.34,0.68,6.58
176,1.1,2.12,0.62,1.46,1.84,1.08,0.74,4.44
177,12.74,18.76,7.1,24.08,14.06,10.64,7.04,33.66
178,0.6,0.94,0.28,1.16,0.58,0.62,0.26,1.78
179,3.32,5.98,2.04,6.72,4.38,3.7,2.56,9.1
180,6.3,11.5,4.08,9.1,10.34,7.42,4.84,23.52
181,7.78,10.94,6.92,10.5,8.68,8.58,5.2,44.8
182,1.94,3.1,1.46,2.3,2.8,1.84,1.26,7.94
183,11.42,16.2,6.42,17.9,12.46,9.94,6.7,59.26
184,0.3,0.7,0.22,0.66,0.52,0.44,0.3,1.44
185,12.3,15.78,7.82,19.66,11.64,12.28,5.04,30.96
186,2.66,3.58,1.7,3.62,3.04,2.22,1.32,6.66
187,4.06,8.1,2.62,7.48,6.56,4.72,3.0,15.78
188,8.94,29.22,10.76,11.56,26.32,14.16,7.86,93.74
189,0.0,0.14,0.04,0.06,0.08,0.0,0.04,0.38
190,0.46,0.96,0.34,0.98,0.68,0.4,0.38,1.66
191,1.0,1.22,0.62,1.28,1.12,1.08,0.52,3.04
192,9.46,17.62,7.02,13.38,15.1,11.64,8.66,23.38
193,3.14,5.48,1.68,4.24,4.6,3.44,3.04,8.7
194,1.92,3.9,1.0,3.4,2.74,2.46,1.5,5.4
195,14.08,30.76,8.56,21.6,25.98,18.9,13.06,39.58
196,2.76,8.14,1.56,4.42,5.52,3.94,2.84,8.04
197,3.34,5.74,2.16,4.44,5.64,3.72,2.64,8.2
198,3.64,5.28,2.26,5.02,4.88,3.54,2.22,9.02
199,0.06,0.12,0.02,0.32,0.1,0.04,0.02,0.38
200,1.74,3.38,1.76,3.7,1.98,1.8,1.28,7.52
201,12.28,19.42,6.96,22.54,12.18,13.88,6.7,53.66
202,10.2,16.74,6.82,14.02,13.76,11.0,8.08,21.9
203,3.72,10.0,3.26,5.8,9.36,6.58,4.7,14.3
204,11.36,21.04,8.5,15.4,20.26,14.2,11.8,26.72
205,0.26,0.7,0.16,1.3,0.26,0.72,0.5,1.04
206,28.56,46.82,17.28,44.4,35.12,32.04,20.46,55.62
207,0.9,1.76,0.38,2.0,0.9,1.06,0.34,3.14
208,14.9,23.02,9.18,22.46,20.54,14.96,10.1,38.4
209,86.72,142.34,53.32,129.6,113.08,99.34,66.02,188.4
210,5.32,9.04,2.92,8.26,8.26,5.76,4.44,14.04
211,6.52,9.96,4.18,9.6,6.86,6.3,4.0,16.48
212,1.7,3.54,1.22,2.38,3.14,2.08,2.08,4.7
213,40.62,69.36,28.16,55.34,66.28,49.04,39.18,90.0
214,50.42,79.92,30.48,70.62,68.86,57.34,38.24,103.34
215,0.1,0.16,0.0,0.16,0.04,0.02,0.04,0.2
216,29.18,44.98,17.24,42.48,38.0,30.36,20.58,58.74
217,0.46,1.02,0.34,1.26,0.52,0.58,0.2,1.18
218,6.44,9.78,4.3,8.42,8.66,7.36,5.14,11.5
219,1.04,1.88,0.66,1.36,1.44,1.64,0.84,2.18
220,2.4,13.02,1.68,3.44,12.2,2.6,10.58,15.44
221,0.86,1.24,0.54,1.22,0.64,0.72,0.36,3.16
222,35.58,57.08,21.36,49.7,42.42,38.3,23.86,77.96
223,14.28,21.48,8.58,20.08,17.02,17.3,9.98,24.96
224,9.58,15.18,6.72,13.02,13.94,11.46,7.56,18.0
225,0.06,0.16,0.04,0.26,0.2,0.06,0.06,0.34
226,2.54,3.54,1.74,3.94,2.48,2.94,1.44,5.74
227,0.58,1.04,0.18,1.1,2.2,0.5,0.42,1.54
228,0.18,0.2,0.16,0.5,0.14,0.14,0.06,0.54
229,3.12,5.6,1.7,5.8,12.02,3.26,1.88,11.58
230,0.46,0.82,0.3,0.76,0.78,0.64,0.54,1.26
231,1.44,2.6,0.92,1.84,2.08,1.72,0.96,3.58
232,8.6,21.86,6.42,13.5,22.66,12.36,11.4,22.66
233,0.54,1.98,0.46,0.92,1.46,0.56,0.78,4.9
234,42.58,68.86,16.74,32.56,50.94,31.6,21.54,121.1
235,1.0,1.96,0.54,2.02,1.46,1.26,0.68,4.12
236,4.72,7.5,3.24,6.58,6.62,5.12,3.44,10.3
237,1.52,2.26,0.68,2.9,1.76,1.38,0.84,3.86
238,7.5,13.04,4.76,11.62,9.02,8.24,5.14,18.56
239,0.72,0.68,0.46,0.84,0.54,0.54,0.54,0.68
240,1.88,3.22,1.12,7.76,2.08,5.74,1.28,5.84
241,0.1,0.12,0.0,0.22,0.08,0.08,0.04,0.32
242,0.2,0.48,0.02,0.52,0.3,0.14,0.1,0.88
243,21.86,34.5,13.96,29.74,26.88,23.34,13.86,52.46
244,0.54,0.56,0.3,0.72,0.52,0.38,0.28,1.5
245,25.04,43.2,16.72,35.12,38.78,27.22,21.9,56.62
246,83.12,145.68,53.72,119.42,129.92,97.86,69.9,197.3
247,7.8,3.3,1.88,9.38,3.16,3.16,1.78,4.96
248,9.3,15.06,6.14,12.6,12.88,10.52,7.86,19.64
249,24.68,41.68,14.36,35.96,34.92,27.5,19.2,57.88
250,3.2,6.44,1.42,5.86,4.5,3.62,2.14,20.36
251,0.7,0.7,0.28,1.34,0.42,0.74,0.26,1.42
252,1.26,2.18,0.8,2.86,1.7,1.52,0.74,3.1
253,0.8,0.68,0.54,1.22,0.58,0.94,0.56,0.98
254,0.48,0.52,0.3,0.9,0.36,0.36,0.2,0.7
255,34.2,53.5,20.92,47.76,45.1,40.26,24.4,76.58
256,0.14,0.16,0.04,0.22,0.14,0.08,0.06,0.18
257,2.36,4.66,1.3,4.3,2.38,2.26,1.04,8.02
258,3.08,3.94,1.98,3.3,3.92,1.6,1.4,13.74
259,3.48,5.32,1.66,9.56,3.44,2.9,1.6,10.6
260,4.58,2.06,1.3,5.58,1.22,4.06,0.72,4.12
261,6.76,2.92,1.98,3.1,2.68,2.74,1.4,4.84
262,8.04,14.08,4.6,14.08,10.64,8.92,5.66,19.5
263,1.84,2.0,0.72,2.16,1.6,1.94,0.92,3.58
264,2.36,2.42,1.1,2.98,1.06,1.66,0.7,4.3
265,6.54,5.1,3.08,6.08,5.28,8.7,2.74,13.34
266,25.12,127.2,32.28,35.4,147.52,14.46,54.16,153.38
267,4.3,6.78,2.68,7.78,4.66,4.56,2.36,14.0
268,9.34,14.74,6.02,13.2,11.48,8.8,6.04,20.5
269,2.9,4.22,1.8,4.14,3.98,3.3,1.94,11.04
270,4.32,7.54,2.32,7.32,5.92,4.42,2.84,11.22
271,0.3,0.56,0.16,0.8,0.2,0.44,0.12,0.58
272,0.22,0.22,0.06,0.26,0.22,0.18,0.16,0.36
273,2.18,4.5,1.3,3.46,3.3,2.1,1.5,6.26
274,3.64,10.98,1.7,6.1,4.0,3.62,1.86,8.22
275,2.28,3.5,1.58,3.34,3.3,3.0,1.46,4.22
276,0.56,2.58,0.36,1.28,2.16,0.86,0.8,3.9
277,2.16,4.1,1.56,3.78,3.06,2.16,1.68,4.98
278,18.38,35.58,11.66,27.94,31.68,23.6,16.44,50.4
279,1.16,1.46,0.72,2.26,0.86,1.02,0.58,2.2
280,3.54,6.26,1.84,6.78,4.9,3.46,2.24,11.26
281,1.48,2.62,1.12,2.5,2.36,1.54,1.0,5.44
282,0.1,0.36,0.06,0.24,0.26,0.14,0.12,0.66
283,11.04,16.06,8.02,17.42,13.24,14.04,6.66,26.14
284,1.48,3.0,0.82,2.48,2.16,1.82,1.32,8.16
285,1.8,2.56,1.08,2.8,1.9,1.42,1.0,7.06
286,13.06,23.1,9.08,21.46,20.18,13.86,10.02,40.16
287,0.7,1.0,0.44,1.14,0.6,0.58,0.32,2.6
288,0.54,1.08,0.22,1.42,0.64,0.54,0.24,1.86
289,0.22,0.42,0.1,0.62,0.2,0.2,0.1,0.66
290,1.28,2.24,0.7,2.08,1.9,1.52,0.92,4.12
291,9.46,15.02,6.38,15.16,13.6,10.88,6.9,25.38
292,0.94,0.62,0.54,1.3,0.64,0.82,0.26,1.62
293,1.84,3.22,1.5,3.76,2.02,2.06,1.08,8.82
294,0.06,0.14,0.0,0.26,0.06,0.06,0.04,0.56
295,4.2,5.44,2.28,6.54,3.58,3.68,1.94,10.82
296,2.32,2.86,1.34,3.4,2.34,2.48,1.18,5.28
297,1.3,2.98,0.5,2.68,1.7,1.0,0.92,3.82
298,0.04,0.18,0.0,0.18,0.08,0.02,0.04,0.32
299,6.32,5.26,1.44,2.92,4.98,1.42,2.96,26.38
300,6.74,10.74,5.0,9.8,11.78,8.68,5.8,13.8
301,0.06,0.24,0.0,0.16,0.04,0.06,0.02,0.36
302,0.42,0.72,0.14,0.56,0.46,0.38,0.18,2.1
303,1.08,2.54,0.66,2.3,1.78,3.44,0.68,4.24
304,1.54,2.34,1.0,3.28,1.92,1.08,1.0,4.28
305,0.4,1.08,0.14,1.0,0.92,0.52,0.34,2.7
306,0.54,0.96,0.26,0.88,0.86,0.62,0.44,1.24
307,6.92,10.64,3.68,11.76,9.26,7.86,4.42,18.14
308,35.02,175.48,23.32,59.94,54.0,42.48,31.24,90.88
309,18.78,32.7,12.98,26.84,30.2,24.18,16.36,39.52
310,18.44,37.44,12.34,29.14,33.88,24.38,18.18,45.84
311,21.44,35.24,15.24,34.3,31.42,28.1,16.78,46.5
312,1.44,1.06,0.62,1.66,1.0,0.84,0.38,1.54
313,5.22,10.84,3.68,7.22,10.12,6.7,5.56,14.16
314,30.16,14.06,5.48,11.16,16.38,11.64,7.3,20.34
315,0.34,0.44,0.08,0.72,0.34,0.2,0.12,0.8
