,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
0,37.92,53.12,15.48,15.36,33.36,24.36,5.96,125.28
1,6.88,20.16,3.84,4.28,7.32,10.24,1.56,30.76
2,1.76,9.0,1.92,2.32,6.08,3.72,2.2,14.4
3,0.08,0.24,0.0,0.0,0.2,0.04,0.12,1.24
4,2.72,5.6,2.2,3.48,5.36,3.24,2.4,8.2
5,14.72,20.96,10.08,12.76,17.56,8.6,6.56,26.44
6,29.8,51.48,23.36,28.0,37.92,31.68,22.52,66.2
7,10.32,6.56,4.4,3.72,2.72,3.96,1.8,23.56
8,9.0,21.64,6.08,10.32,13.68,10.88,7.36,26.04
9,13.2,24.0,9.2,17.52,16.76,16.2,10.92,27.32
10,8.12,8.68,3.0,4.68,8.24,3.88,3.24,27.8
11,4.32,9.68,2.32,3.48,5.32,3.8,1.64,11.64
12,1.08,2.56,0.84,2.08,2.88,1.72,1.0,5.8
13,5.44,6.92,1.56,1.84,3.56,5.48,0.24,16.8
14,0.32,0.52,0.24,0.84,0.52,0.56,0.2,1.24
15,39.32,52.52,12.44,21.76,33.76,24.68,15.04,87.56
16,0.08,0.12,0.04,0.08,0.12,0.04,0.08,0.8
17,1.8,9.48,0.92,2.32,2.48,2.2,1.44,4.68
18,0.84,4.92,0.76,1.56,2.32,0.84,0.32,5.72
19,0.36,1.88,0.08,0.36,1.2,0.24,0.2,3.32
20,0.6,1.2,0.56,0.64,0.88,0.72,0.44,1.32
21,1.0,3.12,0.96,1.96,2.68,2.12,1.32,4.36
22,0.52,1.08,0.28,1.0,0.48,0.8,0.24,1.56
23,0.36,2.72,0.28,0.76,1.68,1.16,1.16,2.8
24,6.56,20.2,5.88,10.44,14.32,9.0,6.76,23.64
25,0.12,0.96,0.52,0.24,1.08,0.28,0.72,2.04
26,0.88,2.84,1.48,1.24,2.52,1.44,1.52,4.08
27,2.48,4.36,2.2,4.24,3.76,3.0,2.08,6.36
28,2.24,4.28,2.16,1.32,1.12,2.36,0.28,9.44
29,47.72,92.24,37.68,69.64,82.16,61.84,41.24,137.4
30,5.88,9.44,6.2,8.36,7.2,7.44,4.2,12.96
31,0.6,1.04,0.2,0.4,0.8,0.56,0.36,2.0
32,0.04,0.04,0.0,0.12,0.2,0.16,0.0,0.52
33,1.8,4.92,1.64,3.48,3.96,2.56,2.0,7.0
34,13.12,19.48,6.84,11.04,12.68,10.4,7.4,21.92
35,0.28,0.08,0.04,0.24,0.6,0.16,0.08,0.64
36,10.56,16.64,7.4,14.48,12.92,12.36,9.16,22.88
37,15.84,23.96,11.56,22.6,17.4,19.88,12.48,28.56
38,0.48,2.92,0.48,1.28,0.56,1.12,0.4,3.88
39,0.28,0.28,0.2,0.4,0.28,0.36,0.12,0.28
40,0.0,0.16,0.0,0.04,0.08,0.0,0.16,0.88
41,1.04,4.12,0.92,1.28,1.76,2.28,1.12,5.12
42,2.6,6.16,1.88,4.12,4.88,3.72,2.0,7.24
43,14.92,18.76,6.4,13.08,15.44,12.8,6.96,29.96
44,0.36,0.96,0.32,0.32,0.64,0.44,0.48,1.32
45,0.48,0.6,0.52,1.08,0.48,0.8,0.16,1.48
46,2.36,3.44,1.8,2.04,1.92,1.0,1.04,3.96
47,0.44,0.6,0.36,0.64,0.4,0.36,0.16,1.44
48,16.92,28.6,11.56,24.64,23.4,19.08,13.24,37.28
49,1.32,2.16,1.04,1.36,1.96,1.52,1.28,2.84
50,1.04,0.8,0.6,1.16,0.76,0.88,0.2,2.16
51,3.52,1.32,0.44,0.96,1.4,0.68,0.6,2.04
52,3.24,5.56,2.2,4.12,4.16,3.28,2.6,8.56
53,3.88,7.28,2.36,5.12,5.68,4.4,3.88,8.68
54,0.04,0.32,0.04,0.36,0.24,0.24,0.0,3.12
55,8.92,12.44,5.8,13.04,9.4,8.48,6.16,36.68
56,0.36,0.84,0.24,0.68,0.24,0.48,0.12,1.88
57,3.52,5.36,2.16,6.52,2.72,4.2,1.88,6.56
58,17.32,35.24,11.48,21.96,24.84,19.84,15.8,38.84
59,0.04,0.16,0.08,0.48,0.08,0.48,0.04,0.12
60,5.64,7.48,3.92,4.72,5.12,5.8,3.72,7.92
61,8.68,20.16,8.08,13.4,16.8,11.0,8.2,25.2
62,0.52,1.28,0.76,0.68,1.2,0.64,0.4,1.8
63,0.76,3.52,0.64,1.6,2.52,1.12,1.16,5.16
64,2.96,3.8,2.48,3.6,2.56,3.32,2.12,5.44
65,4.08,5.84,3.36,3.68,4.16,4.48,2.88,6.68
66,2.32,4.08,1.68,3.16,2.92,2.64,1.64,5.92
67,0.12,0.4,0.12,0.24,0.16,0.24,0.04,0.8
68,3.04,5.28,1.52,2.32,4.04,2.72,2.12,6.32
69,3.8,17.12,2.32,4.72,4.72,5.68,3.28,18.76
70,0.2,0.0,0.16,0.24,0.04,0.2,0.0,0.52
71,0.12,0.8,0.0,0.24,0.08,0.2,0.0,0.72
72,0.12,0.16,0.12,0.24,0.04,0.12,0.0,0.36
73,5.48,7.56,3.44,5.8,7.6,4.72,3.84,16.28
74,0.48,1.76,0.28,1.0,0.4,0.56,0.84,3.24
75,0.84,3.16,0.8,1.2,2.8,0.8,0.84,6.08
76,0.36,0.52,0.48,0.44,0.64,0.36,0.44,3.96
77,3.92,7.92,3.04,6.6,6.24,5.44,3.84,8.24
78,0.36,2.24,0.36,0.92,2.08,0.84,1.36,2.56
79,1.44,4.24,1.12,2.2,2.44,1.8,1.28,5.44
80,3.88,1.24,3.68,4.24,0.88,3.88,0.68,2.0
81,0.24,0.32,0.24,0.76,0.2,0.44,0.04,3.04
82,0.48,1.48,0.28,0.8,1.12,0.92,0.28,2.72
83,0.44,1.36,0.2,0.92,0.56,0.32,0.2,1.24
84,0.04,0.12,0.0,0.36,0.24,0.24,0.04,0.92
85,18.76,28.76,13.44,24.64,20.08,20.48,11.44,35.4
