,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
gutenberg,0.09309234959148303,0.23669225055706858,0.044317900470413465,0.0658578856152513,0.076751671205744,0.10844268383263184,0.024263431542461005,0.3505818271849468
's,0.10384046514000102,0.14549905645942773,0.08259295149691437,0.13843015249655735,0.1362166573162646,0.11515275156831743,0.08509205895853522,0.19317590656398223
jim,0.10245901639344263,0.0860655737704918,0.0778688524590164,0.13524590163934427,0.14344262295081966,0.13524590163934427,0.06967213114754099,0.25
waring,0.1333333333333333,0.12604166666666664,0.062499999999999986,0.16249999999999998,0.11041666666666665,0.10208333333333332,0.09895833333333331,0.20416666666666664
sonora-town,0.11392405063291139,0.12658227848101267,0.05063291139240506,0.11392405063291139,0.10126582278481013,0.06329113924050633,0.06329113924050633,0.36708860759493667
ebook,0.08868360277136259,0.20923787528868362,0.039722863741339494,0.09422632794457275,0.09237875288683603,0.08545034642032334,0.052655889145496536,0.3376443418013857
use,0.13400447427293063,0.1803131991051454,0.08210290827740492,0.12304250559284116,0.14809843400447426,0.06756152125279642,0.043847874720357935,0.22102908277404923
almost,0.11922276197085355,0.15086745315752945,0.07300485773768214,0.16016655100624563,0.12324774462179042,0.12227619708535738,0.08036086051353225,0.170853573907009
may,0.10759535655058042,0.16165837479270315,0.08159203980099503,0.11960199004975125,0.12557213930348257,0.10666666666666666,0.06494195688225539,0.23237147595356553
copy,0.19222462203023757,0.10403167746580273,0.07775377969762419,0.0755939524838013,0.043916486681065514,0.06983441324694024,0.035277177825773935,0.4013678905687545
give,0.08757062146892657,0.19029275808936827,0.06111967128916281,0.11466358500256806,0.1362352336928608,0.10233692860811505,0.075115562403698,0.2326656394453005
away,0.10550312798218639,0.1658360725267734,0.0754957056515746,0.1507793447142403,0.11589439083872335,0.12872441946771288,0.08270596967447778,0.17506096914431132
terms,0.11825572801182556,0.13451589061345157,0.04163587090416358,0.09830007390983,0.11998029071199802,0.05543237250554323,0.04754865730475486,0.38433111603843306
project,0.12460632616732849,0.1728056962891962,0.04819937012186772,0.05223880597014925,0.10338217171025606,0.07517458578666301,0.021155689442694782,0.4024373545118444
license,0.11534500514933059,0.2250257466529351,0.05664263645726056,0.0968074150360453,0.11740473738414005,0.08393408856848608,0.036560247167868175,0.26828012358393405
tang,0.0625,0.1875,0.03125,0.0625,0.0625,0.09375,0.09375,0.40625
life,0.09631366950492021,0.15571304746851578,0.07642889919951053,0.14031509712945495,0.14949268342425942,0.12491714679039413,0.07892724213531842,0.1778922143476266
start,0.08492429229756418,0.36142198815009874,0.050032916392363395,0.11454904542462145,0.08163265306122448,0.07899934167215272,0.06583278472679394,0.16260697827518103
red,0.11469717087120826,0.13757532427739763,0.08385251761822082,0.13114084363190687,0.13052803595138393,0.13563476662240834,0.09580226738841795,0.17076907363905627
heat,0.11285846438482885,0.16281221091581868,0.08880666049953746,0.13506012950971322,0.1332099907493062,0.11933395004625347,0.08695652173913043,0.16096207215541164
desert,0.16800267201068803,0.08149632598530393,0.15664662658650633,0.1943887775551102,0.0768203072812291,0.19238476953907813,0.0364061456245825,0.09385437541750166
sun,0.05533162330524002,0.20758519604250641,0.03847563209967021,0.07420300476364969,0.19860754855258336,0.06980578966654452,0.15298644192011726,0.20300476364968853
come,0.08978900354227629,0.17765285692283997,0.06761127367934698,0.13383643924226088,0.13868781764977667,0.10442014477129215,0.07500385030032342,0.21299861389188354
ridin,0.15873015873015875,0.12698412698412698,0.07936507936507937,0.09523809523809523,0.15873015873015875,0.07936507936507937,0.09523809523809523,0.20634920634920637
gun,0.22798271851113328,0.08740445330674643,0.05782652043868395,0.2648720505151213,0.06879361914257227,0.09338650714523097,0.06846128281821204,0.13127284812229978
low,0.10700706137968498,0.14095600217273224,0.09206952743074417,0.14611624117327543,0.141499185225421,0.12438891906572518,0.08256382400869094,0.16539923954372626
easy,0.10786516853932586,0.15393258426966297,0.06292134831460676,0.14831460674157307,0.1359550561797753,0.10337078651685395,0.07528089887640452,0.21235955056179778
pony,0.1295336787564767,0.12435233160621761,0.10362694300518135,0.1450777202072539,0.09844559585492228,0.1606217616580311,0.07253886010362695,0.16580310880829016
feet,0.10417782538832351,0.144617032672737,0.080878414568827,0.16470273165506158,0.12399571505088376,0.13444027852169252,0.0819496518478843,0.16523835029459025
eye,0.09589041095890412,0.14872798434442272,0.07436399217221136,0.1350293542074364,0.14285714285714288,0.15068493150684933,0.06457925636007829,0.187866927592955
live,0.07967707967707967,0.171990171990172,0.07371007371007371,0.14496314496314494,0.14742014742014742,0.1102141102141102,0.06844506844506844,0.20358020358020357
round,0.10332990044627531,0.16580844490216273,0.0690010298661174,0.14143494679025062,0.12873326467559218,0.11088225197391006,0.08204600068657741,0.19876416065911431
