,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
project,0.1280235199786182,0.16744621141253507,0.04997995456367767,0.0511826807430175,0.102365361486035,0.07349993318187892,0.01590271281571562,0.411599625818522
gutenberg,0.0990745781164943,0.23189983669025585,0.0462710941752858,0.05770277626565052,0.06859009254218836,0.1126837234621666,0.00925421883505716,0.3745236799129015
lady,0.07535641547861507,0.17270875763747454,0.060285132382892063,0.09775967413441955,0.18085539714867618,0.11120162932790224,0.09613034623217923,0.20570264765784116
's,0.09675686374303728,0.1573783470466819,0.06732264540390759,0.13224192043430316,0.13843413351429298,0.11855684677806994,0.06930189159385867,0.22000735148584835
visit,0.08047292143401982,0.17925247902364605,0.05949656750572082,0.15636918382913806,0.12700228832951946,0.12395118230358504,0.08657513348588862,0.18688024408848206
gold,0.0779883381924198,0.1661807580174927,0.060495626822157436,0.10276967930029154,0.17128279883381922,0.10495626822157433,0.07725947521865888,0.23906705539358597
diggings,0.11984282907662083,0.1787819253438114,0.07072691552062868,0.11787819253438113,0.13555992141453832,0.10412573673870333,0.08840864440078586,0.18467583497053044
australia,0.06521739130434781,0.18478260869565213,0.05797101449275362,0.10869565217391303,0.17391304347826086,0.09057971014492752,0.09420289855072463,0.22463768115942026
use,0.1120280585929441,0.16938312358159688,0.0769548174128327,0.12089952547967817,0.1386424592531463,0.0833505260986177,0.050959356302867756,0.24778213327831652
cost,0.11320754716981132,0.14597815292949354,0.0714995034756703,0.11022840119165839,0.12413108242303872,0.09930486593843098,0.05660377358490566,0.27904667328699106
almost,0.10754583921015515,0.14680300893276915,0.07745651151857076,0.155618241654913,0.1188293370944993,0.13258110014104374,0.07028678890456042,0.1908791725434885
may,0.09724092815638588,0.15642436602916843,0.0698041328356486,0.13056528264132067,0.13849232308461926,0.1040520260130065,0.06272366952707123,0.24069727171277946
copy,0.19407198306280873,0.10585744530698658,0.08256880733944955,0.07692307692307693,0.04022582921665491,0.06774876499647142,0.029640084685956247,0.4029640084685956
give,0.09540968196772677,0.17201942660191133,0.05749647501174996,0.12360958796804011,0.14131286229045903,0.1026163246122513,0.06360645464515118,0.24392918690271034
away,0.10685454278585058,0.16072214883311314,0.06971965360340525,0.1476588874211067,0.12725671510347863,0.1293116101570527,0.07074710113019228,0.18772934096580068
terms,0.11255715793176224,0.1347168483995779,0.04713330988392544,0.10341188884980655,0.13366162504396764,0.06331340133661625,0.050298979950756245,0.35490678860358776
license,0.1209439528023599,0.20845624385447395,0.061946902654867256,0.10422812192723697,0.11996066863323501,0.08849557522123895,0.03048180924287119,0.26548672566371684
first,0.10033139069820592,0.16392412295737632,0.06924922865958176,0.14678322477431152,0.1297565992458005,0.11078733858987547,0.07136327276882642,0.2078048223060222
october,0.10945273631840798,0.1492537313432836,0.059701492537313446,0.15422885572139305,0.11442786069651742,0.09950248756218907,0.059701492537313446,0.2537313432835821
english,0.09066937119675457,0.1509127789046653,0.06288032454361055,0.13914807302231236,0.13711967545638945,0.09939148073022312,0.06430020283975658,0.255578093306288
start,0.04473684210526315,0.41052631578947363,0.023684210526315787,0.09210526315789473,0.0894736842105263,0.08421052631578947,0.06842105263157894,0.1868421052631579
produced,0.10504885993485344,0.15390879478827363,0.06433224755700326,0.14413680781758959,0.12866449511400652,0.09283387622149838,0.05374592833876222,0.25732899022801303
remarks,0.11609498680738786,0.16622691292875988,0.06596306068601583,0.1029023746701847,0.1187335092348285,0.1029023746701847,0.0554089709762533,0.2717678100263852
voyage,0.09084222140492829,0.20963589554983453,0.06767193821257816,0.18977565281353442,0.09157778595071718,0.14196395733725636,0.09525560867966165,0.11327694005148954
melbourne,0.07107843137254902,0.20833333333333331,0.06372549019607843,0.11764705882352941,0.1299019607843137,0.11029411764705882,0.08333333333333333,0.2156862745098039
camping,0.0,0.11764705882352941,0.0,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.08823529411764706,0.2647058823529412
black,0.08304647160068847,0.1316695352839931,0.07960413080895008,0.12478485370051634,0.1144578313253012,0.2534423407917384,0.05249569707401033,0.16049913941480207
forest,0.1126126126126126,0.14594594594594595,0.06306306306306307,0.17747747747747747,0.1108108108108108,0.13333333333333333,0.09549549549549549,0.16126126126126128
eagle,0.09112709832134293,0.13189448441247004,0.055155875299760196,0.17266187050359713,0.10551558752997603,0.10071942446043167,0.07673860911270984,0.26618705035971224
hawk,0.04477611940298508,0.11194029850746269,0.029850746268656723,0.21641791044776124,0.08208955223880597,0.09701492537313434,0.09701492537313434,0.32089552238805974
gully,0.06639004149377593,0.14107883817427386,0.07468879668049792,0.13278008298755187,0.12448132780082985,0.08713692946058091,0.0995850622406639,0.2738589211618257
harriette,0.09523809523809525,0.10714285714285714,0.05952380952380953,0.16666666666666666,0.09523809523809525,0.1904761904761905,0.10714285714285714,0.17857142857142855
creek,0.08614232209737827,0.1647940074906367,0.04868913857677902,0.1797752808988764,0.08614232209737827,0.14232209737827714,0.0898876404494382,0.20224719101123595
return,0.09679203539823009,0.16279498525073743,0.07466814159292035,0.1609513274336283,0.11651917404129791,0.13384955752212388,0.08075221238938052,0.1736725663716814
ballarat,0.06818181818181819,0.09090909090909093,0.02272727272727273,0.09090909090909093,0.18181818181818185,0.15909090909090912,0.04545454545454546,0.34090909090909094
new,0.08973799126637555,0.17762008733624454,0.0638646288209607,0.12740174672489082,0.13351528384279476,0.09858078602620088,0.06506550218340611,0.2442139737991266
south,0.10275229357798166,0.14862385321100918,0.06972477064220184,0.15045871559633028,0.12385321100917433,0.10550458715596332,0.062385321100917435,0.23669724770642203
wales,0.07407407407407408,0.19753086419753088,0.04938271604938272,0.1111111111111111,0.16049382716049382,0.07407407407407408,0.04938271604938272,0.2839506172839506
one,0.10088404697057643,0.15671741751127383,0.06904942626244587,0.13678171183640667,0.13091038978434613,0.11367593874179577,0.07056748671697102,0.22141358217618431
age,0.08069828722002635,0.17061923583662714,0.06422924901185771,0.11791831357048749,0.16073781291172595,0.10770750988142291,0.07147562582345192,0.22661396574440051
sex,0.058919803600654665,0.20458265139116202,0.04746317512274959,0.08019639934533551,0.22585924713584288,0.06710310965630115,0.058919803600654665,0.2569558101472995
