,negative,positive
0,82.8,272.75
1,19.8,95.25
2,10.95,21.5
3,0.75,1.3
4,21.8,36.45
5,43.5,39.55
6,1.3,2.65
7,36.85,59.5
8,46.65,55.55
9,130.95,206.85
10,37.85,30.7
11,52.0,90.0
12,77.55,93.0
13,17.8,60.45
14,9.0,43.5
15,1.55,4.3
16,1.55,3.3
17,1.7,4.95
18,3.8,14.3
19,39.35,57.5
20,5.1,12.2
21,2.7,8.15
22,9.65,13.45
23,19.45,36.0
24,11.4,21.25
25,2.7,13.2
26,0.4,3.3
27,1.0,2.5
28,1.1,2.35
29,6.5,9.65
30,31.25,101.3
31,0.45,1.35
32,4.85,8.75
33,0.4,0.8
34,1.2,1.7
35,0.55,1.9
36,11.95,29.75
37,9.5,12.2
38,54.4,97.35
39,0.65,0.8
40,0.6,2.1
41,11.0,30.05
42,0.9,0.85
43,0.45,0.5
44,0.55,0.65
45,0.5,0.55
46,14.65,44.1
47,371.5,600.95
48,14.35,22.6
49,11.7,19.05
50,105.85,153.65
51,22.6,69.15
52,142.25,293.6
53,23.45,62.65
54,53.75,96.3
55,0.5,0.45
56,5.95,8.25
57,45.85,82.45
58,116.8,162.05
59,0.45,0.8
60,32.6,90.45
61,5.2,16.6
62,43.1,71.25
63,0.45,1.4
64,1.6,4.45
65,2.6,4.75
66,18.15,40.4
67,47.5,81.8
68,33.85,45.8
69,83.1,185.8
70,1.3,3.4
71,41.8,65.8
72,6.95,7.75
73,19.85,85.2
74,13.15,34.4
75,73.35,102.6
76,77.8,109.9
77,2.3,4.8
78,11.75,40.2
79,11.0,19.75
80,86.65,145.35
81,16.6,27.65
82,65.4,101.45
83,13.95,18.65
84,21.2,45.85
85,5.0,17.1
86,0.3,0.85
87,57.45,87.65
88,132.6,193.95
89,52.5,83.6
90,1.2,0.85
91,15.4,23.9
92,2.0,5.65
93,44.35,75.4
94,8.95,16.4
95,18.25,31.35
96,73.15,41.0
97,2.05,3.15
98,32.1,51.45
99,48.85,73.9
100,0.8,1.8
101,5.6,11.75
102,20.8,34.15
103,29.2,37.9
104,42.85,54.6
105,7.85,25.15
106,117.8,171.25
107,7.15,10.15
108,80.05,105.1
109,5.8,10.25
110,197.45,273.85
111,23.45,53.45
112,25.3,45.35
113,4.55,6.45
114,10.2,20.3
115,43.45,63.65
116,19.55,32.2
117,31.7,45.65
118,68.6,168.95
119,66.8,104.65
120,33.65,56.9
121,40.05,64.1
122,30.5,49.25
123,2.6,4.25
124,19.0,25.75
125,5.8,9.05
126,11.5,38.5
127,154.85,225.0
128,11.35,16.2
129,328.3,481.6
130,251.25,370.5
131,22.4,36.45
132,3.35,12.5
133,80.3,123.3
134,10.65,59.95
135,91.75,305.35
136,17.25,39.85
137,5.1,7.45
138,19.6,29.85
139,6.25,13.1
140,166.65,285.95
141,33.1,50.9
142,48.1,66.3
143,1.25,2.55
144,11.5,17.75
145,12.7,21.55
146,65.55,111.4
147,9.8,18.3
148,79.9,148.45
149,32.7,47.75
150,26.65,39.6
151,5.8,9.8
152,105.6,154.45
153,27.4,37.35
154,5.2,8.95
155,29.65,42.95
156,2.65,5.15
157,8.6,47.2
158,31.4,82.35
159,2.1,3.3
160,13.55,18.4
161,20.5,66.55
162,30.8,69.8
163,18.8,31.35
164,8.4,15.05
165,4.95,12.8
166,29.4,79.3
167,20.0,34.6
168,130.45,207.7
169,43.7,67.15
170,16.3,30.2
171,6.85,22.25
172,37.2,52.15
173,32.75,50.75
174,57.7,86.5
175,3.7,5.1
176,83.7,126.95
177,0.15,1.25
178,45.55,77.2
179,47.05,78.55
180,71.05,55.95
181,14.1,18.1
182,14.65,27.95
183,3.15,4.95
184,119.9,189.4
185,21.85,38.8
186,0.45,0.95
187,13.95,19.35
188,9.95,14.7
189,15.9,23.95
190,6.0,8.3
191,34.25,29.35
192,19.5,31.45
193,4.0,5.8
194,32.7,88.5
195,6.2,59.6
196,89.65,125.95
197,177.0,260.0
198,4.1,4.25
199,26.75,56.1
200,16.6,22.55
201,34.55,52.6
202,16.75,22.4
203,42.05,57.0
204,14.55,18.55
205,0.1,0.85
206,2.4,3.35
207,20.7,64.8
208,60.3,77.45
209,26.1,31.65
210,88.7,127.2
211,119.05,211.3
212,12.95,27.45
213,6.75,19.65
214,1.2,2.55
215,18.6,34.15
216,22.2,30.3
217,7.0,9.7
218,9.9,24.35
219,50.8,68.05
220,96.25,134.65
221,6.45,13.45
222,1.05,2.3
223,0.8,2.8
224,1.4,2.15
225,11.6,17.95
226,5.0,10.6
227,10.15,32.15
228,8.05,14.2
229,57.95,80.45
230,42.25,50.9
231,33.45,50.35
232,49.25,73.45
233,20.35,30.1
234,166.25,235.1
235,4.65,9.0
236,0.85,2.95
237,13.4,47.65
238,23.1,32.35
239,9.05,12.7
240,71.95,121.15
241,16.95,31.8
242,0.25,1.3
243,9.35,14.05
244,6.8,20.75
245,51.4,84.4
246,5.75,7.9
247,14.6,17.2
248,77.0,109.25
249,7.15,20.8
250,11.2,17.35
251,0.3,0.95
252,42.5,57.2
253,59.25,64.95
254,95.8,160.95
255,17.05,27.65
256,1.25,5.35
257,14.6,25.0
258,32.7,54.1
259,164.45,261.7
260,20.4,33.8
261,100.35,134.5
262,46.75,36.05
263,0.6,1.95
264,4.2,5.3
265,2.85,2.55
266,1.45,3.7
267,0.65,0.95
268,38.55,62.9
269,17.2,23.0
270,25.4,40.8
271,4.4,14.6
272,8.5,11.0
273,28.7,31.75
274,2.95,5.25
275,32.55,49.3
276,29.8,41.4
277,9.1,15.15
278,10.0,13.45
279,0.5,0.45
280,1.0,0.85
281,30.0,38.3
282,13.55,22.2
283,13.95,18.6
284,15.6,23.0
285,72.95,90.65
286,13.2,18.55
287,3.85,5.1
288,8.05,9.4
289,12.3,21.25
290,42.55,63.3
291,0.7,0.75
292,90.0,137.95
293,24.45,30.8
294,3.0,5.2
295,2.45,4.45
296,1.35,4.85
297,15.45,23.15
298,13.85,34.0
299,39.6,56.65
300,18.3,26.7
301,11.2,19.05
302,7.0,15.9
303,26.55,35.9
304,20.35,70.3
305,1.25,1.8
306,4.8,7.85
307,8.8,13.45
308,48.25,57.65
309,97.45,146.2
310,10.4,10.4
311,3.95,6.15
312,20.8,41.65
313,66.7,93.55
314,38.0,65.75
315,30.1,45.05
316,48.6,109.2
317,2.05,1.4
318,5.2,7.65
319,20.85,44.6
320,4.55,3.15
321,8.6,14.85
322,8.9,10.65
323,7.8,9.5
324,20.3,29.85
325,42.45,116.1
326,57.6,95.6
327,11.45,8.7
328,12.35,13.2
329,5.9,7.3
330,2.05,2.55
331,16.85,11.3
332,9.5,5.2
333,0.95,0.5
334,68.6,46.85
335,34.05,35.4
336,81.7,100.55
337,8.4,8.35
338,3.15,3.0
339,11.95,20.95
340,6.5,11.25
341,24.2,30.0
342,7.15,20.95
343,11.8,14.7
344,0.25,0.85
345,9.6,12.85
346,12.75,36.3
347,91.95,112.6
348,5.05,10.8
349,2.7,6.25
350,19.25,33.7
351,2.55,1.4
