,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
0,6.0,18.0,8.5,3.0,4.0,13.5,2.0,33.5
1,66.5,170.0,50.5,114.0,157.0,90.5,111.0,271.5
2,13.5,62.5,5.5,17.0,63.0,10.0,17.5,151.5
3,1.0,6.5,0.0,0.5,4.5,0.5,1.5,21.5
4,33.5,143.0,18.0,51.0,148.5,46.0,50.5,278.5
5,10.0,38.5,3.5,16.5,35.0,8.5,10.5,69.5
6,0.0,4.5,0.5,0.5,2.0,0.5,0.5,14.0
7,1.0,8.5,7.5,1.0,1.0,7.5,3.0,18.5
8,9.5,14.5,5.5,6.0,13.5,4.0,5.0,17.5
9,16.0,32.0,10.5,14.5,26.5,11.0,11.0,49.0
10,10.0,5.5,5.5,3.0,1.0,4.5,2.0,23.0
11,7.5,23.0,8.0,6.5,19.5,9.0,10.5,33.5
12,7.0,18.5,4.0,11.0,11.5,8.0,11.0,21.0
13,7.0,9.5,3.5,4.0,7.5,4.0,4.0,29.0
14,36.0,50.0,19.5,13.0,29.0,26.5,6.0,126.0
15,4.0,9.5,3.5,3.0,4.0,4.5,2.0,12.0
16,0.5,4.5,1.0,1.5,4.5,0.5,2.0,8.5
17,0.0,6.0,4.0,0.0,1.0,4.0,2.0,14.0
18,0.5,3.0,0.5,1.0,2.5,0.5,1.5,7.5
19,3.0,8.0,2.5,4.0,4.5,2.0,1.5,10.0
20,2.0,3.0,0.5,0.5,2.5,1.0,1.5,5.5
21,1.5,9.5,3.5,2.5,3.5,4.0,1.5,13.0
22,0.0,6.5,3.5,0.0,3.0,3.5,1.0,15.0
23,2.0,3.0,0.5,1.5,2.0,1.5,1.5,6.5
24,4.5,54.5,2.0,6.0,13.5,5.5,9.5,27.5
25,1.0,3.5,0.5,1.5,3.5,0.5,1.0,8.0
26,16.0,64.5,11.0,28.5,68.0,16.5,17.5,94.0
27,6.0,29.0,4.0,9.0,29.5,8.0,8.0,40.5
28,0.5,7.5,0.5,1.5,6.0,1.0,1.0,12.5
29,0.5,3.0,0.5,1.0,3.0,1.0,1.0,6.5
30,0.5,6.0,0.5,1.0,6.0,1.0,2.0,11.5
31,0.5,3.5,0.5,1.0,3.0,1.0,1.0,6.0
