,negative,positive
project,0.25109649122807015,0.7489035087719298
gutenberg,0.22087745839636913,0.7791225416036308
bloodletting,0.4817708333333333,0.5182291666666666
instruments,0.4251497005988024,0.5748502994011976
national,0.12195121951219512,0.8780487804878049
museum,0.27184466019417475,0.7281553398058253
history,0.2986425339366516,0.7013574660633484
technology,0.30526315789473685,0.6947368421052632
use,0.36792452830188677,0.6320754716981132
almost,0.39880952380952384,0.6011904761904762
may,0.36015325670498083,0.6398467432950191
copy,0.5408560311284046,0.4591439688715953
give,0.34177215189873417,0.6582278481012658
away,0.46905537459283386,0.5309446254071661
terms,0.21575342465753425,0.7842465753424658
license,0.22647058823529412,0.7735294117647059
included,0.3191489361702128,0.6808510638297872
title,0.08163265306122448,0.9183673469387755
author,0.125,0.875
release,0.32051282051282054,0.6794871794871795
date,0.2222222222222222,0.7777777777777778
7,0.41818181818181815,0.5818181818181818
english,0.30179445350734097,0.6982055464926591
produced,0.31446540880503143,0.6855345911949685
http,0.2,0.8
smithsonian,0.18309859154929578,0.8169014084507042
41,0.575,0.425
press,0.13043478260869565,0.8695652173913043
washington,0.44,0.56
number,0.29545454545454547,0.7045454545454546
pages,0.42592592592592593,0.5740740740740741
figures,0.5675675675675675,0.43243243243243246
variety,0.2962962962962963,0.7037037037037037
recommended,0.578125,0.421875
practice,0.36395759717314485,0.6360424028268551
treatment,0.3684210526315789,0.631578947368421
amount,0.4074074074074074,0.5925925925925926
blood,0.5358306188925082,0.46416938110749184
take,0.4035714285714286,0.5964285714285714
time,0.4174397031539889,0.5825602968460112
remove,0.7027027027027027,0.2972972972972973
employed,0.5584415584415584,0.44155844155844154
wide,0.4101123595505618,0.5898876404494382
major,0.1864406779661017,0.8135593220338984
equipment,0.2222222222222222,0.7777777777777778
many,0.3713592233009709,0.6286407766990292
study,0.225,0.775
collection,0.22033898305084745,0.7796610169491526
limited,0.5827814569536424,0.41721854304635764
copies,0.45185185185185184,0.5481481481481482
's,0.37802313354363826,0.6219768664563617
cover,0.5185185185185185,0.48148148148148145
phlebotomy,0.5492957746478874,0.4507042253521127
illustrated,0.46875,0.53125
peter,0.391304347826087,0.6086956521739131
photo,0.07142857142857142,0.9285714285714286
library,0.2,0.8
b,0.43243243243243246,0.5675675675675675
1,0.4583333333333333,0.5416666666666666
catalogs,0.6056338028169014,0.39436619718309857
2,0.5486111111111112,0.4513888888888889
3,0.4772727272727273,0.5227272727272727
series,0.2647058823529412,0.7352941176470589
instrumentation,0.6923076923076923,0.3076923076923077
rm182.d38,0.6923076923076923,0.3076923076923077
617'.9178,0.6923076923076923,0.3076923076923077
78-606043,0.6923076923076923,0.3076923076923077
contents,0.6428571428571429,0.35714285714285715
page,0.3925619834710744,0.6074380165289256
preface,0.6666666666666666,0.3333333333333333
v,0.6666666666666666,0.3333333333333333
introduction,0.5813953488372093,0.4186046511627907
sources,0.5454545454545454,0.45454545454545453
bleeding,0.6258503401360545,0.3741496598639456
much,0.441340782122905,0.5586592178770949
5,0.4462809917355372,0.5537190082644629
bleed,0.5423728813559322,0.4576271186440678
barber-surgeons,0.6944444444444444,0.3055555555555556
8,0.5777777777777777,0.4222222222222222
scientific,0.5333333333333333,0.4666666666666667
revolution,0.6333333333333333,0.36666666666666664
9,0.5227272727272727,0.4772727272727273
techniques,0.6551724137931034,0.3448275862068966
10,0.44025157232704404,0.559748427672956
spring,0.5273972602739726,0.4726027397260274
lancets,0.5924170616113744,0.4075829383886256
12,0.5,0.5
decline,0.6666666666666666,0.3333333333333333
15,0.4689655172413793,0.5310344827586206
cupping,0.6596417281348789,0.3403582718651212
17,0.6666666666666666,0.3333333333333333
early,0.43722943722943725,0.5627705627705628
professional,0.5268817204301075,0.4731182795698925
cupper,0.6559139784946236,0.34408602150537637
21,0.5576923076923077,0.4423076923076923
procedure,0.48333333333333334,0.5166666666666667
24,0.6410256410256411,0.358974358974359
nineteenth,0.4805194805194805,0.5194805194805194
century,0.6713091922005571,0.3286908077994429
attempts,0.4918032786885246,0.5081967213114754
improve,0.4444444444444444,0.5555555555555556
25,0.6513761467889908,0.3486238532110092
dry,0.6116504854368932,0.3883495145631068
31,0.6428571428571429,0.35714285714285715
breast,0.5777777777777777,0.4222222222222222
32,0.6666666666666666,0.3333333333333333
34,0.7058823529411765,0.29411764705882354
leeching,0.6,0.4
leeches,0.6533333333333333,0.3466666666666667
artificial,0.6086956521739131,0.391304347826087
36,0.6774193548387096,0.3225806451612903
veterinary,0.5797101449275363,0.42028985507246375
40,0.5918367346938775,0.40816326530612246
physical,0.6666666666666666,0.3333333333333333
analysis,0.5185185185185185,0.48148148148148145
artifacts,0.6551724137931034,0.3448275862068966
catalog,0.4897959183673469,0.5102040816326531
42,0.7058823529411765,0.29411764705882354
44,0.691358024691358,0.30864197530864196
flint,0.6785714285714286,0.32142857142857145
thumb,0.4304635761589404,0.5695364238410596
bowls,0.6363636363636364,0.36363636363636365
47,0.6779661016949152,0.3220338983050847
extra,0.5098039215686274,0.49019607843137253
blades,0.547486033519553,0.45251396648044695
cases,0.64,0.36
48,0.6621621621621622,0.33783783783783783
scarificators,0.49056603773584906,0.5094339622641509
cups,0.6219512195121951,0.3780487804878049
50,0.5903083700440529,0.40969162995594716
sets,0.6166666666666667,0.38333333333333336
apparatus,0.5526315789473685,0.4473684210526316
52,0.6551724137931034,0.3448275862068966
pumps,0.543859649122807,0.45614035087719296
53,0.686046511627907,0.313953488372093
fleams,0.59375,0.40625
54,0.7333333333333333,0.26666666666666666
related,0.5662650602409639,0.43373493975903615
55,0.6551724137931034,0.3448275862068966
notes,0.47560975609756095,0.524390243902439
57,0.6551724137931034,0.3448275862068966
list,0.5675675675675675,0.43243243243243246
trade,0.30845771144278605,0.6915422885572139
consulted,0.625,0.375
63,0.6470588235294118,0.35294117647058826
26-124,0.6923076923076923,0.3076923076923077
64,0.625,0.375
among,0.48502994011976047,0.5149700598802395
collections,0.48936170212765956,0.5106382978723404
describe,0.6666666666666666,0.3333333333333333
objects,0.43859649122807015,0.5614035087719298
medicine,0.44654088050314467,0.5534591194968553
first,0.35567970204841715,0.6443202979515829
medical,0.21654501216545013,0.7834549878345499
sciences,0.23529411764705882,0.7647058823529411
nmht,0.4,0.6
ancient,0.5367647058823529,0.4632352941176471
devices,0.5352112676056338,0.4647887323943662
centuries,0.5106382978723404,0.48936170212765956
used,0.3810198300283286,0.6189801699716714
theories,0.52,0.48
disease,0.6382978723404256,0.3617021276595745
long,0.4242928452579035,0.5757071547420965
various,0.38497652582159625,0.6150234741784038
throughout,0.4146341463414634,0.5853658536585366
research,0.3076923076923077,0.6923076923076923
foundation,0.15151515151515152,0.8484848484848485
support,0.1794871794871795,0.8205128205128205
part,0.4028169014084507,0.5971830985915493
led,0.3854166666666667,0.6145833333333334
special,0.26765799256505574,0.7323420074349443
public,0.23597678916827852,0.7640232108317214
small,0.6314553990610329,0.3685446009389671
efforts,0.56,0.44
well,0.3594306049822064,0.6405693950177936
john,0.5377049180327869,0.46229508196721314
office,0.21951219512195122,0.7804878048780488
dr.,0.28888888888888886,0.7111111111111111
robert,0.2631578947368421,0.7368421052631579
conservation,0.10344827586206896,0.896551724137931
laboratory,0.2903225806451613,0.7096774193548387
us,0.3458333333333333,0.6541666666666667
specific,0.3269230769230769,0.6730769230769231
