,negative,positive
0,23.0,89.0
1,9.0,61.0
2,64.0,130.0
3,53.0,355.0
4,227.0,518.0
5,4.0,27.0
6,5.0,30.0
7,5.0,28.0
8,25.0,48.0
9,36.0,80.0
10,12.0,43.0
11,14.0,33.0
12,135.0,340.0
13,17.0,34.0
14,7.0,12.0
15,39.0,88.0
16,18.0,15.0
17,154.0,87.0
18,6.0,38.0
19,18.0,16.0
20,53.0,326.0
21,80.0,211.0
22,7.0,36.0
23,104.0,202.0
24,122.0,194.0
25,10.0,29.0
26,8.0,21.0
27,12.0,22.0
28,6.0,29.0
29,2.0,28.0
30,6.0,29.0
31,5.0,26.0
32,7.0,34.0
33,75.0,182.0
34,14.0,20.0
35,8.0,16.0
36,5.0,39.0
37,16.0,78.0
38,96.0,289.0
39,10.0,32.0
40,16.0,72.0
41,23.0,14.0
42,54.0,145.0
43,18.0,44.0
44,81.0,355.0
45,9.0,21.0
46,37.0,103.0
47,26.0,80.0
48,34.0,76.0
49,69.0,137.0
50,38.0,76.0
51,70.0,58.0
52,82.0,121.0
53,24.0,50.0
54,78.0,200.0
55,19.0,59.0
56,18.0,55.0
57,36.0,89.0
58,118.0,211.0
59,33.0,63.0
60,32.0,44.0
61,24.0,88.0
62,57.0,133.0
63,16.0,29.0
64,54.0,93.0
65,37.0,104.0
66,41.0,73.0
67,29.0,69.0
68,29.0,61.0
69,14.0,43.0
70,58.0,97.0
71,16.0,21.0
72,17.0,22.0
73,32.0,63.0
74,54.0,125.0
75,7.0,12.0
76,24.0,42.0
77,112.0,194.0
78,5.0,20.0
79,62.0,99.0
80,11.0,34.0
81,44.0,102.0
82,12.0,17.0
83,363.0,201.0
84,46.0,28.0
85,32.0,62.0
86,8.0,13.0
87,26.0,44.0
88,135.0,222.0
89,59.0,79.0
90,87.0,137.0
91,53.0,112.0
92,30.0,53.0
93,19.0,86.0
94,7.0,16.0
95,13.0,27.0
96,2.0,16.0
97,49.0,97.0
98,21.0,53.0
99,147.0,260.0
100,39.0,83.0
101,11.0,19.0
102,29.0,32.0
