,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
0,36.0,46.0,14.0,13.0,29.0,21.0,4.0,116.0
1,6.0,14.0,3.0,3.0,4.0,8.0,0.0,23.0
2,2.0,9.0,2.0,2.0,5.0,2.0,0.0,12.0
3,6.0,13.0,8.0,12.0,10.0,12.0,0.0,20.0
4,6.0,7.0,4.0,2.0,7.0,1.0,0.0,7.0
5,11.0,15.0,9.0,4.0,8.0,8.0,2.0,14.0
6,10.0,3.0,4.0,3.0,1.0,3.0,1.0,18.0
7,7.0,5.0,2.0,3.0,6.0,2.0,2.0,21.0
8,4.0,7.0,2.0,3.0,6.0,3.0,1.0,9.0
9,2.0,4.0,2.0,1.0,1.0,2.0,0.0,9.0
10,6.0,15.0,6.0,11.0,14.0,12.0,9.0,19.0
11,4.0,15.0,5.0,5.0,7.0,4.0,0.0,10.0
12,3.0,7.0,3.0,7.0,5.0,8.0,0.0,8.0
13,3.0,7.0,3.0,7.0,5.0,8.0,0.0,8.0
14,12.0,42.0,12.0,13.0,32.0,11.0,5.0,34.0
15,5.0,17.0,5.0,4.0,10.0,6.0,1.0,12.0
16,5.0,17.0,5.0,4.0,10.0,6.0,1.0,12.0
17,4.0,19.0,4.0,4.0,8.0,5.0,1.0,10.0
18,3.0,11.0,5.0,3.0,5.0,3.0,1.0,6.0
19,2.0,11.0,2.0,4.0,7.0,2.0,2.0,6.0
20,2.0,13.0,2.0,3.0,6.0,4.0,2.0,9.0
21,5.0,8.0,3.0,3.0,4.0,3.0,1.0,6.0
22,5.0,8.0,3.0,3.0,4.0,3.0,1.0,6.0
23,5.0,8.0,3.0,3.0,4.0,3.0,1.0,6.0
24,9.0,16.0,5.0,7.0,9.0,5.0,4.0,13.0
25,4.0,8.0,4.0,6.0,3.0,6.0,1.0,4.0
26,8.0,17.0,5.0,16.0,18.0,10.0,3.0,21.0
27,12.0,17.0,11.0,13.0,12.0,15.0,4.0,18.0
28,5.0,10.0,4.0,3.0,5.0,3.0,1.0,5.0
29,4.0,10.0,5.0,4.0,5.0,5.0,1.0,8.0
30,5.0,11.0,3.0,5.0,5.0,3.0,1.0,6.0
31,3.0,9.0,2.0,4.0,5.0,4.0,0.0,7.0
32,7.0,17.0,4.0,9.0,9.0,8.0,5.0,11.0
33,2.0,9.0,3.0,4.0,7.0,3.0,1.0,8.0
34,4.0,12.0,4.0,6.0,9.0,4.0,2.0,11.0
