,negative,positive
project,0.22470076169749725,0.7752992383025027
gutenberg,0.14858096828046746,0.8514190317195326
ebook,0.19047619047619047,0.8095238095238095
duty,0.3224043715846995,0.6775956284153005
called,0.3466666666666667,0.6533333333333333
use,0.3663003663003663,0.6336996336996337
cost,0.5238095238095238,0.47619047619047616
almost,0.4865671641791045,0.5134328358208955
may,0.4152626362735381,0.5847373637264618
copy,0.5377049180327869,0.4622950819672131
give,0.34210526315789475,0.6578947368421053
away,0.40864440078585457,0.5913555992141454
terms,0.22074468085106383,0.7792553191489362
license,0.15217391304347827,0.8478260869565217
honor,0.2537313432835821,0.7462686567164178
bound,0.4766355140186916,0.5233644859813084
author,0.22680412371134023,0.7731958762886598
start,0.24615384615384617,0.7538461538461539
cover,0.4421052631578948,0.5578947368421052
round,0.3728813559322034,0.6271186440677966
world,0.33633633633633636,0.6636636636636638
jungle,0.3,0.7
street,0.4166666666666667,0.5833333333333334
new,0.2958057395143488,0.7041942604856513
copyright,0.22277227722772278,0.7772277227722773
including,0.22866894197952217,0.7713310580204779
grand,0.06666666666666667,0.9333333333333332
opportunity,0.28078817733990147,0.7192118226600985
craft,0.32142857142857145,0.6785714285714286
young,0.2761627906976744,0.7238372093023255
exile,0.6,0.39999999999999997
put,0.41463414634146345,0.5853658536585367
escape,0.4965753424657534,0.5034246575342466
libertador,0.43055555555555564,0.5694444444444444
life,0.39555555555555555,0.6044444444444445
taken,0.44607843137254904,0.553921568627451
jaguar,0.6590909090909091,0.3409090909090909
mystery,0.45,0.55
photograph,0.47826086956521746,0.5217391304347826
flight,0.5156249999999999,0.484375
enemy,0.6256983240223464,0.3743016759776537
's,0.39057239057239057,0.6094276094276094
country,0.4058355437665782,0.5941644562334216
warfare,0.6666666666666667,0.33333333333333337
friendly,0.18,0.82
voice,0.44565217391304346,0.5543478260869565
colonel,0.20960698689956328,0.7903930131004366
marchand,0.23717948717948717,0.7628205128205128
ronie,0.41015089163237306,0.5898491083676268
mountain,0.49090909090909096,0.509090909090909
fight,0.6145251396648045,0.38547486033519557
news,0.37810945273631835,0.6218905472636815
la,0.3488372093023256,0.6511627906976744
guayra,0.28571428571428575,0.7142857142857143
general,0.25,0.75
castro,0.31782945736434104,0.6821705426356589
spy,0.3333333333333333,0.6666666666666666
caracas,0.44776119402985076,0.5522388059701493
manuel,0.40229885057471265,0.5977011494252874
marlin,0.28125000000000006,0.71875
good,0.24976700838769805,0.750232991612302
victory,0.21359223300970875,0.7864077669902911
peace,0.2763157894736842,0.7236842105263158
letter,0.3724137931034483,0.6275862068965516
home,0.405982905982906,0.594017094017094
least,0.40476190476190477,0.5952380952380952
us,0.36279069767441857,0.6372093023255814
city,0.391304347826087,0.6086956521739131
speaker,0.42857142857142855,0.5714285714285714
feeling,0.42236024844720493,0.577639751552795
missive,0.3,0.7
head,0.461864406779661,0.5381355932203389
began,0.44981412639405205,0.5501858736059481
know,0.41818181818181815,0.5818181818181819
better,0.4169611307420495,0.5830388692579506
way,0.40145985401459855,0.5985401459854015
find,0.36914600550964194,0.6308539944903582
open,0.4428571428571429,0.5571428571428572
harrie,0.4090909090909091,0.5909090909090909
let,0.4656488549618321,0.5343511450381679
one,0.4087117701575533,0.5912882298424467
seem,0.4020618556701031,0.5979381443298969
suddenly,0.4594594594594595,0.5405405405405406
lost,0.6484375,0.3515625
anything,0.4292237442922375,0.5707762557077626
hand,0.4332129963898917,0.5667870036101083
jack,0.3588342440801457,0.6411657559198543
want,0.3833333333333333,0.6166666666666667
trust,0.26,0.74
words,0.5510887772194304,0.4489112227805695
say,0.34754797441364604,0.6524520255863538
nothing,0.40355329949238583,0.5964467005076143
show,0.3738317757009346,0.6261682242990655
less,0.43478260869565216,0.5652173913043478
excited,0.37499999999999994,0.625
receiving,0.2916666666666667,0.7083333333333334
great,0.3619744058500914,0.6380255941499086
outside,0.3835616438356164,0.6164383561643836
replied,0.2847222222222222,0.7152777777777778
first,0.39274447949526814,0.6072555205047319
beginning,0.3883495145631068,0.6116504854368932
end,0.4791666666666667,0.5208333333333334
held,0.401673640167364,0.598326359832636
must,0.3719676549865229,0.628032345013477
said,0.40932203389830507,0.590677966101695
second,0.45774647887323944,0.5422535211267606
approaching,0.2692307692307693,0.7307692307692308
could,0.45208070617906676,0.5479192938209331
look,0.388646288209607,0.6113537117903931
companion,0.2966101694915254,0.7033898305084746
go,0.39361702127659576,0.6063829787234043
person,0.4099378881987577,0.5900621118012421
others,0.40372670807453415,0.5962732919254657
moved,0.32584269662921345,0.6741573033707865
near,0.35537190082644626,0.6446280991735537
twain,0.45,0.55
get,0.375,0.625
three,0.4096385542168674,0.5903614457831325
old,0.3941109852774632,0.6058890147225369
friends,0.4,0.6
jungles,0.5714285714285715,0.4285714285714286
rand,0.36764705882352944,0.6323529411764706
greenland,0.3720930232558139,0.6279069767441859
whose,0.436734693877551,0.563265306122449
forest,0.3448275862068966,0.6551724137931034
described,0.4126984126984127,0.5873015873015872
long,0.39766081871345027,0.6023391812865497
capital,0.34444444444444444,0.6555555555555556
since,0.40480961923847697,0.5951903807615231
brought,0.42857142857142855,0.5714285714285713
interest,0.21160409556313994,0.7883959044368601
important,0.2535211267605634,0.7464788732394366
part,0.3817034700315457,0.6182965299684543
matter,0.35099337748344367,0.6490066225165563
large,0.4725274725274725,0.5274725274725275
standing,0.30136986301369867,0.6986301369863014
fell,0.6712328767123288,0.32876712328767127
