,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
0,39.02,51.0,15.46,16.5,32.0,24.02,6.1,125.84
1,8.82,18.6,4.14,6.02,6.76,10.6,1.98,32.48
2,4.12,7.54,2.22,4.3,4.72,4.34,2.2,16.7
3,2.38,5.46,1.98,3.2,4.72,3.82,2.46,5.6
4,0.18,0.14,0.12,0.18,0.14,0.18,0.1,0.28
5,0.18,0.14,0.12,0.18,0.14,0.18,0.1,0.28
6,13.7,22.44,8.56,11.48,19.0,8.26,6.02,31.9
7,1.94,3.78,1.12,2.22,3.1,1.72,0.88,6.44
8,13.46,19.96,9.46,17.68,16.8,16.36,11.06,21.18
9,35.04,63.34,23.96,39.86,46.54,36.48,23.86,89.3
10,11.12,7.56,4.38,4.76,3.74,4.5,2.28,25.62
11,11.42,26.24,7.4,14.02,18.74,13.7,11.6,35.86
12,16.3,31.1,12.1,22.62,23.5,22.18,15.74,33.34
13,10.08,11.12,3.98,6.9,10.3,5.04,4.58,31.9
14,4.88,10.26,2.28,4.1,5.82,3.96,1.86,13.18
15,1.34,1.76,0.56,1.54,1.24,1.08,0.8,5.02
16,1.26,3.36,0.98,2.22,2.88,1.78,1.28,10.92
17,2.66,9.42,1.14,3.66,5.94,3.4,1.92,13.8
18,1.38,3.1,0.92,2.24,2.16,1.66,0.86,5.54
19,4.66,10.64,3.66,5.7,10.2,5.3,4.92,16.68
20,1.96,13.74,1.14,2.6,2.98,2.38,2.24,6.26
21,1.44,6.08,0.76,2.22,1.88,1.44,1.24,7.42
22,0.64,0.32,0.18,0.58,0.32,0.56,0.46,0.48
23,1.78,5.02,1.16,2.46,2.68,1.72,0.78,7.22
24,0.54,1.98,0.3,0.52,1.34,0.4,0.72,3.68
25,6.4,16.34,4.96,7.3,14.22,8.76,8.1,16.86
26,0.12,0.08,0.08,0.12,0.1,0.12,0.06,0.16
27,3.8,6.04,3.1,5.04,6.26,5.6,2.96,7.38
28,3.64,1.86,3.34,3.8,1.56,3.86,1.14,1.72
29,10.92,26.78,8.26,14.44,22.66,14.44,10.76,30.66
30,8.62,20.92,7.06,13.76,52.18,13.16,10.78,26.72
31,4.56,1.62,3.64,4.76,1.32,3.78,1.12,2.08
32,19.22,107.06,14.84,25.0,105.86,21.34,88.78,120.78
33,31.14,57.78,25.3,39.6,54.96,39.48,27.48,74.1
34,0.4,0.42,0.22,0.46,0.48,0.3,0.24,0.56
35,2.4,4.62,2.26,1.58,1.5,2.4,0.34,10.42
36,2.0,5.4,2.38,3.52,5.04,2.64,2.22,8.88
37,0.28,0.46,0.14,0.16,1.22,0.28,0.2,1.22
38,11.56,20.06,5.84,15.06,15.22,10.4,6.96,29.02
39,14.42,17.38,10.36,16.72,12.44,14.4,9.24,17.24
40,0.48,0.72,0.56,0.62,0.44,0.58,0.32,1.02
41,0.3,0.54,0.2,0.36,0.4,0.38,0.6,0.62
42,1.28,2.56,1.18,1.48,2.3,1.34,1.12,3.72
43,11.92,25.0,8.54,16.82,20.18,15.54,12.06,30.52
44,7.42,18.16,41.46,11.56,15.6,9.26,7.94,30.32
45,1.34,3.0,1.42,1.74,2.44,1.76,1.58,2.44
