,negative,positive
project,0.22468793342579751,0.7753120665742025
gutenberg,0.14847161572052403,0.851528384279476
eyeshine,0.38095238095238093,0.6190476190476191
paul,0.34782608695652173,0.6521739130434783
cameron,0.34782608695652173,0.6521739130434783
brown,0.34782608695652173,0.6521739130434783
use,0.3230769230769231,0.676923076923077
may,0.5041322314049587,0.49586776859504134
copy,0.5636363636363636,0.43636363636363634
terms,0.19083969465648856,0.8091603053435115
license,0.14545454545454545,0.8545454545454545
copyright,0.2236842105263158,0.7763157894736842
19,0.18292682926829268,0.8170731707317073
thirty,0.45,0.55
across,0.2545454545454545,0.7454545454545455
united,0.06779661016949153,0.9322033898305084
states,0.13793103448275862,0.8620689655172413
one,0.32,0.68
giant,0.47619047619047616,0.5238095238095238
heart,0.5,0.5
parents,0.4444444444444444,0.5555555555555556
contents,0.4444444444444444,0.5555555555555556
7,0.1875,0.8125
stillness,0.43902439024390244,0.5609756097560976
8,0.17073170731707318,0.8292682926829268
hewanorra,0.47368421052631576,0.5263157894736842
9,0.14457831325301204,0.8554216867469879
intruder,0.45454545454545453,0.5454545454545454
10,0.1650485436893204,0.8349514563106796
dinner,0.40625,0.59375
eight,0.3076923076923077,0.6923076923076923
12,0.20481927710843373,0.7951807228915663
bay,0.23958333333333334,0.7604166666666666
cortes,0.45,0.55
13,0.16666666666666666,0.8333333333333334
oracabessa,0.52,0.48
14,0.1794871794871795,0.8205128205128205
prospectus,0.45,0.55
15,0.16455696202531644,0.8354430379746836
gladiators,0.5,0.5
16,0.15789473684210525,0.8421052631578947
ocean,0.22972972972972974,0.7702702702702703
sea,0.20945945945945946,0.7905405405405406
cold,0.5952380952380952,0.40476190476190477
passion,0.45161290322580644,0.5483870967741935
21,0.17721518987341772,0.8227848101265823
tom,0.46153846153846156,0.5384615384615384
thom,0.4444444444444444,0.5555555555555556
son,0.4090909090909091,0.5909090909090909
23,0.1728395061728395,0.8271604938271605
woodsman,0.47619047619047616,0.5238095238095238
24,0.15584415584415584,0.8441558441558441
east,0.14516129032258066,0.8548387096774194
oswego,0.42857142857142855,0.5714285714285714
25,0.15584415584415584,0.8441558441558441
presence,0.42857142857142855,0.5714285714285714
mind,0.43478260869565216,0.5652173913043478
27,0.19607843137254902,0.803921568627451
fishing,0.27906976744186046,0.7209302325581395
nets,0.4444444444444444,0.5555555555555556
28,0.25,0.75
rites,0.36363636363636365,0.6363636363636364
intensification,0.36363636363636365,0.6363636363636364
29,0.2127659574468085,0.7872340425531915
jagged,0.4782608695652174,0.5217391304347826
wire,0.4782608695652174,0.5217391304347826
30,0.1935483870967742,0.8064516129032258
32,0.2549019607843137,0.7450980392156863
sweet,0.43478260869565216,0.5652173913043478
water,0.45161290322580644,0.5483870967741935
33,0.22916666666666666,0.7708333333333334
primavera,0.5,0.5
34,0.20833333333333334,0.7916666666666666
encounter,0.47368421052631576,0.5263157894736842
35,0.2037037037037037,0.7962962962962963
magpie,0.42105263157894735,0.5789473684210527
tongues,0.45454545454545453,0.5454545454545454
36,0.20833333333333334,0.7916666666666666
plums,0.35714285714285715,0.6428571428571429
vine,0.35714285714285715,0.6428571428571429
37,0.22916666666666666,0.7708333333333334
perhaps,0.375,0.625
38,0.2127659574468085,0.7872340425531915
approaching,0.47368421052631576,0.5263157894736842
lauds,0.47368421052631576,0.5263157894736842
matins,0.47368421052631576,0.5263157894736842
39,0.2127659574468085,0.7872340425531915
passageways,0.5,0.5
42,0.23529411764705882,0.7647058823529411
