,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
project,0.11923233973050225,0.1866067782768477,0.04532462229481421,0.03960800326663944,0.10820743160473664,0.07349938750510412,0.02694977541853818,0.4005716619028175
gutenberg,0.0849933598937583,0.25630810092961487,0.04515272244355909,0.02788844621513944,0.10225763612217795,0.08764940239043822,0.03718459495351925,0.3585657370517928
ebook,0.11482558139534885,0.2063953488372093,0.03488372093023256,0.04069767441860465,0.06686046511627906,0.12209302325581396,0.04069767441860465,0.373546511627907
godolphin,0.08596300326441784,0.1779107725788901,0.057127312295973884,0.10772578890097932,0.1795429815016322,0.11697497279651795,0.08541893362350379,0.18933623503808486
world,0.08638600328048116,0.17222525970475672,0.06451612903225808,0.1088026243849098,0.16894477856752324,0.09513395297977037,0.07490431930016403,0.2290869327501367
country,0.0800376647834275,0.16666666666666666,0.07062146892655367,0.10357815442561205,0.1610169491525424,0.09604519774011298,0.08568738229755178,0.23634651600753295
first,0.09893858984078847,0.18119787717968155,0.0686125852918878,0.09287338893100834,0.1607278241091736,0.09704321455648218,0.0803639120545868,0.2202426080363912
without,0.10539928871645651,0.1561590688651794,0.0620756547041707,0.11057225994180409,0.14193339799547364,0.09537665696734561,0.07306821855803428,0.2554154542515357
written,0.11434108527131784,0.1821705426356589,0.05813953488372093,0.10271317829457363,0.14147286821705427,0.09108527131782945,0.08914728682170542,0.22093023255813954
read,0.08253358925143954,0.21689059500959693,0.06525911708253358,0.09021113243761997,0.14587332053742802,0.1074856046065259,0.0710172744721689,0.22072936660268713
legal,0.12650602409638553,0.10240963855421685,0.03614457831325301,0.07228915662650602,0.05421686746987951,0.23493975903614456,0.024096385542168672,0.34939759036144574
small,0.08523409363745496,0.18487394957983191,0.06962785114045617,0.10084033613445377,0.15246098439375746,0.10684273709483792,0.07563025210084032,0.22448979591836732
may,0.10961094332918812,0.16006395452122932,0.0635992183336294,0.09966246224906732,0.13910108367383192,0.09788594777047431,0.06999467045656421,0.26008171966601523
used,0.08768656716417911,0.16044776119402984,0.04477611940298507,0.07276119402985075,0.13246268656716417,0.08582089552238806,0.08395522388059701,0.332089552238806
also,0.08311170212765957,0.1522606382978723,0.0538563829787234,0.09308510638297872,0.1702127659574468,0.0964095744680851,0.07047872340425532,0.28058510638297873
find,0.0930059523809524,0.17410714285714288,0.0543154761904762,0.11532738095238097,0.1517857142857143,0.10193452380952382,0.0855654761904762,0.22395833333333337
make,0.08109339407744875,0.1744874715261959,0.05968109339407745,0.089749430523918,0.16082004555808654,0.1011389521640091,0.07881548974943053,0.2542141230068337
free,0.06353591160220994,0.17127071823204418,0.055248618784530384,0.09944751381215469,0.1574585635359116,0.10497237569060772,0.09668508287292817,0.25138121546961323
plain,0.0992167101827676,0.15665796344647517,0.0443864229765013,0.0835509138381201,0.10443864229765012,0.08093994778067884,0.054830287206266315,0.37597911227154046
ebooks,0.0,0.4444444444444444,0.0,0.027777777777777776,0.08333333333333333,0.0,0.027777777777777776,0.41666666666666663
readable,0.058823529411764705,0.23529411764705882,0.0,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.0,0.5588235294117647
since,0.08131241084165479,0.22967189728958634,0.06276747503566335,0.08273894436519258,0.15691868758915836,0.09700427960057062,0.0855920114122682,0.20399429386590587
author,0.08205128205128205,0.1717948717948718,0.038461538461538464,0.12051282051282051,0.08717948717948718,0.0641025641025641,0.06666666666666667,0.36923076923076925
yes,0.0892018779342723,0.12206572769953052,0.06103286384976526,0.09859154929577466,0.14553990610328638,0.11267605633802816,0.09389671361502347,0.27699530516431925
one,0.08552631578947369,0.16961722488038278,0.06124401913875598,0.10801435406698565,0.16244019138755983,0.10598086124401913,0.07930622009569378,0.2278708133971292
english,0.07851239669421486,0.1921487603305785,0.0640495867768595,0.06611570247933884,0.17355371900826444,0.09090909090909091,0.07851239669421486,0.256198347107438
lord,0.05233380480905234,0.11598302687411596,0.1753889674681754,0.06930693069306931,0.1188118811881188,0.07072135785007072,0.07496463932107496,0.32248939179632247
towards,0.09350935093509351,0.1661166116611661,0.0561056105610561,0.10231023102310231,0.18261826182618263,0.0748074807480748,0.0858085808580858,0.2387238723872387
lucilla,0.08796764408493427,0.17997977755308392,0.0525783619817998,0.1365015166835187,0.16076845298281092,0.14560161779575329,0.08088978766430738,0.1557128412537917
's,0.0836746635459333,0.16851960210649503,0.06173200702165009,0.10708016383850205,0.16296079578700995,0.10810415447630194,0.08308952603861906,0.22483908718548856
servant,0.10077519379844961,0.12015503875968993,0.08914728682170542,0.11627906976744186,0.09302325581395349,0.10077519379844961,0.05426356589147286,0.32558139534883723
see,0.08271865121180189,0.19599578503688092,0.05742887249736565,0.10063224446786091,0.17070600632244465,0.10326659641728135,0.0864067439409905,0.20284510010537407
knew,0.0778443113772455,0.18862275449101792,0.06137724550898202,0.10628742514970058,0.15718562874251493,0.11377245508982034,0.07335329341317365,0.22155688622754488
save,0.08532423208191126,0.12627986348122866,0.051194539249146756,0.08873720136518772,0.24914675767918087,0.07508532423208192,0.07167235494880546,0.2525597269624573
whose,0.08417338709677419,0.16381048387096775,0.06854838709677419,0.10080645161290322,0.18245967741935484,0.09778225806451613,0.0751008064516129,0.22731854838709678
love,0.08024296675191817,0.14418158567774936,0.05370843989769821,0.09175191815856777,0.2982736572890025,0.08663682864450128,0.05498721227621483,0.1902173913043478
lived,0.07335907335907337,0.22393822393822393,0.03861003861003861,0.05791505791505792,0.1891891891891892,0.07722007722007722,0.1003861003861004,0.2393822393822394
said,0.07249779864983856,0.16935720575286173,0.0548869973583798,0.09480481361901964,0.16495450542999704,0.11124156149104783,0.09891400058702671,0.23334311711182856
gone,0.09872029250457039,0.18464351005484458,0.05301645338208409,0.12797074954296161,0.14076782449725778,0.10968921389396709,0.09506398537477148,0.19012797074954296
time,0.0808383233532934,0.30517536355859703,0.05260906757912746,0.0902480752780154,0.13644140290846876,0.09110350727117195,0.0742087254063302,0.16937553464499572
next,0.058741258741258746,0.2013986013986014,0.05174825174825175,0.07552447552447553,0.17762237762237762,0.0979020979020979,0.1034965034965035,0.23356643356643356
day,0.07620164126611959,0.20750293083235638,0.048651817116060966,0.09906213364595545,0.1623681125439625,0.1160609613130129,0.09495896834701055,0.1951934349355217
returned,0.056555269922879174,0.19537275064267348,0.06940874035989716,0.06940874035989716,0.19023136246786632,0.08740359897172235,0.08740359897172235,0.24421593830334187
home,0.06316725978647687,0.21975088967971532,0.05871886120996441,0.08362989323843417,0.15747330960854092,0.12455516014234877,0.07473309608540926,0.21797153024911034
letter,0.06467661691542288,0.3283582089552239,0.04311774461028193,0.06135986733001659,0.1625207296849088,0.0779436152570481,0.07296849087893865,0.18905472636815923
passed,0.08351648351648351,0.210989010989011,0.04835164835164835,0.11648351648351649,0.14505494505494504,0.13406593406593406,0.07912087912087912,0.18241758241758244
lay,0.06993006993006994,0.17832167832167833,0.07692307692307694,0.13636363636363638,0.13636363636363638,0.13636363636363638,0.06643356643356643,0.19930069930069932
around,0.07744874715261958,0.17312072892938493,0.05466970387243735,0.10706150341685648,0.17312072892938493,0.14123006833712984,0.05466970387243735,0.2186788154897494
luxury,0.10303030303030303,0.15151515151515152,0.048484848484848485,0.10303030303030303,0.23636363636363636,0.13333333333333333,0.0787878787878788,0.14545454545454545
lover,0.06557377049180328,0.20286885245901642,0.04098360655737705,0.06762295081967214,0.2540983606557377,0.05737704918032787,0.0389344262295082,0.27254098360655743
woman,0.07883302296710117,0.18311607697082555,0.06890130353817503,0.08379888268156424,0.19490999379267532,0.09807572936064556,0.08317815021725636,0.20918684047175667
left,0.0751730959446093,0.19683481701285854,0.050445103857566766,0.10583580613254204,0.17210682492581603,0.10484668644906034,0.08110781404549951,0.2136498516320475
could,0.08481087470449172,0.17316784869976362,0.06294326241134753,0.11258865248226951,0.1610520094562648,0.11790780141843972,0.07890070921985816,0.208628841607565
long,0.07294429708222812,0.30680813439434135,0.04509283819628647,0.09106984969053936,0.12953138815207782,0.10919540229885058,0.06410256410256411,0.1812555260831123
eye,0.08545454545454546,0.16363636363636364,0.07090909090909091,0.13090909090909092,0.15272727272727274,0.10909090909090909,0.08,0.20727272727272728
certain,0.11524334251606981,0.14003673094582186,0.0642791551882461,0.09641873278236915,0.14646464646464646,0.0881542699724518,0.07575757575757576,0.2736455463728191
words,0.22424242424242424,0.13535353535353536,0.05353535353535353,0.10101010101010101,0.13636363636363635,0.08787878787878788,0.07676767676767676,0.18484848484848485
passion,0.09029345372460497,0.19977426636568849,0.050790067720090294,0.06884875846501129,0.2212189616252822,0.05643340857787811,0.05530474040632055,0.25733634311512416
ever,0.08575883575883575,0.17463617463617465,0.06496881496881497,0.12058212058212057,0.17307692307692304,0.11018711018711018,0.07952182952182953,0.19126819126819125
moment,0.09682947729220223,0.16795201371036847,0.05826906598114824,0.13453299057412166,0.15081405312767782,0.12425021422450729,0.08740359897172235,0.17994858611825193
constance,0.0822538860103627,0.17746113989637308,0.04857512953367876,0.0906735751295337,0.18976683937823838,0.1295336787564767,0.09326424870466322,0.1884715025906736
word,0.08620689655172413,0.13793103448275862,0.0544464609800363,0.1206896551724138,0.11070780399274047,0.09891107078039928,0.05353901996370236,0.3375680580762251
many,0.09254143646408841,0.16758747697974216,0.06767955801104972,0.10589318600368325,0.14226519337016574,0.12292817679558012,0.08057090239410682,0.22053406998158379
upon,0.11057108140947752,0.15771567436208994,0.06123936816524909,0.1164034021871203,0.13827460510328068,0.09720534629404617,0.06682867557715674,0.2517618469015796
years,0.06904577191621412,0.20015515903801395,0.06361520558572537,0.09775019394879751,0.1698991466252909,0.09775019394879751,0.09231962761830877,0.2094647013188518
name,0.09037472446730345,0.14621601763409253,0.07053637031594415,0.11315209404849373,0.16458486407053632,0.10360029390154296,0.07567964731814841,0.23585598824393825
heart,0.08503054989816701,0.159877800407332,0.05702647657841141,0.11965376782077394,0.18279022403258657,0.12219959266802445,0.0809572301425662,0.1924643584521385
loved,0.08333333333333333,0.16428571428571428,0.05952380952380952,0.11904761904761904,0.20476190476190476,0.13095238095238096,0.05714285714285714,0.18095238095238095
yet,0.07786195286195285,0.17887205387205385,0.07028619528619527,0.10648148148148147,0.16456228956228955,0.10858585858585858,0.07407407407407407,0.21927609427609426
became,0.08450704225352114,0.1995305164319249,0.06572769953051644,0.147887323943662,0.15492957746478875,0.10563380281690142,0.0727699530516432,0.16901408450704228
another,0.11191135734072022,0.13850415512465375,0.07479224376731301,0.11800554016620499,0.14847645429362882,0.11191135734072022,0.07091412742382272,0.2254847645429363
desert,0.12499999999999997,0.15384615384615383,0.07692307692307691,0.13461538461538458,0.1442307692307692,0.15384615384615383,0.09615384615384613,0.11538461538461536
hand,0.08023872679045092,0.16246684350132626,0.051724137931034475,0.11671087533156499,0.16511936339522545,0.11007957559681698,0.08620689655172413,0.22745358090185672
life,0.09417860408412068,0.16885096007314843,0.06888143858579701,0.10484608351112465,0.1566595550137153,0.11398963730569947,0.07711063700091435,0.21548308442548003
habits,0.14658925979680695,0.14078374455732945,0.07402031930333816,0.1204644412191582,0.1204644412191582,0.09869375907111755,0.07402031930333816,0.22496371552975325
thoughts,0.10299625468164793,0.14606741573033705,0.06554307116104868,0.10112359550561797,0.1591760299625468,0.10486891385767788,0.07677902621722844,0.24344569288389512
would,0.0840146112367368,0.17916159332057746,0.05548791094103321,0.1050617498695425,0.15950600104365975,0.1064532962254305,0.0782744825186989,0.23204035484432073
us,0.09482758620689655,0.15804597701149425,0.0462962962962963,0.0983397190293742,0.16507024265644957,0.08492975734355046,0.07279693486590039,0.2796934865900383
away,0.0964109781843772,0.18015482054890924,0.059817030260380016,0.1147079521463758,0.1597466572836031,0.10767065446868404,0.0781140042223786,0.20337790288529203
shall,0.08963414634146341,0.16341463414634147,0.054878048780487805,0.1121951219512195,0.15060975609756097,0.1176829268292683,0.08353658536585365,0.22804878048780486
sought,0.09268292682926829,0.15609756097560976,0.05365853658536586,0.10243902439024391,0.18536585365853658,0.12195121951219512,0.08292682926829269,0.20487804878048782
others,0.10300000000000001,0.15,0.0605,0.12,0.151,0.096,0.067,0.2525
forget,0.06341463414634146,0.1951219512195122,0.06829268292682926,0.06829268292682926,0.224390243902439,0.07804878048780488,0.06829268292682926,0.23414634146341462
know,0.09046321525885559,0.1645776566757493,0.06376021798365122,0.09863760217983653,0.16076294277929154,0.11062670299727521,0.0768392370572207,0.23433242506811988
among,0.09242424242424242,0.16969696969696968,0.05984848484848485,0.09621212121212121,0.1643939393939394,0.10075757575757577,0.0803030303030303,0.23636363636363636
far,0.0902591599642538,0.16979445933869525,0.0679177837354781,0.11170688114387846,0.1546023235031278,0.11796246648793564,0.07953529937444147,0.20822162645218945
less,0.10268270120259018,0.16651248843663274,0.06197964847363552,0.09620721554116558,0.1637372802960222,0.08788159111933394,0.08140610545790934,0.23959296947271042
objects,0.0841889117043121,0.18480492813141683,0.055441478439425054,0.0677618069815195,0.17659137577002051,0.06570841889117043,0.08008213552361396,0.28542094455852157
might,0.08996359854394176,0.17888715548621942,0.06500260010400416,0.10816432657306292,0.1497659906396256,0.11232449297971919,0.07696307852314092,0.218928757150286
mine,0.06896551724137931,0.19540229885057472,0.01149425287356322,0.08045977011494253,0.24137931034482762,0.12643678160919541,0.09195402298850576,0.18390804597701152
strong,0.10975609756097561,0.14227642276422764,0.07317073170731707,0.12195121951219512,0.1382113821138211,0.1056910569105691,0.07317073170731707,0.23577235772357721
always,0.08301707779886147,0.17647058823529413,0.058823529411764705,0.10104364326375712,0.17030360531309297,0.10436432637571157,0.08633776091081594,0.21963946869070206
already,0.09762532981530342,0.18997361477572558,0.07519788918205804,0.10817941952506593,0.15171503957783639,0.1134564643799472,0.07651715039577835,0.1873350923482849
father,0.058772687986171135,0.1607605877268799,0.05704407951598963,0.08470181503889371,0.14606741573033707,0.09680207433016422,0.06914433880726016,0.32670700086430426
husband,0.08403361344537814,0.17366946778711484,0.07282913165266106,0.10784313725490195,0.17366946778711484,0.12044817927170867,0.07142857142857142,0.19607843137254902
never,0.0818048422597212,0.17241379310344826,0.061995597945707984,0.11041819515774028,0.1672780630961115,0.10785033015407189,0.08143800440205429,0.21680117388114453
cost,0.09947643979057591,0.19371727748691098,0.041884816753926704,0.10471204188481674,0.08376963350785341,0.11518324607329843,0.05235602094240837,0.3089005235602094
cold,0.09563409563409563,0.1600831600831601,0.07692307692307693,0.11642411642411642,0.1496881496881497,0.12474012474012473,0.08731808731808732,0.18918918918918917
reward,0.08256880733944955,0.1605504587155963,0.06422018348623852,0.07339449541284404,0.17431192660550457,0.08715596330275228,0.1146788990825688,0.24311926605504586
pride,0.09221902017291066,0.1095100864553314,0.06628242074927952,0.09510086455331411,0.2737752161383285,0.11815561959654176,0.05763688760806916,0.18731988472622477
lofty,0.06944444444444443,0.12499999999999999,0.0972222222222222,0.1111111111111111,0.18055555555555552,0.1944444444444444,0.06944444444444443,0.15277777777777776
mind,0.12262357414448669,0.15272496831432192,0.061787072243346,0.10709759188846639,0.1394169835234474,0.08365019011406843,0.07541191381495564,0.2572877059569075
perhaps,0.10443037974683544,0.16297468354430383,0.08544303797468356,0.12420886075949368,0.14477848101265825,0.11234177215189874,0.07199367088607596,0.19382911392405064
soul,0.10566037735849057,0.16100628930817612,0.08176100628930817,0.1270440251572327,0.16729559748427675,0.1119496855345912,0.07672955974842767,0.16855345911949687
poor,0.08589607635206785,0.14846235418875925,0.07741251325556733,0.13997879109225872,0.13679745493107104,0.14103923647932132,0.06998939554612936,0.200424178154825
girl,0.07179115300942712,0.16823785351704132,0.06163886874546773,0.0870195794053662,0.20739666424945613,0.09644670050761421,0.08556925308194344,0.22189992748368384
