,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
0,8.0,17.25,4.5,5.5,5.5,11.625,2.75,30.375
1,138.375,196.5,97.625,179.375,181.0,143.375,128.0,242.125
2,3.625,9.375,3.375,5.875,5.5,4.75,3.875,10.375
3,8.375,9.75,7.25,12.375,8.25,30.75,5.625,10.625
4,2.875,2.75,1.625,3.125,1.375,3.375,1.5,3.875
5,2.75,5.625,2.625,3.125,2.875,4.625,3.125,13.5
6,12.25,14.75,6.25,10.75,10.375,6.625,4.0,16.0
7,2.0,3.5,1.25,1.75,2.5,1.625,1.25,7.25
8,18.125,18.0,11.875,25.125,13.125,19.875,10.875,15.875
9,16.875,22.0,12.875,11.25,12.5,13.75,8.75,28.375
10,10.875,4.75,5.0,4.125,1.375,4.25,1.875,22.5
11,7.5,13.625,6.25,8.5,8.875,9.0,5.0,16.375
12,21.5,30.875,13.625,30.75,18.5,23.375,18.875,32.625
13,7.875,6.875,2.75,4.125,7.0,3.25,3.0,25.75
14,38.0,49.25,15.5,15.625,30.5,24.5,6.75,123.5
15,4.875,8.875,2.75,4.125,4.5,4.25,1.875,11.375
16,1.375,3.125,1.0,1.625,1.25,2.625,1.875,7.625
17,1.5,6.25,1.375,2.5,3.0,2.25,1.125,8.25
18,14.125,25.75,8.5,17.625,12.375,16.0,9.875,21.875
19,2.125,5.5,2.0,1.375,1.5,2.125,0.625,9.875
20,33.25,32.875,30.0,37.625,8.25,35.25,29.125,10.125
21,3.5,5.75,2.125,4.0,3.125,2.75,2.0,2.125
22,1.25,1.0,0.75,1.375,0.5,0.625,0.375,0.375
23,9.875,4.125,3.375,4.75,3.0,3.25,2.0,2.75
24,9.0,19.5,5.75,14.625,12.375,15.375,7.75,14.625
25,1.0,0.875,0.5,1.875,0.5,0.25,0.875,1.25
26,1.5,0.625,1.75,1.75,0.375,1.0,0.5,0.375
27,4.125,9.375,3.125,9.625,8.5,30.75,5.125,9.25
28,1.25,1.625,2.875,3.5,0.875,2.875,0.5,1.25
29,2.125,2.0,1.125,3.25,1.5,2.375,0.75,2.25
