,negative,positive
gutenberg,0.1592920353982301,0.8407079646017699
's,0.416044776119403,0.5839552238805971
introduction,0.4,0.6
non-violence,0.5244755244755245,0.4755244755244755
ebook,0.2826086956521739,0.717391304347826
use,0.5372340425531915,0.4627659574468085
anyone,0.31746031746031744,0.6825396825396826
cost,0.5666666666666667,0.43333333333333335
almost,0.6176470588235294,0.38235294117647056
may,0.4782608695652174,0.5217391304347826
copy,0.5798319327731093,0.42016806722689076
give,0.3626373626373626,0.6373626373626373
away,0.40540540540540543,0.5945945945945946
terms,0.24277456647398843,0.7572254335260116
project,0.22777777777777777,0.7722222222222223
license,0.15384615384615385,0.8461538461538461
2,0.5686274509803921,0.43137254901960786
c.,0.48484848484848486,0.5151515151515151
distributed,0.14583333333333334,0.8541666666666666
http,0.1111111111111111,0.8888888888888888
non-violent,0.5883905013192612,0.41160949868073876
action,0.3128834355828221,0.6871165644171779
series,0.375,0.625
number,0.19444444444444445,0.8055555555555556
1,0.5657894736842105,0.4342105263157895
pacifist,0.46,0.54
research,0.358974358974359,0.6410256410256411
bureau,0.275,0.725
7,0.7096774193548387,0.2903225806451613
members,0.40816326530612246,0.5918367346938775
charles,0.22727272727272727,0.7727272727272727
henry,0.4444444444444444,0.5555555555555556
j.,0.6944444444444444,0.3055555555555556
john,0.6417910447761194,0.3582089552238806
e.,0.5714285714285714,0.42857142857142855
jones,0.35714285714285715,0.6428571428571429
day,0.5333333333333333,0.4666666666666667
a.,0.38235294117647056,0.6176470588235294
clarence,0.7142857142857143,0.2857142857142857
support,0.4090909090909091,0.5909090909090909
entirely,0.6285714285714286,0.37142857142857144
individuals,0.45,0.55
interested,0.2962962962962963,0.7037037037037037
type,0.5254237288135594,0.4745762711864407
carried,0.4166666666666667,0.5833333333333334
desire,0.5,0.5
part,0.43636363636363634,0.5636363636363636
positive,0.5,0.5
endeavor,0.1875,0.8125
world,0.4375,0.5625
order,0.5416666666666666,0.4583333333333333
make,0.38333333333333336,0.6166666666666667
tax,0.4166666666666667,0.5833333333333334
purposes,0.5072463768115942,0.4927536231884058
word,0.3611111111111111,0.6388888888888888
said,0.4343891402714932,0.5656108597285068
rather,0.48466257668711654,0.5153374233128835
means,0.5376344086021505,0.46236559139784944
neither,0.2857142857142857,0.7142857142857143
less,0.5063291139240507,0.4936708860759494
question,0.3728813559322034,0.6271186440677966
whether,0.47761194029850745,0.5223880597014925
words,0.6382978723404256,0.3617021276595745
different,0.575,0.425
things,0.40476190476190477,0.5952380952380952
pacifists,0.5384615384615384,0.46153846153846156
non-pacifists,0.4230769230769231,0.5769230769230769
present,0.3611111111111111,0.6388888888888888
new,0.3472803347280335,0.6527196652719666
various,0.3142857142857143,0.6857142857142857
examples,0.3157894736842105,0.6842105263157895
case,0.6865671641791045,0.31343283582089554
study,0.21739130434782608,0.782608695652174
several,0.22727272727272727,0.7727272727272727
works,0.21739130434782608,0.782608695652174
philosophy,0.4107142857142857,0.5892857142857143
practice,0.24719101123595505,0.7528089887640449
responsible,0.37777777777777777,0.6222222222222222
bases,0.32142857142857145,0.6785714285714286
work,0.29347826086956524,0.7065217391304348
upon,0.4557291666666667,0.5442708333333334
pacifism,0.5604395604395604,0.43956043956043955
man,0.4247787610619469,0.5752212389380531
exercise,0.34782608695652173,0.6521739130434783
respect,0.3522727272727273,0.6477272727272727
human,0.5,0.5
personality,0.38028169014084506,0.6197183098591549
employ,0.5357142857142857,0.4642857142857143
love,0.325,0.675
good,0.1865671641791045,0.8134328358208955
opposing,0.5277777777777778,0.4722222222222222
evil,0.6424050632911392,0.3575949367088608
purpose,0.2698412698412698,0.7301587301587301
brotherhood,0.2926829268292683,0.7073170731707317
published,0.3181818181818182,0.6818181818181818
back,0.6226415094339622,0.37735849056603776
organization,0.21052631578947367,0.7894736842105263
copies,0.44776119402985076,0.5522388059701493
pamphlet,0.375,0.625
appear,0.44,0.56
5,0.6666666666666666,0.3333333333333333
violence,0.6655231560891939,0.3344768439108062
without,0.42448979591836733,0.5755102040816327
hate,0.6875,0.3125
9,0.6190476190476191,0.38095238095238093
revolutionary,0.37254901960784315,0.6274509803921569
anarchism,0.5405405405405406,0.4594594594594595
10,0.6190476190476191,0.38095238095238093
lincoln,0.4117647058823529,0.5882352941176471
11,0.6470588235294118,0.35294117647058826
church,0.31343283582089554,0.6865671641791045
war,0.6034912718204489,0.39650872817955113
necessity,0.5142857142857142,0.4857142857142857
resistance,0.6631578947368421,0.3368421052631579
opposition,0.6838235294117647,0.3161764705882353
great,0.4789915966386555,0.5210084033613446
britain,0.5957446808510638,0.40425531914893614
coercion,0.7586206896551724,0.2413793103448276
