,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
project,0.11040787623066105,0.20393811533052042,0.03727144866385373,0.0569620253164557,0.10196905766526021,0.0710267229254571,0.035864978902953586,0.3825597749648383
gutenberg,0.06824925816023737,0.27893175074183973,0.029673590504451036,0.029673590504451036,0.09198813056379822,0.08011869436201781,0.03857566765578635,0.3827893175074184
ebook,0.10714285714285714,0.21428571428571427,0.03061224489795918,0.04591836734693877,0.03571428571428571,0.1377551020408163,0.02551020408163265,0.4030612244897959
's,0.09027777777777778,0.16918103448275862,0.07064176245210728,0.14631226053639845,0.100933908045977,0.11422413793103449,0.06297892720306514,0.24545019157088122
world,0.07982350581628558,0.17609306056959484,0.04612916165262736,0.13678299237866026,0.11953469715202567,0.07862013638186924,0.061371841155234655,0.3016446048937024
first,0.07642180094786731,0.1830568720379147,0.07049763033175356,0.14751184834123224,0.10604265402843602,0.10485781990521327,0.07345971563981044,0.23815165876777256
without,0.08738461538461538,0.16123076923076923,0.07446153846153845,0.144,0.11630769230769229,0.12738461538461537,0.05661538461538461,0.23261538461538458
read,0.084472049689441,0.1826086956521739,0.055900621118012424,0.11304347826086956,0.12919254658385093,0.10310559006211181,0.06832298136645963,0.26335403726708073
legal,0.09055118110236222,0.11942257217847771,0.03280839895013124,0.1351706036745407,0.05249343832020998,0.07611548556430447,0.03674540682414699,0.4566929133858268
may,0.11283497884344146,0.15021156558533144,0.10296191819464033,0.11565585331452749,0.10366713681241184,0.1382228490832158,0.052186177715091674,0.2242595204513399
used,0.08592321755027423,0.19926873857404023,0.045094454600853144,0.13589274832419257,0.11212675198049969,0.07739183424741011,0.061547836684948204,0.28275441803778184
make,0.09817073170731708,0.17378048780487804,0.0725609756097561,0.13414634146341464,0.1103658536585366,0.11158536585365854,0.06463414634146342,0.2347560975609756
plain,0.06578947368421052,0.21052631578947367,0.02631578947368421,0.07894736842105263,0.05263157894736842,0.09210526315789472,0.013157894736842105,0.4605263157894737
ebooks,0.0,0.5,0.0,0.026315789473684213,0.07894736842105263,0.0,0.026315789473684213,0.3684210526315789
readable,0.060606060606060615,0.24242424242424246,0.0,0.060606060606060615,0.030303030303030307,0.060606060606060615,0.0,0.5454545454545455
author,0.04347826086956522,0.21343873517786563,0.023715415019762844,0.06719367588932806,0.04743083003952569,0.05533596837944663,0.04347826086956522,0.5059288537549407
language,0.08212318477716575,0.1785177766649975,0.04031046569854783,0.10365548322483725,0.10766149223835754,0.07386079118678017,0.06584877315973961,0.3480220330495744
'wuthering,0.09374999999999999,0.234375,0.078125,0.125,0.04687499999999999,0.10937499999999999,0.078125,0.234375
heights,0.10344827586206896,0.22413793103448276,0.06896551724137931,0.12068965517241378,0.05172413793103448,0.12068965517241378,0.08620689655172414,0.22413793103448276
notice,0.08846153846153845,0.18076923076923077,0.04230769230769231,0.09615384615384616,0.08076923076923077,0.16153846153846155,0.06153846153846154,0.28846153846153844
ellis,0.0625,0.234375,0.04687499999999999,0.125,0.125,0.125,0.04687499999999999,0.234375
acton,0.060606060606060615,0.393939393939394,0.09090909090909091,0.030303030303030307,0.09090909090909091,0.0,0.030303030303030307,0.30303030303030304
bell,0.08108108108108107,0.18918918918918917,0.05405405405405406,0.13513513513513511,0.12162162162162161,0.13513513513513511,0.05405405405405406,0.22972972972972971
names,0.09387755102040815,0.2122448979591837,0.04081632653061224,0.09795918367346938,0.11428571428571428,0.04489795918367347,0.07755102040816327,0.3183673469387755
currer,0.1142857142857143,0.19999999999999998,0.08571428571428572,0.08571428571428572,0.1142857142857143,0.05714285714285715,0.05714285714285715,0.2857142857142857
production,0.07614213197969544,0.39847715736040606,0.025380710659898477,0.09898477157360407,0.08629441624365482,0.04314720812182741,0.030456852791878174,0.24111675126903553
one,0.07953216374269005,0.17641325536062377,0.0594541910331384,0.12943469785575049,0.1192982456140351,0.10721247563352826,0.0668615984405458,0.26179337231968813
grey,0.13333333333333333,0.06666666666666667,0.09999999999999999,0.16666666666666666,0.09999999999999999,0.19999999999999998,0.03333333333333333,0.19999999999999998
case,0.08366308648954213,0.11079706048615039,0.04183154324477106,0.2962125494629735,0.04465799886941776,0.2566421707179197,0.02882984737139627,0.1373657433578293
stands,0.10989010989010987,0.1758241758241758,0.10989010989010987,0.13186813186813184,0.0769230769230769,0.1868131868131868,0.03296703296703296,0.1758241758241758
indeed,0.08231707317073172,0.17682926829268295,0.04878048780487806,0.08231707317073172,0.13414634146341467,0.09451219512195123,0.05182926829268293,0.3292682926829269
time,0.0684322033898305,0.3817796610169491,0.05021186440677966,0.09364406779661018,0.09004237288135593,0.07796610169491525,0.05847457627118644,0.1794491525423729
two,0.09719504240052186,0.1767775603392042,0.06001304631441618,0.1493803000652316,0.116764514024788,0.11415525114155252,0.06523157208088716,0.22048271363339858
little,0.09259259259259259,0.17407407407407408,0.075,0.1462962962962963,0.11018518518518519,0.1277777777777778,0.06944444444444445,0.20462962962962963
found,0.058319039451114926,0.08404802744425387,0.054888507718696404,0.09862778730703259,0.2564322469982847,0.07204116638078903,0.04030874785591767,0.3353344768439108
made,0.07192575406032484,0.16241299303944318,0.07598607888631091,0.117169373549884,0.13167053364269143,0.09628770301624132,0.07250580046403714,0.27204176334106733
life,0.08958020989505247,0.17841079460269865,0.0704647676161919,0.1293103448275862,0.12443778110944528,0.1075712143928036,0.06484257871064468,0.2353823088455772
well,0.08733624454148471,0.17217716781035558,0.06363069245165315,0.12164691203992513,0.12289457267623205,0.10792264504054896,0.06300686213349968,0.26138490330630065
lay,0.05952380952380952,0.17857142857142858,0.07142857142857142,0.11904761904761904,0.15476190476190477,0.10714285714285714,0.07142857142857142,0.23809523809523808
literary,0.09236947791164658,0.18473895582329317,0.028112449799196786,0.028112449799196786,0.12048192771084339,0.1244979919678715,0.07630522088353414,0.3453815261044177
might,0.09096612296110414,0.16499372647427854,0.06524466750313676,0.14303638644918443,0.12547051442910914,0.1016311166875784,0.07151819322459221,0.23713927227101628
day,0.08420268256333831,0.16616989567809243,0.07973174366616989,0.1482861400894188,0.10134128166915053,0.13561847988077497,0.0774962742175857,0.20715350223546947
course,0.05866666666666667,0.192,0.048,0.12533333333333332,0.10933333333333332,0.10666666666666667,0.05866666666666667,0.30133333333333334
could,0.08818847500795925,0.16491563196434256,0.06876790830945559,0.14899713467048709,0.10824578159821711,0.11684177013689907,0.07035975803884113,0.23368354027379815
like,0.09505334626576141,0.16246362754607177,0.09020368574199807,0.1309408341416101,0.11542192046556742,0.12124151309408342,0.06886517943743937,0.2158098933074685
women,0.08366533864541832,0.18725099601593626,0.07569721115537847,0.10756972111553785,0.1832669322709163,0.0796812749003984,0.07569721115537847,0.20717131474103584
mind,0.08637873754152824,0.1495016611295681,0.07807308970099668,0.12292358803986711,0.13787375415282394,0.11627906976744186,0.06644518272425248,0.24252491694352157
even,0.0883765609990394,0.16170349023374964,0.06852385526737112,0.13160422670509128,0.11783541466538586,0.1149535702849824,0.06147934678194045,0.25552353506243997
took,0.09164420485175201,0.18867924528301885,0.055256064690026946,0.1522911051212938,0.09164420485175201,0.11185983827493262,0.07142857142857142,0.2371967654986523
however,0.10026385224274405,0.1609498680738786,0.07783641160949867,0.13456464379947228,0.09894459102902373,0.1121372031662269,0.06992084432717677,0.24538258575197888
given,0.07642276422764228,0.1821138211382114,0.06666666666666667,0.12032520325203254,0.12195121951219513,0.0943089430894309,0.06666666666666667,0.27154471544715447
yet,0.09192200557103063,0.18941504178272978,0.06128133704735376,0.12534818941504175,0.1183844011142061,0.10027855153203341,0.08913649025069637,0.22423398328690805
never,0.09703779366700714,0.16751787538304388,0.06945863125638406,0.11950970377936669,0.11133810010214504,0.11235955056179775,0.06332992849846782,0.25944841675178754
us,0.09546666666666666,0.216,0.03146666666666667,0.15626666666666666,0.08,0.0848,0.0624,0.2736
