,negative,positive
project,0.23480662983425415,0.7651933701657458
gutenberg,0.18666666666666668,0.8133333333333334
ebook,0.3835616438356164,0.6164383561643836
bahã¡âã­,0.19948186528497408,0.8005181347150259
administration,0.18502202643171806,0.8149779735682819
shoghi,0.09876543209876543,0.9012345679012346
effendi,0.16071428571428573,0.8392857142857143
use,0.325,0.675
anyone,0.3157894736842105,0.6842105263157895
almost,0.2839506172839506,0.7160493827160493
restrictions,0.47058823529411764,0.5294117647058824
whatsoever,0.2926829268292683,0.7073170731707317
may,0.21319120586275817,0.7868087941372418
copy,0.480225988700565,0.519774011299435
give,0.29545454545454547,0.7045454545454546
away,0.37349397590361444,0.6265060240963856
terms,0.21226415094339623,0.7877358490566038
license,0.1958762886597938,0.8041237113402062
http,0.19444444444444445,0.8055555555555556
details,0.25842696629213485,0.7415730337078652
follow,0.2,0.8
copyright,0.1951219512195122,0.8048780487804879
author,0.14516129032258066,0.8548387096774194
september,0.24074074074074073,0.7592592592592593
language,0.20253164556962025,0.7974683544303798
english,0.2222222222222222,0.7777777777777778
character,0.19230769230769232,0.8076923076923077
set,0.1774193548387097,0.8225806451612904
edition,0.13043478260869565,0.8695652173913043
1,0.18,0.82
permission,0.14814814814814814,0.8518518518518519
freely,0.14035087719298245,0.8596491228070176
make,0.20588235294117646,0.7941176470588235
copies,0.3917525773195876,0.6082474226804123
text,0.20833333333333334,0.7916666666666666
information,0.07514450867052024,0.9248554913294798
content,0.17894736842105263,0.8210526315789474
available,0.14583333333333334,0.8541666666666666
site,0.25396825396825395,0.746031746031746
including,0.192,0.808
distributing,0.2753623188405797,0.7246376811594203
whole,0.3333333333333333,0.6666666666666666
part,0.24719101123595505,0.7528089887640449
subject,0.2,0.8
following,0.23030303030303031,0.7696969696969697
notice,0.2,0.8
source,0.14444444444444443,0.8555555555555555
reference,0.22916666666666666,0.7708333333333334
must,0.19235225955967555,0.8076477404403245
2,0.12121212121212122,0.8787878787878788
way,0.3463687150837989,0.6536312849162011
except,0.43333333333333335,0.5666666666666667
change,0.16666666666666666,0.8333333333333334
3,0.15789473684210525,0.8421052631578947
solely,0.39285714285714285,0.6071428571428571
purpose,0.2080745341614907,0.7919254658385093
although,0.16666666666666666,0.8333333333333334
given,0.1728395061728395,0.8271604938271605
special,0.11320754716981132,0.8867924528301887
required,0.26785714285714285,0.7321428571428571
international,0.1534090909090909,0.8465909090909091
community,0.19047619047619047,0.8095238095238095
full,0.1623931623931624,0.8376068376068376
protection,0.09523809523809523,0.9047619047619048
applicable,0.21428571428571427,0.7857142857142857
national,0.12310866574965612,0.8768913342503438
laws,0.17525773195876287,0.8247422680412371
display,0.28125,0.71875
otherwise,0.24193548387096775,0.7580645161290323
contact,0.03389830508474576,0.9661016949152542
us,0.2375,0.7625
contents,0.25806451612903225,0.7419354838709677
one,0.2443280977312391,0.7556719022687609
excerpts,0.25,0.75
testament,0.21008403361344538,0.7899159663865546
âabduâl-bahã¡,0.23931623931623933,0.7606837606837606
âall-praise,0.25,0.75
shield,0.2153846153846154,0.7846153846153846
covenant,0.24305555555555555,0.7569444444444444
hath,0.25,0.75
...,0.28378378378378377,0.7162162162162162
â,0.28225806451612906,0.717741935483871
âo,0.24615384615384617,0.7538461538461538
ye,0.3431372549019608,0.6568627450980392
beloved,0.21830985915492956,0.7816901408450704
lord,0.2980392156862745,0.7019607843137254
greatest,0.193717277486911,0.806282722513089
things,0.10416666666666667,0.8958333333333334
direct,0.23255813953488372,0.7674418604651163
sacred,0.24737945492662475,0.7526205450733753
command,0.18181818181818182,0.8181818181818182
god,0.19622093023255813,0.8037790697674418
thou,0.3,0.7
wronged,0.36904761904761907,0.6309523809523809
servant,0.4576271186440678,0.5423728813559322
thine,0.4032258064516129,0.5967741935483871
thy,0.14824120603015076,0.8517587939698492
trusted,0.3018867924528302,0.6981132075471698
servants,0.12751677852348994,0.87248322147651
evils,0.2608695652173913,0.7391304347826086
incumbent,0.2028985507246377,0.7971014492753623
upon,0.2625429553264605,0.7374570446735396
beauty,0.11627906976744186,0.8837209302325582
wise,0.17880794701986755,0.8211920529801324
strive,0.109375,0.890625
heart,0.22529644268774704,0.7747035573122529
meeting,0.20155038759689922,0.7984496124031008
two,0.22794117647058823,0.7720588235294118
letters,0.09836065573770492,0.9016393442622951
guardian,0.11009174311926606,0.8899082568807339
cause,0.2098901098901099,0.7901098901098901
january,0.20408163265306123,0.7959183673469388
21,0.18518518518518517,0.8148148148148148
17,0.14814814814814814,0.8518518518518519
letter,0.1814814814814815,0.8185185185185185
1922,0.35,0.65
march,0.19827586206896552,0.8017241379310345
mission,0.15151515151515152,0.8484848484848485
local,0.14678899082568808,0.8532110091743119
spiritual,0.15176151761517614,0.8482384823848238
assemblies,0.13973799126637554,0.8602620087336245
committees,0.06593406593406594,0.9340659340659341
assembly,0.11677631578947369,0.8832236842105263
common,0.21052631578947367,0.7894736842105263
servitude,0.2638888888888889,0.7361111111111112
december,0.11764705882352941,0.8823529411764706
