,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
project,0.12781954887218044,0.16541353383458646,0.0518796992481203,0.05714285714285714,0.10601503759398496,0.07593984962406015,0.02631578947368421,0.3894736842105263
gutenberg,0.12535612535612536,0.20797720797720798,0.06267806267806268,0.07122507122507123,0.07122507122507123,0.11396011396011396,0.02849002849002849,0.3190883190883191
ebook,0.14444444444444443,0.16666666666666666,0.07777777777777778,0.1111111111111111,0.08888888888888889,0.08888888888888889,0.044444444444444446,0.2777777777777778
swiss,0.10112359550561797,0.2696629213483146,0.07865168539325842,0.011235955056179775,0.1797752808988764,0.0,0.0898876404494382,0.2696629213483146
family,0.05776173285198556,0.17256317689530687,0.08086642599277978,0.0779783393501805,0.16750902527075812,0.09097472924187726,0.07148014440433213,0.2808664259927798
robinson,0.08333333333333333,0.32142857142857145,0.08333333333333333,0.023809523809523808,0.15476190476190477,0.0,0.11904761904761904,0.21428571428571427
johann,0.08108108108108109,0.24324324324324326,0.08108108108108109,0.0,0.16216216216216217,0.0,0.08108108108108109,0.35135135135135137
david,0.08333333333333333,0.25,0.1111111111111111,0.0,0.16666666666666666,0.027777777777777776,0.08333333333333333,0.2777777777777778
wyss,0.10256410256410256,0.23076923076923078,0.07692307692307693,0.02564102564102564,0.15384615384615385,0.0,0.07692307692307693,0.3333333333333333
use,0.11706349206349206,0.1693121693121693,0.08862433862433862,0.10978835978835978,0.1388888888888889,0.0958994708994709,0.06746031746031746,0.21296296296296297
anyone,0.14285714285714285,0.22857142857142856,0.05714285714285714,0.14285714285714285,0.05714285714285714,0.14285714285714285,0.0,0.22857142857142856
almost,0.10569105691056911,0.16802168021680217,0.07452574525745258,0.12330623306233063,0.13821138211382114,0.11517615176151762,0.08536585365853659,0.1897018970189702
may,0.10647482014388489,0.14580335731414867,0.0776978417266187,0.11534772182254197,0.13501199040767387,0.10575539568345324,0.07913669064748201,0.23477218225419663
copy,0.16531165311653118,0.10569105691056911,0.08130081300813008,0.08672086720867209,0.07588075880758807,0.07859078590785908,0.05962059620596206,0.34688346883468835
give,0.08396124865446716,0.16630785791173305,0.07804090419806244,0.10764262648008611,0.15392895586652314,0.09257265877287406,0.07050592034445641,0.24703982777179764
away,0.09521061742642815,0.16503173687247547,0.08366993652625505,0.13964223889209462,0.14310444316214657,0.11309867282169649,0.07963069821119446,0.18061165608770918
terms,0.13025210084033614,0.11764705882352941,0.06722689075630252,0.09663865546218488,0.1323529411764706,0.08403361344537816,0.0546218487394958,0.3172268907563025
license,0.12280701754385964,0.1871345029239766,0.07602339181286549,0.10526315789473684,0.11695906432748537,0.10526315789473684,0.04093567251461988,0.24561403508771928
please,0.05379746835443038,0.16772151898734178,0.08227848101265822,0.0759493670886076,0.17721518987341772,0.10126582278481013,0.056962025316455694,0.2848101265822785
follow,0.06896551724137931,0.1536050156739812,0.06583072100313479,0.10344827586206896,0.14420062695924765,0.10344827586206896,0.07523510971786834,0.2852664576802508
copyright,0.10952380952380952,0.14285714285714285,0.08095238095238096,0.06190476190476191,0.047619047619047616,0.08571428571428572,0.02857142857142857,0.44285714285714284
march,0.0989010989010989,0.23076923076923078,0.038461538461538464,0.07692307692307693,0.13736263736263737,0.08791208791208792,0.07692307692307693,0.25274725274725274
first,0.0946560545764639,0.1702671972711768,0.06935758953951109,0.11938601478112564,0.14155770324047753,0.10204661739624787,0.07873791927231381,0.22399090392268334
language,0.0797872340425532,0.14361702127659576,0.07624113475177305,0.09574468085106383,0.1453900709219858,0.12056737588652482,0.09219858156028368,0.24645390070921985
english,0.10354745925215723,0.15819750719079578,0.07766059443911794,0.1112176414189837,0.13039309683604985,0.10162991371045062,0.058485139022051776,0.2588686481303931
start,0.09523809523809523,0.304029304029304,0.08424908424908426,0.0989010989010989,0.08424908424908426,0.09523809523809523,0.05128205128205128,0.18681318681318682
produced,0.12426900584795321,0.16374269005847952,0.07456140350877193,0.1023391812865497,0.12573099415204678,0.10087719298245613,0.0804093567251462,0.22807017543859648
edition,0.08711217183770883,0.3031026252983294,0.059665871121718374,0.08353221957040573,0.10381861575178998,0.08591885441527446,0.05847255369928401,0.21837708830548927
c,0.10204081632653061,0.2653061224489796,0.08163265306122448,0.0,0.12244897959183673,0.02040816326530612,0.08163265306122448,0.32653061224489793
pink,0.12,0.28,0.12,0.0,0.16,0.0,0.14,0.18
tree,0.1396910678307589,0.17192746809939558,0.12760241773002015,0.03760913364674278,0.16118200134318333,0.040295500335795834,0.13901947615849564,0.1826729348556078
press,0.10410958904109589,0.15342465753424658,0.10136986301369863,0.10410958904109589,0.12602739726027398,0.08767123287671233,0.0684931506849315,0.2547945205479452
box,0.08695652173913043,0.21739130434782608,0.0782608695652174,0.06086956521739131,0.1565217391304348,0.06956521739130435,0.043478260869565216,0.28695652173913044
salt,0.08379888268156424,0.21787709497206703,0.0670391061452514,0.0670391061452514,0.1564245810055866,0.07262569832402235,0.12290502793296089,0.2122905027932961
lake,0.15151515151515152,0.17424242424242425,0.09848484848484848,0.08333333333333333,0.11363636363636363,0.12878787878787878,0.06818181818181818,0.18181818181818182
portions,0.07894736842105263,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.07894736842105263,0.07894736842105263,0.10526315789473684,0.2631578947368421
free,0.10232558139534884,0.14651162790697675,0.07674418604651163,0.11395348837209303,0.1558139534883721,0.07441860465116279,0.09302325581395349,0.2372093023255814
fees,0.12380952380952381,0.14285714285714285,0.047619047619047616,0.0,0.06666666666666667,0.12380952380952381,0.01904761904761905,0.47619047619047616
trademark,0.19205298013245034,0.10596026490066225,0.052980132450331126,0.026490066225165563,0.07947019867549669,0.15894039735099338,0.0,0.3841059602649007
used,0.08852459016393442,0.15245901639344261,0.09016393442622951,0.10327868852459017,0.13114754098360656,0.09672131147540984,0.08032786885245902,0.2573770491803279
without,0.10653235653235653,0.14590964590964592,0.07295482295482296,0.12728937728937728,0.1349206349206349,0.11416361416361416,0.07509157509157509,0.22313797313797315
express,0.15019762845849802,0.09090909090909091,0.1067193675889328,0.11067193675889328,0.1383399209486166,0.17786561264822134,0.039525691699604744,0.1857707509881423
permission,0.0875,0.1375,0.0375,0.075,0.1375,0.1,0.075,0.35
's,0.10315578736631369,0.14561930351404034,0.08919445761551024,0.11000474158368895,0.1337126600284495,0.10120646962752226,0.06970128022759602,0.247405300036879
cut,0.12461538461538461,0.18153846153846154,0.08461538461538462,0.12615384615384614,0.11846153846153847,0.08923076923076922,0.1,0.1753846153846154
editions,0.13901345291479822,0.18385650224215247,0.08968609865470852,0.11659192825112108,0.08968609865470852,0.08071748878923767,0.07623318385650224,0.2242152466367713
except,0.09348441926345609,0.1388101983002833,0.07365439093484419,0.08781869688385269,0.13031161473087818,0.1359773371104816,0.07365439093484419,0.26628895184135976
necessary,0.08737864077669903,0.15857605177993528,0.0825242718446602,0.11326860841423948,0.13915857605177995,0.09223300970873786,0.061488673139158574,0.26537216828478966
provide,0.12608695652173912,0.09565217391304348,0.05217391304347826,0.034782608695652174,0.11739130434782609,0.05652173913043478,0.06086956521739131,0.45652173913043476
never,0.0982373678025852,0.15534665099882491,0.07967097532314923,0.11163337250293771,0.13842538190364279,0.11163337250293771,0.07520564042303172,0.2298472385428907
read,0.10600375234521577,0.14446529080675422,0.09193245778611632,0.11819887429643527,0.12851782363977485,0.11726078799249531,0.06941838649155722,0.22420262664165103
one,0.11249867710868874,0.1480579955550852,0.07842099693089216,0.12784421631918721,0.13556990157688645,0.10858291882738914,0.07630437083289238,0.21272092284897873
always,0.09822485207100591,0.1603550295857988,0.08284023668639054,0.10532544378698225,0.14497041420118342,0.09349112426035502,0.07988165680473373,0.23491124260355029
best,0.0809748427672956,0.1540880503144654,0.07783018867924528,0.09669811320754718,0.1501572327044025,0.09433962264150944,0.08647798742138364,0.25943396226415094
suitable,0.047619047619047616,0.16666666666666666,0.07142857142857142,0.07142857142857142,0.23809523809523808,0.08333333333333333,0.047619047619047616,0.27380952380952384
