,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
project,0.12235817575083427,0.16573971078976643,0.05228031145717464,0.04560622914349277,0.09899888765294773,0.08453837597330367,0.022246941045606233,0.40823136818687433
gutenberg,0.08097165991902835,0.21862348178137653,0.056680161943319846,0.04453441295546559,0.056680161943319846,0.14979757085020245,0.03643724696356276,0.35627530364372473
ebook,0.046875,0.17968750000000003,0.07812500000000001,0.046875,0.0625,0.13281250000000003,0.0859375,0.3671875
secret,0.06428571428571428,0.19285714285714284,0.03928571428571428,0.11607142857142856,0.06607142857142857,0.05357142857142857,0.04642857142857142,0.42142857142857143
armies,0.07216494845360824,0.18556701030927833,0.11340206185567009,0.14432989690721648,0.04123711340206185,0.06185567010309278,0.010309278350515462,0.37113402061855666
john,0.109375,0.06249999999999999,0.28124999999999994,0.20312499999999997,0.015624999999999998,0.109375,0.0,0.21875
l.,0.1095890410958904,0.1095890410958904,0.2191780821917808,0.23287671232876714,0.0136986301369863,0.09589041095890412,0.0,0.2191780821917808
spivak,0.10937500000000001,0.0625,0.25,0.203125,0.015625,0.10937500000000001,0.0,0.25
use,0.13529411764705881,0.18823529411764703,0.09411764705882351,0.11176470588235293,0.14705882352941177,0.05294117647058823,0.041176470588235294,0.22941176470588234
anyone,0.11009174311926605,0.18348623853211007,0.055045871559633024,0.10091743119266054,0.09174311926605504,0.09174311926605504,0.07339449541284403,0.2935779816513761
almost,0.1607142857142857,0.13839285714285715,0.11160714285714286,0.16964285714285712,0.044642857142857144,0.1294642857142857,0.05803571428571428,0.1875
may,0.14030612244897958,0.1760204081632653,0.11734693877551022,0.10969387755102042,0.07908163265306123,0.11479591836734694,0.053571428571428575,0.20918367346938777
copy,0.18032786885245902,0.10382513661202185,0.08743169398907104,0.054644808743169404,0.03825136612021858,0.07650273224043716,0.04918032786885246,0.4098360655737705
give,0.07017543859649122,0.2236842105263158,0.039473684210526314,0.12280701754385966,0.12280701754385966,0.09649122807017543,0.09210526315789473,0.23245614035087722
terms,0.1377551020408163,0.12244897959183672,0.0510204081632653,0.07653061224489795,0.10714285714285712,0.06122448979591836,0.04591836734693877,0.39795918367346933
license,0.11200000000000002,0.208,0.05600000000000001,0.096,0.104,0.104,0.04,0.28
online,0.07142857142857144,0.10714285714285715,0.10714285714285715,0.07142857142857144,0.03571428571428572,0.07142857142857144,0.0,0.5357142857142858
new,0.09307875894988066,0.21479713603818612,0.07637231503579951,0.12649164677804295,0.11455847255369928,0.08353221957040571,0.07637231503579951,0.21479713603818612
nazi,0.07457627118644068,0.17627118644067796,0.0384180790960452,0.11299435028248589,0.10621468926553672,0.04632768361581921,0.056497175141242945,0.3887005649717514
date,0.15151515151515152,0.21212121212121213,0.0606060606060606,0.1212121212121212,0.0606060606060606,0.0606060606060606,0.0,0.3333333333333333
start,0.04,0.4666666666666666,0.04,0.05333333333333333,0.06666666666666667,0.06666666666666667,0.04,0.22666666666666668
produced,0.04225352112676056,0.1267605633802817,0.07042253521126761,0.08450704225352113,0.08450704225352113,0.16901408450704225,0.0,0.4225352112676056
distributed,0.05063291139240506,0.21518987341772153,0.05063291139240506,0.0759493670886076,0.08860759493670887,0.12658227848101267,0.012658227848101266,0.379746835443038
http,0.017241379310344824,0.17241379310344826,0.051724137931034475,0.017241379310344824,0.10344827586206895,0.15517241379310343,0.0,0.48275862068965514
made,0.08996539792387542,0.17301038062283736,0.05363321799307958,0.14878892733564014,0.12110726643598614,0.10207612456747404,0.08823529411764705,0.22318339100346019
's,0.1053888130968622,0.17019099590723055,0.07742155525238745,0.1442701227830832,0.1087994542974079,0.10675306957708047,0.08867667121418826,0.19849931787175987
please,0.07894736842105264,0.2894736842105263,0.0,0.15789473684210528,0.07894736842105264,0.13157894736842107,0.05263157894736842,0.21052631578947367
see,0.052083333333333336,0.2734375,0.0546875,0.109375,0.12760416666666666,0.10677083333333333,0.09375,0.18229166666666666
book,0.06451612903225806,0.2903225806451613,0.11290322580645164,0.12903225806451613,0.048387096774193554,0.08064516129032259,0.016129032258064516,0.25806451612903225
comes,0.05882352941176471,0.23529411764705885,0.029411764705882356,0.05882352941176471,0.17647058823529413,0.0,0.11764705882352942,0.3235294117647059
popular,0.07317073170731707,0.2195121951219512,0.048780487804878044,0.19512195121951217,0.048780487804878044,0.024390243902439022,0.048780487804878044,0.3414634146341463
time,0.08752997601918465,0.4064748201438849,0.046762589928057555,0.1354916067146283,0.06354916067146284,0.07673860911270983,0.051558752997601924,0.13189448441247
world,0.09271523178807949,0.15894039735099338,0.052980132450331126,0.20529801324503313,0.11258278145695366,0.06622516556291391,0.039735099337748346,0.271523178807947
story,0.13761467889908258,0.13761467889908258,0.08256880733944955,0.14678899082568808,0.10091743119266056,0.11009174311926608,0.09174311926605506,0.19266055045871563
despite,0.15789473684210528,0.10526315789473684,0.15789473684210528,0.10526315789473684,0.07894736842105264,0.13157894736842107,0.0,0.26315789473684215
powerful,0.1407766990291262,0.1650485436893204,0.11650485436893203,0.1650485436893204,0.13106796116504854,0.04368932038834951,0.019417475728155338,0.21844660194174756
personal,0.03448275862068965,0.10344827586206895,0.03448275862068965,0.08620689655172413,0.15517241379310343,0.051724137931034475,0.0,0.5344827586206896
might,0.10511363636363635,0.1789772727272727,0.07102272727272727,0.17045454545454544,0.08806818181818181,0.11363636363636363,0.11931818181818181,0.15340909090909088
well,0.08943089430894309,0.2032520325203252,0.06775067750677508,0.13279132791327913,0.1111111111111111,0.07588075880758809,0.11382113821138211,0.2059620596205962
important,0.08270676691729324,0.13533834586466167,0.030075187969924814,0.13533834586466167,0.09022556390977444,0.030075187969924814,0.04511278195488722,0.4511278195488722
press,0.0588235294117647,0.20588235294117646,0.08823529411764705,0.20588235294117646,0.02941176470588235,0.1176470588235294,0.0588235294117647,0.2352941176470588
several,0.0821917808219178,0.1506849315068493,0.0410958904109589,0.15525114155251143,0.1095890410958904,0.1095890410958904,0.04566210045662101,0.3059360730593607
years,0.09090909090909091,0.16883116883116883,0.06926406926406926,0.1471861471861472,0.11255411255411255,0.10822510822510824,0.06926406926406926,0.23376623376623376
evidence,0.07547169811320756,0.20754716981132076,0.03773584905660378,0.09433962264150945,0.12264150943396228,0.03773584905660378,0.06603773584905662,0.3584905660377359
fascist,0.11227154046997391,0.18798955613577026,0.05483028720626632,0.19843342036553524,0.0731070496083551,0.0783289817232376,0.04960835509138381,0.2454308093994778
activities,0.09056603773584905,0.16226415094339622,0.045283018867924525,0.13584905660377358,0.06792452830188679,0.08301886792452828,0.07547169811320754,0.33962264150943394
united,0.03944773175542406,0.17159763313609466,0.02564102564102564,0.12228796844181461,0.06706114398422092,0.057199211045364885,0.029585798816568046,0.48717948717948717
states,0.0367504835589942,0.1644100580270793,0.02707930367504836,0.12765957446808512,0.06769825918762089,0.06576402321083173,0.02707930367504836,0.4835589941972921
set,0.1476323119777159,0.16991643454039,0.07520891364902507,0.12256267409470753,0.10584958217270195,0.10584958217270195,0.06685236768802229,0.2061281337047354
official,0.03571428571428571,0.14285714285714285,0.0,0.017857142857142856,0.08928571428571429,0.017857142857142856,0.07142857142857142,0.6249999999999999
propaganda,0.08272506082725062,0.18004866180048662,0.0340632603406326,0.11192214111922141,0.1265206812652068,0.04136253041362531,0.0632603406326034,0.36009732360097324
hitler,0.10526315789473685,0.13622291021671828,0.05572755417956657,0.14860681114551086,0.13622291021671828,0.07739938080495357,0.07739938080495357,0.2631578947368421
campaign,0.08571428571428572,0.17142857142857143,0.04285714285714286,0.18571428571428572,0.04285714285714286,0.07142857142857144,0.04285714285714286,0.3571428571428572
americas,0.1212121212121212,0.1212121212121212,0.0303030303030303,0.18181818181818182,0.09090909090909091,0.15151515151515152,0.0303030303030303,0.2727272727272727
would,0.11480865224625625,0.1846921797004992,0.0632279534109817,0.1772046589018303,0.09567387687188021,0.11064891846921798,0.09068219633943429,0.16306156405990016
letters,0.09478672985781991,0.15165876777251186,0.08056872037914693,0.1279620853080569,0.0995260663507109,0.1137440758293839,0.061611374407582936,0.27014218009478674
records,0.06349206349206349,0.15873015873015875,0.07936507936507937,0.09523809523809523,0.14285714285714285,0.11111111111111112,0.09523809523809523,0.25396825396825395
chapter,0.08878504672897196,0.22429906542056077,0.06074766355140187,0.1074766355140187,0.09345794392523366,0.13084112149532712,0.11214953271028039,0.18224299065420563
names,0.08771929824561404,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.14035087719298245,0.07017543859649122,0.08771929824561404,0.29824561403508776
go,0.1062992125984252,0.19685039370078744,0.051181102362204724,0.15748031496062995,0.1062992125984252,0.07480314960629922,0.1141732283464567,0.19291338582677167
far,0.12135922330097088,0.13106796116504854,0.06310679611650484,0.1990291262135922,0.08737864077669902,0.12135922330097088,0.05339805825242718,0.2233009708737864
toward,0.15073529411764705,0.13970588235294115,0.11397058823529412,0.15441176470588233,0.07720588235294117,0.13602941176470587,0.08455882352941177,0.14338235294117646
many,0.07755102040816325,0.19999999999999998,0.044897959183673466,0.1183673469387755,0.12244897959183673,0.08571428571428572,0.09795918367346938,0.2530612244897959
us,0.11214953271028036,0.21028037383177567,0.03738317757009345,0.1261682242990654,0.13551401869158877,0.051401869158878497,0.09345794392523364,0.2336448598130841
books,0.1346153846153846,0.05769230769230768,0.24999999999999994,0.24999999999999994,0.03846153846153846,0.1346153846153846,0.01923076923076923,0.11538461538461536
brigade,0.1470588235294118,0.11764705882352942,0.11764705882352942,0.3235294117647059,0.05882352941176471,0.08823529411764706,0.05882352941176471,0.08823529411764706
america,0.07142857142857142,0.2571428571428571,0.05238095238095238,0.12857142857142856,0.08571428571428572,0.06666666666666667,0.03333333333333333,0.30476190476190473
europe,0.1568627450980392,0.13725490196078433,0.11764705882352941,0.2549019607843137,0.0392156862745098,0.0784313725490196,0.0392156862745098,0.17647058823529413
illustration,0.09345794392523364,0.21495327102803735,0.05607476635514018,0.1308411214953271,0.09345794392523364,0.08411214953271028,0.06542056074766354,0.2616822429906542
modern,0.12121212121212123,0.12121212121212123,0.24242424242424246,0.27272727272727276,0.0,0.12121212121212123,0.0,0.12121212121212123
inc.,0.1276595744680851,0.1276595744680851,0.17021276595744678,0.276595744680851,0.042553191489361694,0.10638297872340426,0.0,0.14893617021276595
avenue,0.12121212121212123,0.09090909090909093,0.3030303030303031,0.24242424242424246,0.030303030303030307,0.12121212121212123,0.0,0.09090909090909093
york,0.1111111111111111,0.20740740740740743,0.08888888888888889,0.16296296296296295,0.06666666666666667,0.059259259259259255,0.059259259259259255,0.24444444444444444
copyright,0.09574468085106383,0.18085106382978722,0.10638297872340426,0.08510638297872339,0.042553191489361694,0.09574468085106383,0.031914893617021274,0.36170212765957444
1939,0.06249999999999999,0.390625,0.06249999999999999,0.06249999999999999,0.031249999999999997,0.06249999999999999,0.031249999999999997,0.29687499999999994
published,0.12244897959183675,0.163265306122449,0.10204081632653063,0.14285714285714288,0.10204081632653063,0.06122448979591837,0.10204081632653063,0.20408163265306126
city,0.09722222222222222,0.16666666666666666,0.09722222222222222,0.125,0.06944444444444445,0.05555555555555555,0.06944444444444445,0.3194444444444445
part,0.13777777777777778,0.16444444444444445,0.08444444444444445,0.17777777777777778,0.07555555555555556,0.10222222222222223,0.08444444444444445,0.17333333333333334
without,0.11170212765957446,0.175531914893617,0.07446808510638298,0.14095744680851063,0.0877659574468085,0.1276595744680851,0.06648936170212766,0.2154255319148936
written,0.11111111111111112,0.23333333333333334,0.07777777777777778,0.06666666666666667,0.1,0.1,0.1,0.2111111111111111
permission,0.07692307692307693,0.15384615384615385,0.12820512820512822,0.15384615384615385,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.28205128205128205
information,0.09722222222222222,0.16666666666666666,0.037037037037037035,0.1527777777777778,0.08333333333333333,0.06944444444444445,0.037037037037037035,0.3564814814814815
address,0.10344827586206898,0.27586206896551724,0.034482758620689655,0.10344827586206898,0.10344827586206898,0.10344827586206898,0.06896551724137931,0.20689655172413796
first,0.13999999999999999,0.21749999999999997,0.06499999999999999,0.13749999999999998,0.0875,0.07999999999999999,0.0925,0.18
printing,0.05,0.4166666666666667,0.016666666666666666,0.0,0.08333333333333334,0.03333333333333333,0.05,0.35
february,0.0824742268041237,0.20618556701030927,0.04123711340206185,0.07216494845360824,0.10309278350515463,0.0824742268041237,0.06185567010309278,0.35051546391752575
second,0.11855670103092783,0.20618556701030927,0.0670103092783505,0.12886597938144329,0.07216494845360824,0.10309278350515463,0.08762886597938144,0.21649484536082472
march,0.05434782608695652,0.2717391304347826,0.043478260869565216,0.07608695652173914,0.11956521739130434,0.06521739130434782,0.05434782608695652,0.3152173913043478
printed,0.048780487804878044,0.36585365853658536,0.0,0.0,0.09756097560975609,0.048780487804878044,0.048780487804878044,0.39024390243902435
page,0.1111111111111111,0.2546296296296296,0.0462962962962963,0.06481481481481483,0.06018518518518518,0.14351851851851852,0.08333333333333333,0.2361111111111111
7,0.0625,0.3541666666666667,0.020833333333333332,0.08333333333333333,0.0625,0.0625,0.020833333333333332,0.3333333333333333
czechoslovakia,0.1238095238095238,0.26666666666666666,0.04761904761904762,0.10476190476190476,0.09523809523809525,0.03809523809523809,0.04761904761904762,0.27619047619047615
ii,0.09523809523809525,0.3571428571428572,0.0,0.09523809523809525,0.02380952380952381,0.09523809523809525,0.02380952380952381,0.30952380952380953
england,0.08235294117647059,0.21176470588235294,0.06666666666666667,0.12549019607843137,0.1215686274509804,0.07058823529411765,0.050980392156862744,0.27058823529411763
cliveden,0.07407407407407407,0.25925925925925924,0.08641975308641976,0.08641975308641976,0.09876543209876543,0.08641975308641976,0.0617283950617284,0.2469135802469136
17,0.07894736842105264,0.34210526315789475,0.0,0.07894736842105264,0.02631578947368421,0.07894736842105264,0.05263157894736842,0.34210526315789475
france,0.09195402298850575,0.1839080459770115,0.04597701149425287,0.21072796934865898,0.06896551724137931,0.05363984674329502,0.05363984674329502,0.2911877394636015
army,0.0782608695652174,0.19130434782608696,0.026086956521739132,0.20869565217391306,0.052173913043478265,0.026086956521739132,0.017391304347826087,0.4000000000000001
