,negative,positive
0,72.2,239.4
1,18.0,86.8
2,20.2,36.8
3,5.4,5.6
4,7.6,7.4
5,2.8,3.4
6,8.6,17.2
7,3.2,3.6
8,3.2,3.6
9,3.2,3.6
10,2.6,7.8
11,1.6,4.4
12,10.6,20.6
13,7.2,15.6
14,5.6,7.6
15,2.4,2.6
16,16.0,32.2
17,3.6,3.0
18,23.2,10.8
19,36.8,47.6
20,5.0,11.4
21,7.4,11.4
22,2.2,6.6
23,4.2,7.8
24,7.8,11.8
25,5.2,14.0
26,1.8,6.6
27,0.2,5.2
28,1.2,5.8
29,2.6,10.4
30,2.2,6.4
31,1.0,1.8
32,1.4,2.6
33,40.8,66.4
34,1.4,4.0
35,1.6,3.8
36,4.0,6.2
37,2.4,2.4
38,3.2,7.2
39,2.0,1.6
40,2.0,1.6
41,2.0,1.6
42,2.4,1.6
43,2.0,1.6
44,2.0,1.6
45,3.2,10.0
46,3.8,15.6
47,2.0,1.6
48,2.0,1.6
49,8.0,15.0
50,1.8,10.0
51,3.4,8.4
52,10.0,45.6
53,7.2,12.6
54,13.8,17.6
55,9.4,12.0
56,1.2,5.2
57,4.0,6.4
58,9.6,9.4
59,7.2,13.0
60,1.6,3.4
61,14.6,20.8
62,16.6,21.2
63,25.4,37.2
64,7.6,13.2
65,4.0,4.6
66,2.0,6.8
67,12.6,16.4
68,9.8,13.8
69,1.2,3.0
70,14.6,22.0
71,4.8,5.2
72,3.2,1.6
73,4.2,9.2
74,2.4,7.0
75,18.0,24.0
76,15.8,35.8
77,2.8,6.4
78,3.0,3.8
79,16.4,29.4
80,1.0,4.2
81,35.8,46.4
82,2.6,6.4
83,1.8,6.2
84,2.8,3.2
85,9.2,14.8
86,9.0,19.0
87,11.2,46.0
88,3.8,6.2
89,1.2,3.2
90,2.0,6.2
91,11.0,27.6
92,1.6,1.2
93,3.2,4.6
94,1.2,1.8
95,4.2,6.8
96,3.2,2.6
97,9.6,18.4
98,3.4,5.0
99,5.4,9.2
100,9.8,18.8
101,1.4,2.6
